X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9,Temperature_list,Speed_list
4.5222,1.30873,9.79779,0.0831,-2.23559,1.56905,9.7978,0.0831,-0.284368,-0.75843,9.79786,0.0831,-0.182699,3.40683,9.79783,0.0831,2.56576,3.73622,9.7979,0.0831,-4.30633,3.94555,9.79777,0.0831,2.55713,-0.865286,9.79792,0.0831,-0.72838,-3.71008,9.79793,0.0831,-3.71231,-1.01412,9.79777,0.0831,-4.39596,-3.4943,9.79779,0.0831,3856.14,
4.52149,1.30872,9.79779,0.0832,-2.23561,1.56907,9.7978,0.0832,-0.284315,-0.758259,9.79786,0.0832,-0.182618,3.40678,9.79783,0.0832,2.56588,3.7372,9.7979,0.0832,-4.30566,3.94539,9.79777,0.0832,2.55733,-0.866427,9.79792,0.0832,-0.728192,-3.70997,9.79793,0.0832,-3.71188,-1.01411,9.79777,0.0832,-4.39696,-3.49422,9.79779,0.0832,3858.11,
4.52078,1.30871,9.79779,0.0833,-2.23563,1.56908,9.7978,0.0833,-0.284261,-0.758087,9.79786,0.0833,-0.182537,3.40673,9.79783,0.0833,2.56599,3.73818,9.7979,0.0833,-4.305,3.94522,9.79777,0.0833,2.55753,-0.867567,9.79792,0.0833,-0.728006,-3.70986,9.79793,0.0833,-3.71145,-1.01411,9.79777,0.0833,-4.39795,-3.49413,9.79779,0.0833,3860.07,
4.52007,1.3087,9.79779,0.0834,-2.23565,1.5691,9.7978,0.0834,-0.284207,-0.757915,9.79787,0.0834,-0.182455,3.40668,9.79783,0.0834,2.56611,3.73916,9.7979,0.0834,-4.30433,3.94505,9.79777,0.0834,2.55772,-0.868707,9.79792,0.0834,-0.727821,-3.70975,9.79793,0.0834,-3.71103,-1.0141,9.79777,0.0834,-4.39895,-3.49405,9.79779,0.0834,3862.22,
4.51935,1.30869,9.79779,0.0835,-2.23566,1.56912,9.7978,0.0835,-0.284152,-0.757742,9.79787,0.0835,-0.182372,3.40663,9.79783,0.0835,2.56622,3.74014,9.7979,0.0835,-4.30366,3.94488,9.79777,0.0835,2.55792,-0.869847,9.79792,0.0835,-0.727636,-3.70964,9.79793,0.0835,-3.7106,-1.0141,9.79777,0.0835,-4.39995,-3.49397,9.79779,0.0835,3864.38,
4.51864,1.30868,9.79779,0.0836,-2.23568,1.56913,9.7978,0.0836,-0.284096,-0.757569,9.79787,0.0836,-0.182289,3.40658,9.79783,0.0836,2.56634,3.74113,9.7979,0.0836,-4.303,3.94472,9.79777,0.0836,2.55812,-0.870987,9.79792,0.0836,-0.727453,-3.70954,9.79793,0.0836,-3.71017,-1.01409,9.79777,0.0836,-4.40095,-3.49388,9.79779,0.0836,3866.18,
4.51793,1.30867,9.79779,0.0837,-2.2357,1.56915,9.7978,0.0837,-0.284039,-0.757395,9.79787,0.0837,-0.182205,3.40653,9.79783,0.0837,2.56646,3.74211,9.7979,0.0837,-4.30233,3.94455,9.79777,0.0837,2.55832,-0.872126,9.79792,0.0837,-0.727271,-3.70943,9.79793,0.0837,-3.70975,-1.01409,9.79777,0.0837,-4.40195,-3.4938,9.79779,0.0837,3868.28,
4.51722,1.30866,9.79779,0.0838,-2.23572,1.56916,9.7978,0.0838,-0.283981,-0.75722,9.79787,0.0838,-0.182121,3.40647,9.79783,0.0838,2.56657,3.74309,9.7979,0.0838,-4.30166,3.94439,9.79777,0.0838,2.55851,-0.873266,9.79792,0.0838,-0.72709,-3.70932,9.79793,0.0838,-3.70932,-1.01408,9.79777,0.0838,-4.40296,-3.49372,9.79779,0.0838,3870.2,
4.51651,1.30865,9.7978,0.0839,-2.23574,1.56918,9.7978,0.0839,-0.283922,-0.757045,9.79787,0.0839,-0.182036,3.40642,9.79783,0.0839,2.56669,3.74407,9.7979,0.0839,-4.30099,3.94422,9.79777,0.0839,2.55871,-0.874405,9.79792,0.0839,-0.726909,-3.70921,9.79793,0.0839,-3.70889,-1.01408,9.79777,0.0839,-4.40396,-3.49363,9.79779,0.0839,3872.1,
4.51579,1.30864,9.7978,0.084,-2.23576,1.5692,9.7978,0.084,-0.283863,-0.756869,9.79787,0.084,-0.181951,3.40637,9.79783,0.084,2.56681,3.74505,9.7979,0.084,-4.30032,3.94405,9.79778,0.084,2.55891,-0.875545,9.79792,0.084,-0.72673,-3.7091,9.79793,0.084,-3.70847,-1.01407,9.79777,0.084,-4.40496,-3.49355,9.79779,0.084,3873.88,
4.51508,1.30863,9.7978,0.0841,-2.23578,1.56921,9.79779,0.0841,-0.283802,-0.756692,9.79787,0.0841,-0.181865,3.40631,9.79783,0.0841,2.56693,3.74603,9.7979,0.0841,-4.29965,3.94389,9.79778,0.0841,2.55911,-0.876684,9.79792,0.0841,-0.726552,-3.70899,9.79793,0.0841,-3.70804,-1.01407,9.79777,0.0841,-4.40597,-3.49347,9.79779,0.0841,3875.88,
4.51437,1.30862,9.7978,0.0842,-2.2358,1.56923,9.79779,0.0842,-0.283741,-0.756515,9.79787,0.0842,-0.181778,3.40626,9.79783,0.0842,2.56705,3.74701,9.7979,0.0842,-4.29898,3.94373,9.79778,0.0842,2.55931,-0.877823,9.79792,0.0842,-0.726375,-3.70889,9.79793,0.0842,-3.70761,-1.01406,9.79777,0.0842,-4.40697,-3.49338,9.79779,0.0842,3877.67,
4.51366,1.30861,9.7978,0.0843,-2.23583,1.56924,9.79779,0.0843,-0.283679,-0.756337,9.79787,0.0843,-0.181691,3.4062,9.79783,0.0843,2.56717,3.74799,9.7979,0.0843,-4.29831,3.94356,9.79778,0.0843,2.55951,-0.878962,9.79792,0.0843,-0.726199,-3.70878,9.79793,0.0843,-3.70719,-1.01406,9.79777,0.0843,-4.40798,-3.4933,9.79779,0.0843,3879.71,
4.51294,1.3086,9.7978,0.0844,-2.23585,1.56926,9.79779,0.0844,-0.283616,-0.756159,9.79787,0.0844,-0.181604,3.40615,9.79783,0.0844,2.56729,3.74897,9.7979,0.0844,-4.29764,3.9434,9.79778,0.0844,2.5597,-0.8801,9.79792,0.0844,-0.726023,-3.70867,9.79793,0.0844,-3.70676,-1.01406,9.79777,0.0844,-4.40898,-3.49321,9.79779,0.0844,3881.4,
4.51223,1.30859,9.7978,0.0845,-2.23587,1.56927,9.79779,0.0845,-0.283552,-0.755979,9.79787,0.0845,-0.181515,3.40609,9.79783,0.0845,2.56742,3.74995,9.7979,0.0845,-4.29697,3.94323,9.79778,0.0845,2.5599,-0.881239,9.79792,0.0845,-0.725849,-3.70856,9.79793,0.0845,-3.70634,-1.01405,9.79777,0.0845,-4.40999,-3.49313,9.79779,0.0845,3883.39,
4.51151,1.30858,9.7978,0.0846,-2.2359,1.56928,9.79779,0.0846,-0.283488,-0.7558,9.79787,0.0846,-0.181427,3.40603,9.79783,0.0846,2.56754,3.75094,9.7979,0.0846,-4.2963,3.94307,9.79778,0.0846,2.5601,-0.882377,9.79792,0.0846,-0.725676,-3.70846,9.79793,0.0846,-3.70591,-1.01405,9.79777,0.0846,-4.411,-3.49305,9.79779,0.0846,3885.24,
4.5108,1.30857,9.7978,0.0847,-2.23592,1.5693,9.79779,0.0847,-0.283422,-0.75562,9.79787,0.0847,-0.181337,3.40598,9.79783,0.0847,2.56766,3.75192,9.7979,0.0847,-4.29563,3.94291,9.79778,0.0847,2.5603,-0.883516,9.79793,0.0847,-0.725504,-3.70835,9.79793,0.0847,-3.70549,-1.01405,9.79777,0.0847,-4.412,-3.49296,9.79779,0.0847,3887.22,
4.51008,1.30855,9.7978,0.0848,-2.23594,1.56931,9.79779,0.0848,-0.283356,-0.755439,9.79787,0.0848,-0.181247,3.40592,9.79783,0.0848,2.56778,3.7529,9.7979,0.0848,-4.29495,3.94274,9.79778,0.0848,2.5605,-0.884654,9.79793,0.0848,-0.725332,-3.70825,9.79793,0.0848,-3.70506,-1.01405,9.79777,0.0848,-4.41301,-3.49288,9.79779,0.0848,3888.99,
4.50937,1.30854,9.7978,0.0849,-2.23597,1.56933,9.79779,0.0849,-0.283288,-0.755258,9.79787,0.0849,-0.181157,3.40586,9.79783,0.0849,2.56791,3.75388,9.7979,0.0849,-4.29428,3.94258,9.79778,0.0849,2.56069,-0.885792,9.79793,0.0849,-0.725162,-3.70814,9.79793,0.0849,-3.70464,-1.01404,9.79777,0.0849,-4.41402,-3.4928,9.79779,0.0849,3890.92,
4.50866,1.30853,9.7978,0.085,-2.23599,1.56934,9.79779,0.085,-0.28322,-0.755076,9.79787,0.085,-0.181066,3.40581,9.79783,0.085,2.56803,3.75486,9.7979,0.085,-4.29361,3.94242,9.79778,0.085,2.56089,-0.88693,9.79793,0.085,-0.724993,-3.70803,9.79793,0.085,-3.70421,-1.01404,9.79777,0.085,-4.41503,-3.49271,9.79779,0.085,3892.64,
4.50794,1.30852,9.7978,0.0851,-2.23602,1.56935,9.79779,0.0851,-0.283152,-0.754893,9.79787,0.0851,-0.180975,3.40575,9.79783,0.0851,2.56816,3.75584,9.7979,0.0851,-4.29293,3.94226,9.79778,0.0851,2.56109,-0.888067,9.79793,0.0851,-0.724824,-3.70793,9.79793,0.0851,-3.70379,-1.01404,9.79777,0.0851,-4.41604,-3.49263,9.79779,0.0851,3894.34,
4.50722,1.30851,9.7978,0.0852,-2.23605,1.56937,9.79779,0.0852,-0.283082,-0.75471,9.79787,0.0852,-0.180883,3.40569,9.79783,0.0852,2.56829,3.75683,9.7979,0.0852,-4.29226,3.94209,9.79778,0.0852,2.56129,-0.889205,9.79793,0.0852,-0.724657,-3.70782,9.79793,0.0852,-3.70336,-1.01404,9.79777,0.0852,-4.41705,-3.49254,9.79779,0.0852,3896.13,
4.50651,1.3085,9.7978,0.0853,-2.23607,1.56938,9.79779,0.0853,-0.283012,-0.754526,9.79787,0.0853,-0.18079,3.40563,9.79783,0.0853,2.56841,3.75781,9.7979,0.0853,-4.29158,3.94193,9.79778,0.0853,2.56149,-0.890342,9.79793,0.0853,-0.72449,-3.70772,9.79793,0.0853,-3.70294,-1.01404,9.79777,0.0853,-4.41807,-3.49246,9.79779,0.0853,3897.97,
4.50579,1.30849,9.7978,0.0854,-2.2361,1.56939,9.79779,0.0854,-0.28294,-0.754342,9.79787,0.0854,-0.180697,3.40557,9.79783,0.0854,2.56854,3.75879,9.7979,0.0854,-4.29091,3.94177,9.79778,0.0854,2.56169,-0.89148,9.79793,0.0854,-0.724325,-3.70761,9.79793,0.0854,-3.70251,-1.01404,9.79777,0.0854,-4.41908,-3.49238,9.79779,0.0854,3899.93,
4.50508,1.30848,9.7978,0.0855,-2.23613,1.5694,9.79779,0.0855,-0.282868,-0.754157,9.79787,0.0855,-0.180603,3.40551,9.79783,0.0855,2.56867,3.75977,9.7979,0.0855,-4.29023,3.94161,9.79778,0.0855,2.56189,-0.892617,9.79793,0.0855,-0.72416,-3.70751,9.79793,0.0855,-3.70209,-1.01404,9.79777,0.0855,-4.42009,-3.49229,9.79779,0.0855,3901.67,
4.50436,1.30847,9.7978,0.0856,-2.23615,1.56942,9.79779,0.0856,-0.282795,-0.753972,9.79787,0.0856,-0.180509,3.40545,9.79783,0.0856,2.5688,3.76076,9.7979,0.0856,-4.28956,3.94145,9.79778,0.0856,2.56208,-0.893754,9.79793,0.0856,-0.723997,-3.7074,9.79793,0.0856,-3.70166,-1.01404,9.79777,0.0856,-4.42111,-3.49221,9.79779,0.0856,3903.51,
4.50364,1.30846,9.7978,0.0857,-2.23618,1.56943,9.79779,0.0857,-0.282722,-0.753786,9.79787,0.0857,-0.180414,3.40539,9.79783,0.0857,2.56892,3.76174,9.7979,0.0857,-4.28888,3.94129,9.79778,0.0857,2.56228,-0.89489,9.79793,0.0857,-0.723834,-3.7073,9.79793,0.0857,-3.70124,-1.01404,9.79777,0.0857,-4.42212,-3.49212,9.79779,0.0857,3905.37,
4.50293,1.30845,9.7978,0.0858,-2.23621,1.56944,9.79779,0.0858,-0.282647,-0.753599,9.79787,0.0858,-0.180318,3.40533,9.79783,0.0858,2.56905,3.76272,9.7979,0.0858,-4.2882,3.94113,9.79778,0.0858,2.56248,-0.896027,9.79793,0.0858,-0.723672,-3.70719,9.79793,0.0858,-3.70081,-1.01404,9.79777,0.0858,-4.42314,-3.49204,9.79779,0.0858,3907.05,
4.50221,1.30843,9.7978,0.0859,-2.23624,1.56945,9.79779,0.0859,-0.282571,-0.753412,9.79787,0.0859,-0.180222,3.40526,9.79783,0.0859,2.56918,3.7637,9.7979,0.0859,-4.28753,3.94097,9.79778,0.0859,2.56268,-0.897164,9.79793,0.0859,-0.723512,-3.70709,9.79793,0.0859,-3.70039,-1.01404,9.79777,0.0859,-4.42415,-3.49195,9.79779,0.0859,3908.79,
4.50149,1.30842,9.7978,0.086,-2.23627,1.56946,9.79779,0.086,-0.282495,-0.753225,9.79787,0.086,-0.180126,3.4052,9.79783,0.086,2.56932,3.76469,9.7979,0.086,-4.28685,3.94081,9.79778,0.086,2.56288,-0.8983,9.79793,0.086,-0.723352,-3.70699,9.79793,0.086,-3.69997,-1.01404,9.79777,0.086,-4.42517,-3.49187,9.79779,0.086,3910.49,
4.50078,1.30841,9.7978,0.0861,-2.2363,1.56948,9.79779,0.0861,-0.282418,-0.753036,9.79787,0.0861,-0.180028,3.40514,9.79783,0.0861,2.56945,3.76567,9.7979,0.0861,-4.28617,3.94066,9.79778,0.0861,2.56308,-0.899436,9.79793,0.0861,-0.723193,-3.70688,9.79793,0.0861,-3.69954,-1.01405,9.79777,0.0861,-4.42619,-3.49179,9.79779,0.0861,3912.04,
4.50006,1.3084,9.7978,0.0862,-2.23633,1.56949,9.79779,0.0862,-0.28234,-0.752848,9.79787,0.0862,-0.17993,3.40508,9.79783,0.0862,2.56958,3.76665,9.7979,0.0862,-4.28549,3.9405,9.79778,0.0862,2.56328,-0.900572,9.79793,0.0862,-0.723035,-3.70678,9.79793,0.0862,-3.69912,-1.01405,9.79777,0.0862,-4.4272,-3.4917,9.79779,0.0862,3913.66,
4.49934,1.30839,9.7978,0.0863,-2.23636,1.5695,9.79779,0.0863,-0.282261,-0.752658,9.79787,0.0863,-0.179832,3.40501,9.79783,0.0863,2.56971,3.76764,9.7979,0.0863,-4.28482,3.94034,9.79778,0.0863,2.56348,-0.901708,9.79793,0.0863,-0.722878,-3.70668,9.79793,0.0863,-3.6987,-1.01405,9.79777,0.0863,-4.42822,-3.49162,9.79779,0.0863,3915.29,
4.49862,1.30838,9.7978,0.0864,-2.23639,1.56951,9.79779,0.0864,-0.282182,-0.752468,9.79787,0.0864,-0.179733,3.40495,9.79783,0.0864,2.56984,3.76862,9.7979,0.0864,-4.28414,3.94018,9.79778,0.0864,2.56367,-0.902844,9.79793,0.0864,-0.722723,-3.70657,9.79793,0.0864,-3.69827,-1.01405,9.79777,0.0864,-4.42924,-3.49153,9.79779,0.0864,3916.8,
4.49791,1.30837,9.7978,0.0865,-2.23642,1.56952,9.79779,0.0865,-0.282101,-0.752278,9.79787,0.0865,-0.179633,3.40488,9.79783,0.0865,2.56998,3.7696,9.7979,0.0865,-4.28346,3.94003,9.79778,0.0865,2.56387,-0.903979,9.79793,0.0865,-0.722568,-3.70647,9.79793,0.0865,-3.69785,-1.01406,9.79778,0.0865,-4.43026,-3.49145,9.79779,0.0865,3918.63,
4.49719,1.30836,9.7978,0.0866,-2.23645,1.56953,9.79779,0.0866,-0.28202,-0.752087,9.79787,0.0866,-0.179533,3.40482,9.79783,0.0866,2.57011,3.77059,9.7979,0.0866,-4.28278,3.93987,9.79778,0.0866,2.56407,-0.905115,9.79793,0.0866,-0.722414,-3.70637,9.79793,0.0866,-3.69743,-1.01406,9.79778,0.0866,-4.43128,-3.49136,9.79779,0.0866,3920.26,
4.49647,1.30834,9.7978,0.0867,-2.23649,1.56954,9.79779,0.0867,-0.281938,-0.751896,9.79787,0.0867,-0.179432,3.40475,9.79783,0.0867,2.57024,3.77157,9.7979,0.0867,-4.2821,3.93971,9.79778,0.0867,2.56427,-0.90625,9.79793,0.0867,-0.722261,-3.70627,9.79793,0.0867,-3.69701,-1.01406,9.79778,0.0867,-4.4323,-3.49128,9.79779,0.0867,3921.84,
4.49575,1.30833,9.7978,0.0868,-2.23652,1.56955,9.79779,0.0868,-0.281855,-0.751704,9.79787,0.0868,-0.179331,3.40469,9.79783,0.0868,2.57038,3.77255,9.7979,0.0868,-4.28142,3.93956,9.79778,0.0868,2.56447,-0.907385,9.79793,0.0868,-0.722109,-3.70616,9.79793,0.0868,-3.69658,-1.01407,9.79778,0.0868,-4.43332,-3.49119,9.79779,0.0868,3923.6,
4.49503,1.30832,9.7978,0.0869,-2.23655,1.56956,9.79779,0.0869,-0.281771,-0.751511,9.79787,0.0869,-0.179229,3.40462,9.79783,0.0869,2.57051,3.77354,9.7979,0.0869,-4.28074,3.9394,9.79778,0.0869,2.56467,-0.908521,9.79793,0.0869,-0.721958,-3.70606,9.79793,0.0869,-3.69616,-1.01407,9.79778,0.0869,-4.43434,-3.49111,9.79779,0.0869,3924.87,
4.49431,1.30831,9.7978,0.087,-2.23659,1.56957,9.79779,0.087,-0.281686,-0.751318,9.79787,0.087,-0.179126,3.40455,9.79783,0.087,2.57065,3.77452,9.7979,0.087,-4.28005,3.93925,9.79778,0.087,2.56487,-0.909656,9.79793,0.087,-0.721808,-3.70596,9.79793,0.087,-3.69574,-1.01408,9.79778,0.087,-4.43537,-3.49103,9.79779,0.087,3926.49,
4.49359,1.3083,9.7978,0.0871,-2.23662,1.56958,9.79779,0.0871,-0.2816,-0.751124,9.79787,0.0871,-0.179023,3.40449,9.79783,0.0871,2.57079,3.7755,9.7979,0.0871,-4.27937,3.93909,9.79778,0.0871,2.56506,-0.91079,9.79793,0.0871,-0.721659,-3.70586,9.79793,0.0871,-3.69532,-1.01409,9.79778,0.0871,-4.43639,-3.49094,9.79779,0.0871,3928.07,
4.49287,1.30829,9.7978,0.0872,-2.23665,1.56959,9.79779,0.0872,-0.281514,-0.75093,9.79787,0.0872,-0.178919,3.40442,9.79783,0.0872,2.57092,3.77649,9.7979,0.0872,-4.27869,3.93894,9.79778,0.0872,2.56526,-0.911925,9.79793,0.0872,-0.721511,-3.70576,9.79793,0.0872,-3.6949,-1.01409,9.79778,0.0872,-4.43741,-3.49086,9.79779,0.0872,3929.83,
4.49215,1.30828,9.7978,0.0873,-2.23669,1.5696,9.79779,0.0873,-0.281427,-0.750736,9.79787,0.0873,-0.178815,3.40435,9.79783,0.0873,2.57106,3.77747,9.7979,0.0873,-4.27801,3.93879,9.79778,0.0873,2.56546,-0.91306,9.79793,0.0873,-0.721364,-3.70566,9.79793,0.0873,-3.69447,-1.0141,9.79778,0.0873,-4.43844,-3.49077,9.79779,0.0873,3931.07,
4.49143,1.30826,9.7978,0.0874,-2.23672,1.56961,9.79779,0.0874,-0.281339,-0.75054,9.79787,0.0874,-0.17871,3.40428,9.79783,0.0874,2.5712,3.77846,9.7979,0.0874,-4.27733,3.93863,9.79778,0.0874,2.56566,-0.914194,9.79793,0.0874,-0.721217,-3.70555,9.79793,0.0874,-3.69405,-1.0141,9.79778,0.0874,-4.43946,-3.49069,9.79779,0.0874,3932.51,
4.49071,1.30825,9.7978,0.0875,-2.23676,1.56962,9.79779,0.0875,-0.28125,-0.750345,9.79787,0.0875,-0.178604,3.40422,9.79783,0.0875,2.57134,3.77944,9.7979,0.0875,-4.27664,3.93848,9.79778,0.0875,2.56586,-0.915328,9.79793,0.0875,-0.721072,-3.70545,9.79793,0.0875,-3.69363,-1.01411,9.79778,0.0875,-4.44049,-3.4906,9.79779,0.0875,3934.03,
4.48999,1.30824,9.7978,0.0876,-2.2368,1.56963,9.79779,0.0876,-0.28116,-0.750148,9.79787,0.0876,-0.178498,3.40415,9.79783,0.0876,2.57148,3.78042,9.7979,0.0876,-4.27596,3.93833,9.79778,0.0876,2.56606,-0.916462,9.79793,0.0876,-0.720927,-3.70535,9.79793,0.0876,-3.69321,-1.01412,9.79778,0.0876,-4.44152,-3.49052,9.79779,0.0876,3935.65,
4.48927,1.30823,9.7978,0.0877,-2.23683,1.56964,9.79779,0.0877,-0.28107,-0.749952,9.79787,0.0877,-0.178391,3.40408,9.79783,0.0877,2.57162,3.78141,9.7979,0.0877,-4.27528,3.93818,9.79778,0.0877,2.56626,-0.917596,9.79793,0.0877,-0.720784,-3.70525,9.79793,0.0877,-3.69279,-1.01413,9.79778,0.0877,-4.44254,-3.49044,9.79779,0.0877,3937.37,
4.48855,1.30822,9.7978,0.0878,-2.23687,1.56965,9.79779,0.0878,-0.280979,-0.749754,9.79787,0.0878,-0.178284,3.40401,9.79783,0.0878,2.57176,3.78239,9.7979,0.0878,-4.27459,3.93802,9.79778,0.0878,2.56646,-0.918729,9.79793,0.0878,-0.720641,-3.70515,9.79793,0.0878,-3.69237,-1.01414,9.79778,0.0878,-4.44357,-3.49035,9.79779,0.0878,3938.95,
4.48783,1.30821,9.7978,0.0879,-2.23691,1.56965,9.79779,0.0879,-0.280886,-0.749557,9.79787,0.0879,-0.178176,3.40394,9.79783,0.0879,2.5719,3.78338,9.7979,0.0879,-4.27391,3.93787,9.79778,0.0879,2.56665,-0.919863,9.79793,0.0879,-0.720499,-3.70505,9.79793,0.0879,-3.69195,-1.01415,9.79778,0.0879,-4.4446,-3.49027,9.79779,0.0879,3940.45,
4.48711,1.3082,9.7978,0.088,-2.23694,1.56966,9.79779,0.088,-0.280793,-0.749358,9.79787,0.088,-0.178068,3.40387,9.79783,0.088,2.57204,3.78436,9.7979,0.088,-4.27322,3.93772,9.79778,0.088,2.56685,-0.920996,9.79793,0.088,-0.720358,-3.70495,9.79793,0.088,-3.69153,-1.01415,9.79778,0.088,-4.44563,-3.49018,9.79779,0.088,3941.84,
4.48639,1.30819,9.7978,0.0881,-2.23698,1.56967,9.79779,0.0881,-0.2807,-0.749159,9.79787,0.0881,-0.177958,3.4038,9.79783,0.0881,2.57218,3.78535,9.7979,0.0881,-4.27254,3.93757,9.79778,0.0881,2.56705,-0.922129,9.79793,0.0881,-0.720219,-3.70485,9.79793,0.0881,-3.69111,-1.01416,9.79778,0.0881,-4.44665,-3.4901,9.79779,0.0881,3943.24,
4.48567,1.30817,9.79781,0.0882,-2.23702,1.56968,9.79779,0.0882,-0.280605,-0.74896,9.79787,0.0882,-0.177849,3.40372,9.79783,0.0882,2.57232,3.78633,9.7979,0.0882,-4.27185,3.93742,9.79778,0.0882,2.56725,-0.923262,9.79793,0.0882,-0.72008,-3.70475,9.79793,0.0882,-3.69069,-1.01417,9.79778,0.0882,-4.44768,-3.49001,9.79779,0.0882,3944.67,
4.48495,1.30816,9.79781,0.0883,-2.23706,1.56969,9.79779,0.0883,-0.28051,-0.74876,9.79787,0.0883,-0.177739,3.40365,9.79783,0.0883,2.57246,3.78732,9.7979,0.0883,-4.27117,3.93727,9.79778,0.0883,2.56745,-0.924395,9.79793,0.0883,-0.719942,-3.70465,9.79793,0.0883,-3.69027,-1.01418,9.79778,0.0883,-4.44871,-3.48993,9.79779,0.0883,3946.19,
4.48423,1.30815,9.79781,0.0884,-2.2371,1.56969,9.79779,0.0884,-0.280414,-0.74856,9.79787,0.0884,-0.177628,3.40358,9.79783,0.0884,2.57261,3.7883,9.7979,0.0884,-4.27048,3.93712,9.79778,0.0884,2.56765,-0.925527,9.79793,0.0884,-0.719805,-3.70456,9.79793,0.0884,-3.68985,-1.0142,9.79778,0.0884,-4.44974,-3.48985,9.79779,0.0884,3947.46,
4.4835,1.30814,9.79781,0.0885,-2.23714,1.5697,9.79779,0.0885,-0.280317,-0.748359,9.79787,0.0885,-0.177516,3.40351,9.79783,0.0885,2.57275,3.78929,9.7979,0.0885,-4.2698,3.93698,9.79778,0.0885,2.56785,-0.92666,9.79793,0.0885,-0.719669,-3.70446,9.79793,0.0885,-3.68943,-1.01421,9.79778,0.0885,-4.45077,-3.48976,9.79779,0.0885,3948.92,
4.48278,1.30813,9.79781,0.0886,-2.23718,1.56971,9.79779,0.0886,-0.280219,-0.748158,9.79787,0.0886,-0.177404,3.40343,9.79783,0.0886,2.57289,3.79027,9.7979,0.0886,-4.26911,3.93683,9.79778,0.0886,2.56805,-0.927792,9.79792,0.0886,-0.719534,-3.70436,9.79793,0.0886,-3.68901,-1.01422,9.79778,0.0886,-4.45181,-3.48968,9.79779,0.0886,3950.26,
4.48206,1.30812,9.79781,0.0887,-2.23722,1.56972,9.79779,0.0887,-0.28012,-0.747956,9.79787,0.0887,-0.177292,3.40336,9.79783,0.0887,2.57304,3.79126,9.7979,0.0887,-4.26842,3.93668,9.79778,0.0887,2.56824,-0.928924,9.79792,0.0887,-0.719399,-3.70426,9.79793,0.0887,-3.68859,-1.01423,9.79778,0.0887,-4.45284,-3.48959,9.79779,0.0887,3951.71,
4.48134,1.30811,9.79781,0.0888,-2.23726,1.56972,9.79779,0.0888,-0.280021,-0.747753,9.79787,0.0888,-0.177178,3.40329,9.79783,0.0888,2.57318,3.79224,9.7979,0.0888,-4.26774,3.93653,9.79778,0.0888,2.56844,-0.930056,9.79792,0.0888,-0.719266,-3.70416,9.79793,0.0888,-3.68817,-1.01424,9.79778,0.0888,-4.45387,-3.48951,9.79779,0.0888,3953.05,
4.48061,1.30809,9.79781,0.0889,-2.2373,1.56973,9.79779,0.0889,-0.279921,-0.74755,9.79787,0.0889,-0.177065,3.40321,9.79783,0.0889,2.57333,3.79323,9.7979,0.0889,-4.26705,3.93639,9.79778,0.0889,2.56864,-0.931188,9.79792,0.0889,-0.719134,-3.70406,9.79793,0.0889,-3.68776,-1.01426,9.79778,0.0889,-4.4549,-3.48943,9.79779,0.0889,3954.3,
4.47989,1.30808,9.79781,0.089,-2.23734,1.56974,9.79779,0.089,-0.27982,-0.747347,9.79787,0.089,-0.17695,3.40314,9.79783,0.089,2.57348,3.79421,9.7979,0.089,-4.26636,3.93624,9.79778,0.089,2.56884,-0.93232,9.79792,0.089,-0.719002,-3.70396,9.79793,0.089,-3.68734,-1.01427,9.79778,0.089,-4.45594,-3.48934,9.79779,0.089,3955.82,
4.47917,1.30807,9.79781,0.0891,-2.23738,1.56974,9.79779,0.0891,-0.279718,-0.747143,9.79787,0.0891,-0.176835,3.40306,9.79783,0.0891,2.57362,3.7952,9.7979,0.0891,-4.26568,3.93609,9.79778,0.0891,2.56904,-0.933451,9.79792,0.0891,-0.718872,-3.70387,9.79793,0.0891,-3.68692,-1.01429,9.79778,0.0891,-4.45697,-3.48926,9.79779,0.0891,3957.18,
4.47845,1.30806,9.79781,0.0892,-2.23742,1.56975,9.79779,0.0892,-0.279615,-0.746939,9.79787,0.0892,-0.17672,3.40299,9.79783,0.0892,2.57377,3.79618,9.7979,0.0892,-4.26499,3.93595,9.79778,0.0892,2.56924,-0.934583,9.79792,0.0892,-0.718742,-3.70377,9.79793,0.0892,-3.6865,-1.0143,9.79778,0.0892,-4.45801,-3.48917,9.79779,0.0892,3958.52,
4.47772,1.30805,9.79781,0.0893,-2.23746,1.56975,9.79779,0.0893,-0.279511,-0.746734,9.79787,0.0893,-0.176604,3.40291,9.79783,0.0893,2.57392,3.79717,9.7979,0.0893,-4.2643,3.9358,9.79778,0.0893,2.56944,-0.935714,9.79792,0.0893,-0.718614,-3.70367,9.79793,0.0893,-3.68608,-1.01431,9.79778,0.0893,-4.45904,-3.48909,9.79779,0.0893,3959.8,
