X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2
-17.4817,2.22785,9.76575,0.711,-0.786513,-5.84642,9.76575,0.7146,-11.4435,12.6034,9.76575,0.7182
-17.4818,2.22787,9.76575,0.7111,-0.78653,-5.84654,9.76575,0.7147,-11.4436,12.6035,9.76575,0.7183
-17.4819,2.22788,9.76575,0.7112,-0.786546,-5.84666,9.76575,0.7148,-11.4437,12.6036,9.76575,0.7184
-17.482,2.2279,9.76575,0.7113,-0.786562,-5.84678,9.76575,0.7149,-11.4438,12.6037,9.76575,0.7185
-17.4821,2.22791,9.76575,0.7114,-0.786578,-5.8469,9.76575,0.715,-11.4439,12.6038,9.76575,0.7186
-17.4823,2.22793,9.76575,0.7115,-0.786595,-5.84702,9.76575,0.7151,-11.444,12.6039,9.76575,0.7187
-17.4824,2.22795,9.76575,0.7116,-0.786611,-5.84714,9.76575,0.7152,-11.444,12.604,9.76575,0.7188
-17.4825,2.22796,9.76575,0.7117,-0.786627,-5.84726,9.76575,0.7153,-11.4441,12.6041,9.76575,0.7189
-17.4826,2.22798,9.76575,0.7118,-0.786643,-5.84738,9.76575,0.7154,-11.4442,12.6042,9.76575,0.719
-17.4828,2.22799,9.76575,0.7119,-0.786659,-5.84751,9.76575,0.7155,-11.4443,12.6043,9.76575,0.7191
-17.4829,2.22801,9.76575,0.712,-0.786676,-5.84763,9.76575,0.7156,-11.4444,12.6043,9.76575,0.7192
-17.483,2.22802,9.76575,0.7121,-0.786692,-5.84775,9.76575,0.7157,-11.4445,12.6044,9.76575,0.7193
-17.4831,2.22804,9.76575,0.7122,-0.786708,-5.84787,9.76575,0.7158,-11.4445,12.6045,9.76575,0.7194
-17.4832,2.22805,9.76575,0.7123,-0.786724,-5.84799,9.76575,0.7159,-11.4446,12.6046,9.76575,0.7195
-17.4834,2.22807,9.76575,0.7124,-0.786741,-5.84811,9.76575,0.716,-11.4447,12.6047,9.76575,0.7196
-17.4835,2.22808,9.76575,0.7125,-0.786757,-5.84823,9.76575,0.7161,-11.4448,12.6048,9.76575,0.7197
-17.4836,2.2281,9.76575,0.7126,-0.786773,-5.84835,9.76575,0.7162,-11.4449,12.6049,9.76575,0.7198
-17.4837,2.22811,9.76575,0.7127,-0.786789,-5.84847,9.76575,0.7163,-11.4449,12.605,9.76575,0.7199
-17.4838,2.22813,9.76575,0.7128,-0.786806,-5.84859,9.76575,0.7164,-11.445,12.6051,9.76575,0.72
-17.484,2.22815,9.76575,0.7129,-0.786822,-5.84871,9.76575,0.7165,-11.4451,12.6052,9.76575,0.7201
-17.4841,2.22816,9.76575,0.713,-0.786838,-5.84883,9.76575,0.7166,-11.4452,12.6052,9.76575,0.7202
-17.4842,2.22818,9.76575,0.7131,-0.786854,-5.84895,9.76575,0.7167,-11.4453,12.6053,9.76575,0.7203
-17.4843,2.22819,9.76575,0.7132,-0.786871,-5.84907,9.76575,0.7168,-11.4454,12.6054,9.76575,0.7204
-17.4844,2.22821,9.76575,0.7133,-0.786887,-5.8492,9.76575,0.7169,-11.4454,12.6055,9.76575,0.7205
-17.4846,2.22822,9.76575,0.7134,-0.786903,-5.84932,9.76575,0.717,-11.4455,12.6056,9.76575,0.7206
-17.4847,2.22824,9.76575,0.7135,-0.786919,-5.84944,9.76575,0.7171,-11.4456,12.6057,9.76575,0.7207
-17.4848,2.22825,9.76575,0.7136,-0.786936,-5.84956,9.76575,0.7172,-11.4457,12.6058,9.76575,0.7208
-17.4849,2.22827,9.76575,0.7137,-0.786952,-5.84968,9.76575,0.7173,-11.4458,12.6059,9.76575,0.7209
-17.485,2.22828,9.76575,0.7138,-0.786968,-5.8498,9.76575,0.7174,-11.4458,12.606,9.76575,0.721
-17.4852,2.2283,9.76575,0.7139,-0.786984,-5.84992,9.76575,0.7175,-11.4459,12.6061,9.76575,0.7211
-17.4853,2.22831,9.76575,0.714,-0.787001,-5.85004,9.76575,0.7176,-11.446,12.6061,9.76575,0.7212
-17.4854,2.22833,9.76575,0.7141,-0.787017,-5.85016,9.76575,0.7177,-11.4461,12.6062,9.76575,0.7213
-17.4855,2.22835,9.76575,0.7142,-0.787033,-5.85028,9.76575,0.7178,-11.4462,12.6063,9.76575,0.7214
-17.4857,2.22836,9.76575,0.7143,-0.787049,-5.8504,9.76575,0.7179,-11.4463,12.6064,9.76575,0.7215
-17.4858,2.22838,9.76575,0.7144,-0.787066,-5.85052,9.76575,0.718,-11.4463,12.6065,9.76575,0.7216
-17.4859,2.22839,9.76575,0.7145,-0.787082,-5.85064,9.76575,0.7181,-11.4464,12.6066,9.76575,0.7217
-17.486,2.22841,9.76575,0.7146,-0.787098,-5.85077,9.76575,0.7182,-11.4465,12.6067,9.76575,0.7218
-17.4861,2.22842,9.76575,0.7147,-0.787114,-5.85089,9.76575,0.7183,-11.4466,12.6068,9.76575,0.7219
-17.4863,2.22844,9.76575,0.7148,-0.787131,-5.85101,9.76575,0.7184,-11.4467,12.6069,9.76575,0.722
-17.4864,2.22845,9.76575,0.7149,-0.787147,-5.85113,9.76575,0.7185,-11.4467,12.607,9.76575,0.7221
-17.4865,2.22847,9.76575,0.715,-0.787163,-5.85125,9.76575,0.7186,-11.4468,12.607,9.76575,0.7222
-17.4866,2.22848,9.76575,0.7151,-0.787179,-5.85137,9.76575,0.7187,-11.4469,12.6071,9.76575,0.7223
-17.4867,2.2285,9.76575,0.7152,-0.787196,-5.85149,9.76575,0.7188,-11.447,12.6072,9.76575,0.7224
-17.4869,2.22851,9.76575,0.7153,-0.787212,-5.85161,9.76575,0.7189,-11.4471,12.6073,9.76575,0.7225
-17.487,2.22853,9.76575,0.7154,-0.787228,-5.85173,9.76575,0.719,-11.4472,12.6074,9.76575,0.7226
-17.4871,2.22855,9.76575,0.7155,-0.787244,-5.85185,9.76575,0.7191,-11.4472,12.6075,9.76575,0.7227
-17.4872,2.22856,9.76575,0.7156,-0.78726,-5.85197,9.76575,0.7192,-11.4473,12.6076,9.76575,0.7228
-17.4873,2.22858,9.76575,0.7157,-0.787277,-5.85209,9.76575,0.7193,-11.4474,12.6077,9.76575,0.7229
-17.4875,2.22859,9.76575,0.7158,-0.787293,-5.85221,9.76575,0.7194,-11.4475,12.6078,9.76575,0.723
-17.4876,2.22861,9.76575,0.7159,-0.787309,-5.85233,9.76575,0.7195,-11.4476,12.6079,9.76575,0.7231
-17.4877,2.22862,9.76575,0.716,-0.787325,-5.85246,9.76575,0.7196,-11.4476,12.608,9.76575,0.7232
-17.4878,2.22864,9.76575,0.7161,-0.787342,-5.85258,9.76575,0.7197,-11.4477,12.608,9.76575,0.7233
-17.4879,2.22865,9.76575,0.7162,-0.787358,-5.8527,9.76575,0.7198,-11.4478,12.6081,9.76575,0.7234
-17.4881,2.22867,9.76575,0.7163,-0.787374,-5.85282,9.76575,0.7199,-11.4479,12.6082,9.76575,0.7235
-17.4882,2.22868,9.76575,0.7164,-0.78739,-5.85294,9.76575,0.72,-11.448,12.6083,9.76575,0.7236
-17.4883,2.2287,9.76575,0.7165,-0.787407,-5.85306,9.76575,0.7201,-11.4481,12.6084,9.76575,0.7237
-17.4884,2.22871,9.76575,0.7166,-0.787423,-5.85318,9.76575,0.7202,-11.4481,12.6085,9.76575,0.7238
-17.4886,2.22873,9.76575,0.7167,-0.787439,-5.8533,9.76575,0.7203,-11.4482,12.6086,9.76575,0.7239
-17.4887,2.22875,9.76575,0.7168,-0.787455,-5.85342,9.76575,0.7204,-11.4483,12.6087,9.76575,0.724
-17.4888,2.22876,9.76575,0.7169,-0.787472,-5.85354,9.76575,0.7205,-11.4484,12.6088,9.76575,0.7241
-17.4889,2.22878,9.76575,0.717,-0.787488,-5.85366,9.76575,0.7206,-11.4485,12.6089,9.76575,0.7242
-17.489,2.22879,9.76575,0.7171,-0.787504,-5.85378,9.76575,0.7207,-11.4485,12.6089,9.76575,0.7243
-17.4892,2.22881,9.76575,0.7172,-0.78752,-5.8539,9.76575,0.7208,-11.4486,12.609,9.76575,0.7244
-17.4893,2.22882,9.76575,0.7173,-0.787537,-5.85403,9.76575,0.7209,-11.4487,12.6091,9.76575,0.7245
-17.4894,2.22884,9.76575,0.7174,-0.787553,-5.85415,9.76575,0.721,-11.4488,12.6092,9.76575,0.7246
-17.4895,2.22885,9.76575,0.7175,-0.787569,-5.85427,9.76575,0.7211,-11.4489,12.6093,9.76575,0.7247
-17.4896,2.22887,9.76575,0.7176,-0.787585,-5.85439,9.76575,0.7212,-11.449,12.6094,9.76575,0.7248
-17.4898,2.22888,9.76575,0.7177,-0.787602,-5.85451,9.76575,0.7213,-11.449,12.6095,9.76575,0.7249
-17.4899,2.2289,9.76575,0.7178,-0.787618,-5.85463,9.76575,0.7214,-11.4491,12.6096,9.76575,0.725
-17.49,2.22891,9.76575,0.7179,-0.787634,-5.85475,9.76575,0.7215,-11.4492,12.6097,9.76575,0.7251
-17.4901,2.22893,9.76575,0.718,-0.78765,-5.85487,9.76575,0.7216,-11.4493,12.6098,9.76575,0.7252
-17.4902,2.22894,9.76575,0.7181,-0.787667,-5.85499,9.76575,0.7217,-11.4494,12.6098,9.76575,0.7253
-17.4904,2.22896,9.76575,0.7182,-0.787683,-5.85511,9.76575,0.7218,-11.4494,12.6099,9.76575,0.7254
-17.4905,2.22898,9.76575,0.7183,-0.787699,-5.85523,9.76575,0.7219,-11.4495,12.61,9.76575,0.7255
-17.4906,2.22899,9.76575,0.7184,-0.787715,-5.85535,9.76575,0.722,-11.4496,12.6101,9.76575,0.7256
-17.4907,2.22901,9.76575,0.7185,-0.787732,-5.85547,9.76575,0.7221,-11.4497,12.6102,9.76575,0.7257
-17.4908,2.22902,9.76575,0.7186,-0.787748,-5.85559,9.76575,0.7222,-11.4498,12.6103,9.76575,0.7258
-17.491,2.22904,9.76575,0.7187,-0.787764,-5.85572,9.76575,0.7223,-11.4499,12.6104,9.76575,0.7259
-17.4911,2.22905,9.76575,0.7188,-0.78778,-5.85584,9.76575,0.7224,-11.4499,12.6105,9.76575,0.726
-17.4912,2.22907,9.76575,0.7189,-0.787797,-5.85596,9.76575,0.7225,-11.45,12.6106,9.76575,0.7261
-17.4913,2.22908,9.76575,0.719,-0.787813,-5.85608,9.76575,0.7226,-11.4501,12.6107,9.76575,0.7262
-17.4915,2.2291,9.76575,0.7191,-0.787829,-5.8562,9.76575,0.7227,-11.4502,12.6107,9.76575,0.7263
-17.4916,2.22911,9.76575,0.7192,-0.787845,-5.85632,9.76575,0.7228,-11.4503,12.6108,9.76575,0.7264
-17.4917,2.22913,9.76575,0.7193,-0.787862,-5.85644,9.76575,0.7229,-11.4503,12.6109,9.76575,0.7265
-17.4918,2.22914,9.76575,0.7194,-0.787878,-5.85656,9.76575,0.723,-11.4504,12.611,9.76575,0.7266
-17.4919,2.22916,9.76575,0.7195,-0.787894,-5.85668,9.76575,0.7231,-11.4505,12.6111,9.76575,0.7267
-17.4921,2.22918,9.76575,0.7196,-0.78791,-5.8568,9.76575,0.7232,-11.4506,12.6112,9.76575,0.7268
-17.4922,2.22919,9.76575,0.7197,-0.787926,-5.85692,9.76575,0.7233,-11.4507,12.6113,9.76575,0.7269
-17.4923,2.22921,9.76575,0.7198,-0.787943,-5.85704,9.76575,0.7234,-11.4508,12.6114,9.76575,0.727
-17.4924,2.22922,9.76575,0.7199,-0.787959,-5.85716,9.76575,0.7235,-11.4508,12.6115,9.76575,0.7271
-17.4925,2.22924,9.76575,0.72,-0.787975,-5.85729,9.76575,0.7236,-11.4509,12.6116,9.76575,0.7272
-17.4927,2.22925,9.76575,0.7201,-0.787991,-5.85741,9.76575,0.7237,-11.451,12.6116,9.76575,0.7273
-17.4928,2.22927,9.76575,0.7202,-0.788008,-5.85753,9.76575,0.7238,-11.4511,12.6117,9.76575,0.7274
-17.4929,2.22928,9.76575,0.7203,-0.788024,-5.85765,9.76575,0.7239,-11.4512,12.6118,9.76575,0.7275
-17.493,2.2293,9.76575,0.7204,-0.78804,-5.85777,9.76575,0.724,-11.4512,12.6119,9.76575,0.7276
-17.4931,2.22931,9.76575,0.7205,-0.788056,-5.85789,9.76575,0.7241,-11.4513,12.612,9.76575,0.7277
-17.4933,2.22933,9.76575,0.7206,-0.788073,-5.85801,9.76575,0.7242,-11.4514,12.6121,9.76575,0.7278
-17.4934,2.22934,9.76575,0.7207,-0.788089,-5.85813,9.76575,0.7243,-11.4515,12.6122,9.76575,0.7279
-17.4935,2.22936,9.76575,0.7208,-0.788105,-5.85825,9.76575,0.7244,-11.4516,12.6123,9.76575,0.728
-17.4936,2.22938,9.76575,0.7209,-0.788121,-5.85837,9.76575,0.7245,-11.4517,12.6124,9.76575,0.7281
-17.4938,2.22939,9.76575,0.721,-0.788138,-5.85849,9.76575,0.7246,-11.4517,12.6125,9.76575,0.7282
-17.4939,2.22941,9.76575,0.7211,-0.788154,-5.85861,9.76575,0.7247,-11.4518,12.6126,9.76575,0.7283
-17.494,2.22942,9.76575,0.7212,-0.78817,-5.85873,9.76575,0.7248,-11.4519,12.6126,9.76575,0.7284
-17.4941,2.22944,9.76575,0.7213,-0.788186,-5.85885,9.76575,0.7249,-11.452,12.6127,9.76575,0.7285
-17.4942,2.22945,9.76575,0.7214,-0.788203,-5.85898,9.76575,0.725,-11.4521,12.6128,9.76575,0.7286
-17.4944,2.22947,9.76575,0.7215,-0.788219,-5.8591,9.76575,0.7251,-11.4521,12.6129,9.76575,0.7287
-17.4945,2.22948,9.76575,0.7216,-0.788235,-5.85922,9.76575,0.7252,-11.4522,12.613,9.76575,0.7288
-17.4946,2.2295,9.76575,0.7217,-0.788251,-5.85934,9.76575,0.7253,-11.4523,12.6131,9.76575,0.7289
-17.4947,2.22951,9.76575,0.7218,-0.788268,-5.85946,9.76575,0.7254,-11.4524,12.6132,9.76575,0.729
-17.4948,2.22953,9.76575,0.7219,-0.788284,-5.85958,9.76575,0.7255,-11.4525,12.6133,9.76575,0.7291
-17.495,2.22954,9.76575,0.722,-0.7883,-5.8597,9.76575,0.7256,-11.4526,12.6134,9.76575,0.7292
-17.4951,2.22956,9.76575,0.7221,-0.788316,-5.85982,9.76575,0.7257,-11.4526,12.6135,9.76575,0.7293
-17.4952,2.22958,9.76575,0.7222,-0.788333,-5.85994,9.76575,0.7258,-11.4527,12.6135,9.76575,0.7294
-17.4953,2.22959,9.76575,0.7223,-0.788349,-5.86006,9.76575,0.7259,-11.4528,12.6136,9.76575,0.7295
-17.4954,2.22961,9.76575,0.7224,-0.788365,-5.86018,9.76575,0.726,-11.4529,12.6137,9.76575,0.7296
-17.4956,2.22962,9.76575,0.7225,-0.788381,-5.8603,9.76575,0.7261,-11.453,12.6138,9.76575,0.7297
-17.4957,2.22964,9.76575,0.7226,-0.788398,-5.86042,9.76575,0.7262,-11.453,12.6139,9.76575,0.7298
-17.4958,2.22965,9.76575,0.7227,-0.788414,-5.86055,9.76575,0.7263,-11.4531,12.614,9.76575,0.7299
-17.4959,2.22967,9.76575,0.7228,-0.78843,-5.86067,9.76575,0.7264,-11.4532,12.6141,9.76575,0.73
-17.496,2.22968,9.76575,0.7229,-0.788446,-5.86079,9.76575,0.7265,-11.4533,12.6142,9.76575,0.7301
-17.4962,2.2297,9.76575,0.723,-0.788463,-5.86091,9.76575,0.7266,-11.4534,12.6143,9.76575,0.7302
-17.4963,2.22971,9.76575,0.7231,-0.788479,-5.86103,9.76575,0.7267,-11.4535,12.6144,9.76575,0.7303
-17.4964,2.22973,9.76575,0.7232,-0.788495,-5.86115,9.76575,0.7268,-11.4535,12.6144,9.76575,0.7304
-17.4965,2.22974,9.76575,0.7233,-0.788511,-5.86127,9.76575,0.7269,-11.4536,12.6145,9.76575,0.7305
-17.4967,2.22976,9.76575,0.7234,-0.788527,-5.86139,9.76575,0.727,-11.4537,12.6146,9.76575,0.7306
-17.4968,2.22978,9.76575,0.7235,-0.788544,-5.86151,9.76575,0.7271,-11.4538,12.6147,9.76575,0.7307
-17.4969,2.22979,9.76575,0.7236,-0.78856,-5.86163,9.76575,0.7272,-11.4539,12.6148,9.76575,0.7308
-17.497,2.22981,9.76575,0.7237,-0.788576,-5.86175,9.76575,0.7273,-11.4539,12.6149,9.76575,0.7309
-17.4971,2.22982,9.76575,0.7238,-0.788592,-5.86187,9.76575,0.7274,-11.454,12.615,9.76575,0.731
-17.4973,2.22984,9.76575,0.7239,-0.788609,-5.86199,9.76575,0.7275,-11.4541,12.6151,9.76575,0.7311
-17.4974,2.22985,9.76575,0.724,-0.788625,-5.86212,9.76575,0.7276,-11.4542,12.6152,9.76575,0.7312
-17.4975,2.22987,9.76575,0.7241,-0.788641,-5.86224,9.76575,0.7277,-11.4543,12.6153,9.76575,0.7313
-17.4976,2.22988,9.76575,0.7242,-0.788657,-5.86236,9.76575,0.7278,-11.4544,12.6153,9.76575,0.7314
-17.4977,2.2299,9.76575,0.7243,-0.788674,-5.86248,9.76575,0.7279,-11.4544,12.6154,9.76575,0.7315
-17.4979,2.22991,9.76575,0.7244,-0.78869,-5.8626,9.76575,0.728,-11.4545,12.6155,9.76575,0.7316
-17.498,2.22993,9.76575,0.7245,-0.788706,-5.86272,9.76575,0.7281,-11.4546,12.6156,9.76575,0.7317
-17.4981,2.22994,9.76575,0.7246,-0.788722,-5.86284,9.76575,0.7282,-11.4547,12.6157,9.76575,0.7318
-17.4982,2.22996,9.76575,0.7247,-0.788739,-5.86296,9.76575,0.7283,-11.4548,12.6158,9.76575,0.7319
-17.4983,2.22998,9.76575,0.7248,-0.788755,-5.86308,9.76575,0.7284,-11.4548,12.6159,9.76575,0.732
-17.4985,2.22999,9.76575,0.7249,-0.788771,-5.8632,9.76575,0.7285,-11.4549,12.616,9.76575,0.7321
-17.4986,2.23001,9.76575,0.725,-0.788787,-5.86332,9.76575,0.7286,-11.455,12.6161,9.76575,0.7322
-17.4987,2.23002,9.76575,0.7251,-0.788804,-5.86344,9.76575,0.7287,-11.4551,12.6162,9.76575,0.7323
-17.4988,2.23004,9.76575,0.7252,-0.78882,-5.86356,9.76575,0.7288,-11.4552,12.6163,9.76575,0.7324
-17.4989,2.23005,9.76575,0.7253,-0.788836,-5.86368,9.76575,0.7289,-11.4553,12.6163,9.76575,0.7325
-17.4991,2.23007,9.76575,0.7254,-0.788852,-5.86381,9.76575,0.729,-11.4553,12.6164,9.76575,0.7326
-17.4992,2.23008,9.76575,0.7255,-0.788869,-5.86393,9.76575,0.7291,-11.4554,12.6165,9.76575,0.7327
-17.4993,2.2301,9.76575,0.7256,-0.788885,-5.86405,9.76575,0.7292,-11.4555,12.6166,9.76575,0.7328
-17.4994,2.23011,9.76575,0.7257,-0.788901,-5.86417,9.76575,0.7293,-11.4556,12.6167,9.76575,0.7329
-17.4996,2.23013,9.76575,0.7258,-0.788917,-5.86429,9.76575,0.7294,-11.4557,12.6168,9.76575,0.733
-17.4997,2.23014,9.76575,0.7259,-0.788934,-5.86441,9.76575,0.7295,-11.4558,12.6169,9.76575,0.7331
-17.4998,2.23016,9.76575,0.726,-0.78895,-5.86453,9.76575,0.7296,-11.4558,12.617,9.76575,0.7332
-17.4999,2.23018,9.76575,0.7261,-0.788966,-5.86465,9.76575,0.7297,-11.4559,12.6171,9.76575,0.7333
-17.5,2.23019,9.76575,0.7262,-0.788982,-5.86477,9.76575,0.7298,-11.456,12.6172,9.76575,0.7334
-17.5002,2.23021,9.76575,0.7263,-0.788999,-5.86489,9.76575,0.7299,-11.4561,12.6172,9.76575,0.7335
-17.5003,2.23022,9.76575,0.7264,-0.789015,-5.86501,9.76575,0.73,-11.4562,12.6173,9.76575,0.7336
-17.5004,2.23024,9.76575,0.7265,-0.789031,-5.86513,9.76575,0.7301,-11.4562,12.6174,9.76575,0.7337
-17.5005,2.23025,9.76575,0.7266,-0.789047,-5.86525,9.76575,0.7302,-11.4563,12.6175,9.76575,0.7338
-17.5006,2.23027,9.76575,0.7267,-0.789064,-5.86538,9.76575,0.7303,-11.4564,12.6176,9.76575,0.7339
-17.5008,2.23028,9.76575,0.7268,-0.78908,-5.8655,9.76575,0.7304,-11.4565,12.6177,9.76575,0.734
-17.5009,2.2303,9.76575,0.7269,-0.789096,-5.86562,9.76575,0.7305,-11.4566,12.6178,9.76575,0.7341
-17.501,2.23031,9.76575,0.727,-0.789112,-5.86574,9.76575,0.7306,-11.4567,12.6179,9.76575,0.7342
-17.5011,2.23033,9.76575,0.7271,-0.789128,-5.86586,9.76575,0.7307,-11.4567,12.618,9.76575,0.7343
-17.5012,2.23034,9.76575,0.7272,-0.789145,-5.86598,9.76575,0.7308,-11.4568,12.6181,9.76575,0.7344
-17.5014,2.23036,9.76575,0.7273,-0.789161,-5.8661,9.76575,0.7309,-11.4569,12.6181,9.76575,0.7345
-17.5015,2.23037,9.76575,0.7274,-0.789177,-5.86622,9.76575,0.731,-11.457,12.6182,9.76575,0.7346
-17.5016,2.23039,9.76575,0.7275,-0.789193,-5.86634,9.76575,0.7311,-11.4571,12.6183,9.76575,0.7347
-17.5017,2.23041,9.76575,0.7276,-0.78921,-5.86646,9.76575,0.7312,-11.4571,12.6184,9.76575,0.7348
-17.5018,2.23042,9.76575,0.7277,-0.789226,-5.86658,9.76575,0.7313,-11.4572,12.6185,9.76575,0.7349
-17.502,2.23044,9.76575,0.7278,-0.789242,-5.8667,9.76575,0.7314,-11.4573,12.6186,9.76575,0.735
-17.5021,2.23045,9.76575,0.7279,-0.789258,-5.86682,9.76575,0.7315,-11.4574,12.6187,9.76575,0.7351
-17.5022,2.23047,9.76575,0.728,-0.789275,-5.86694,9.76575,0.7316,-11.4575,12.6188,9.76575,0.7352
-17.5023,2.23048,9.76575,0.7281,-0.789291,-5.86707,9.76575,0.7317,-11.4576,12.6189,9.76575,0.7353
-17.5025,2.2305,9.76575,0.7282,-0.789307,-5.86719,9.76575,0.7318,-11.4576,12.619,9.76575,0.7354
-17.5026,2.23051,9.76575,0.7283,-0.789323,-5.86731,9.76575,0.7319,-11.4577,12.619,9.76575,0.7355
-17.5027,2.23053,9.76575,0.7284,-0.78934,-5.86743,9.76575,0.732,-11.4578,12.6191,9.76575,0.7356
-17.5028,2.23054,9.76575,0.7285,-0.789356,-5.86755,9.76575,0.7321,-11.4579,12.6192,9.76575,0.7357
-17.5029,2.23056,9.76575,0.7286,-0.789372,-5.86767,9.76575,0.7322,-11.458,12.6193,9.76575,0.7358
-17.5031,2.23057,9.76575,0.7287,-0.789388,-5.86779,9.76575,0.7323,-11.458,12.6194,9.76575,0.7359
-17.5032,2.23059,9.76575,0.7288,-0.789405,-5.86791,9.76575,0.7324,-11.4581,12.6195,9.76575,0.736
-17.5033,2.23061,9.76575,0.7289,-0.789421,-5.86803,9.76575,0.7325,-11.4582,12.6196,9.76575,0.7361
-17.5034,2.23062,9.76575,0.729,-0.789437,-5.86815,9.76575,0.7326,-11.4583,12.6197,9.76575,0.7362
-17.5035,2.23064,9.76575,0.7291,-0.789453,-5.86827,9.76575,0.7327,-11.4584,12.6198,9.76575,0.7363
-17.5037,2.23065,9.76575,0.7292,-0.78947,-5.86839,9.76575,0.7328,-11.4585,12.6199,9.76575,0.7364
-17.5038,2.23067,9.76575,0.7293,-0.789486,-5.86851,9.76575,0.7329,-11.4585,12.62,9.76575,0.7365
-17.5039,2.23068,9.76575,0.7294,-0.789502,-5.86864,9.76575,0.733,-11.4586,12.62,9.76575,0.7366
-17.504,2.2307,9.76575,0.7295,-0.789518,-5.86876,9.76575,0.7331,-11.4587,12.6201,9.76575,0.7367
-17.5041,2.23071,9.76575,0.7296,-0.789535,-5.86888,9.76575,0.7332,-11.4588,12.6202,9.76575,0.7368
-17.5043,2.23073,9.76575,0.7297,-0.789551,-5.869,9.76575,0.7333,-11.4589,12.6203,9.76575,0.7369
-17.5044,2.23074,9.76575,0.7298,-0.789567,-5.86912,9.76575,0.7334,-11.4589,12.6204,9.76575,0.737
-17.5045,2.23076,9.76575,0.7299,-0.789583,-5.86924,9.76575,0.7335,-11.459,12.6205,9.76575,0.7371
-17.5046,2.23077,9.76575,0.73,-0.7896,-5.86936,9.76575,0.7336,-11.4591,12.6206,9.76575,0.7372
-17.5047,2.23079,9.76575,0.7301,-0.789616,-5.86948,9.76575,0.7337,-11.4592,12.6207,9.76575,0.7373
-17.5049,2.23081,9.76575,0.7302,-0.789632,-5.8696,9.76575,0.7338,-11.4593,12.6208,9.76575,0.7374
-17.505,2.23082,9.76575,0.7303,-0.789648,-5.86972,9.76575,0.7339,-11.4594,12.6209,9.76575,0.7375
-17.5051,2.23084,9.76575,0.7304,-0.789665,-5.86984,9.76575,0.734,-11.4594,12.6209,9.76575,0.7376
-17.5052,2.23085,9.76575,0.7305,-0.789681,-5.86996,9.76575,0.7341,-11.4595,12.621,9.76575,0.7377
-17.5054,2.23087,9.76575,0.7306,-0.789697,-5.87008,9.76575,0.7342,-11.4596,12.6211,9.76575,0.7378
-17.5055,2.23088,9.76575,0.7307,-0.789713,-5.8702,9.76575,0.7343,-11.4597,12.6212,9.76575,0.7379
-17.5056,2.2309,9.76575,0.7308,-0.789729,-5.87033,9.76575,0.7344,-11.4598,12.6213,9.76575,0.738
-17.5057,2.23091,9.76575,0.7309,-0.789746,-5.87045,9.76575,0.7345,-11.4598,12.6214,9.76575,0.7381
-17.5058,2.23093,9.76575,0.731,-0.789762,-5.87057,9.76575,0.7346,-11.4599,12.6215,9.76575,0.7382
-17.506,2.23094,9.76575,0.7311,-0.789778,-5.87069,9.76575,0.7347,-11.46,12.6216,9.76575,0.7383
-17.5061,2.23096,9.76575,0.7312,-0.789794,-5.87081,9.76575,0.7348,-11.4601,12.6217,9.76575,0.7384
-17.5062,2.23097,9.76575,0.7313,-0.789811,-5.87093,9.76575,0.7349,-11.4602,12.6218,9.76575,0.7385
-17.5063,2.23099,9.76575,0.7314,-0.789827,-5.87105,9.76575,0.735,-11.4603,12.6218,9.76575,0.7386
-17.5064,2.23101,9.76575,0.7315,-0.789843,-5.87117,9.76575,0.7351,-11.4603,12.6219,9.76575,0.7387
-17.5066,2.23102,9.76575,0.7316,-0.789859,-5.87129,9.76575,0.7352,-11.4604,12.622,9.76575,0.7388
-17.5067,2.23104,9.76575,0.7317,-0.789876,-5.87141,9.76575,0.7353,-11.4605,12.6221,9.76575,0.7389
-17.5068,2.23105,9.76575,0.7318,-0.789892,-5.87153,9.76575,0.7354,-11.4606,12.6222,9.76575,0.739
-17.5069,2.23107,9.76575,0.7319,-0.789908,-5.87165,9.76575,0.7355,-11.4607,12.6223,9.76575,0.7391
-17.507,2.23108,9.76575,0.732,-0.789924,-5.87177,9.76575,0.7356,-11.4607,12.6224,9.76575,0.7392
-17.5072,2.2311,9.76575,0.7321,-0.789941,-5.8719,9.76575,0.7357,-11.4608,12.6225,9.76575,0.7393
-17.5073,2.23111,9.76575,0.7322,-0.789957,-5.87202,9.76575,0.7358,-11.4609,12.6226,9.76575,0.7394
-17.5074,2.23113,9.76575,0.7323,-0.789973,-5.87214,9.76575,0.7359,-11.461,12.6227,9.76575,0.7395
-17.5075,2.23114,9.76575,0.7324,-0.789989,-5.87226,9.76575,0.736,-11.4611,12.6227,9.76575,0.7396
-17.5076,2.23116,9.76575,0.7325,-0.790006,-5.87238,9.76575,0.7361,-11.4612,12.6228,9.76575,0.7397
-17.5078,2.23117,9.76575,0.7326,-0.790022,-5.8725,9.76575,0.7362,-11.4612,12.6229,9.76575,0.7398
-17.5079,2.23119,9.76575,0.7327,-0.790038,-5.87262,9.76575,0.7363,-11.4613,12.623,9.76575,0.7399
-17.508,2.23121,9.76575,0.7328,-0.790054,-5.87274,9.76575,0.7364,-11.4614,12.6231,9.76575,0.74
