X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4
-13.1412,1.67045,9.79815,1.3639,-0.66044,-4.90948,9.79815,1.3675,-8.61577,9.49582,9.79815,1.3711,-12.5041,-10.5341,9.79815,1.3747,12.8993,-1.43441,9.79815,1.3783
-13.141,1.67042,9.79815,1.364,-0.660439,-4.90947,9.79815,1.3676,-8.61564,9.49567,9.79815,1.3712,-12.5039,-10.5339,9.79815,1.3748,12.8991,-1.43439,9.79815,1.3784
-13.1408,1.67039,9.79815,1.3641,-0.660438,-4.90947,9.79815,1.3677,-8.6155,9.49552,9.79815,1.3713,-12.5036,-10.5338,9.79815,1.3749,12.8989,-1.43437,9.79815,1.3785
-13.1406,1.67036,9.79815,1.3642,-0.660438,-4.90946,9.79815,1.3678,-8.61536,9.49537,9.79815,1.3714,-12.5034,-10.5336,9.79815,1.375,12.8987,-1.43435,9.79815,1.3786
-13.1404,1.67033,9.79815,1.3643,-0.660437,-4.90946,9.79815,1.3679,-8.61522,9.49521,9.79815,1.3715,-12.5032,-10.5334,9.79815,1.3751,12.8985,-1.43432,9.79815,1.3787
-13.1401,1.67031,9.79815,1.3644,-0.660436,-4.90945,9.79815,1.368,-8.61508,9.49506,9.79815,1.3716,-12.503,-10.5332,9.79815,1.3752,12.8983,-1.4343,9.79815,1.3788
-13.1399,1.67028,9.79815,1.3645,-0.660436,-4.90945,9.79815,1.3681,-8.61494,9.49491,9.79815,1.3717,-12.5027,-10.533,9.79815,1.3753,12.8981,-1.43428,9.79815,1.3789
-13.1397,1.67025,9.79815,1.3646,-0.660435,-4.90944,9.79815,1.3682,-8.6148,9.49476,9.79815,1.3718,-12.5025,-10.5328,9.79815,1.3754,12.8979,-1.43425,9.79815,1.379
-13.1395,1.67022,9.79815,1.3647,-0.660434,-4.90944,9.79815,1.3683,-8.61467,9.49461,9.79815,1.3719,-12.5023,-10.5326,9.79815,1.3755,12.8976,-1.43423,9.79815,1.3791
-13.1393,1.67019,9.79815,1.3648,-0.660434,-4.90943,9.79815,1.3684,-8.61453,9.49446,9.79815,1.372,-12.5021,-10.5324,9.79815,1.3756,12.8974,-1.43421,9.79815,1.3792
-13.1391,1.67017,9.79815,1.3649,-0.660433,-4.90943,9.79815,1.3685,-8.61439,9.49431,9.79815,1.3721,-12.5018,-10.5322,9.79815,1.3757,12.8972,-1.43418,9.79815,1.3793
-13.1389,1.67014,9.79815,1.365,-0.660432,-4.90942,9.79815,1.3686,-8.61425,9.49416,9.79815,1.3722,-12.5016,-10.532,9.79815,1.3758,12.897,-1.43416,9.79815,1.3794
-13.1387,1.67011,9.79815,1.3651,-0.660432,-4.90942,9.79815,1.3687,-8.61411,9.494,9.79815,1.3723,-12.5014,-10.5319,9.79815,1.3759,12.8968,-1.43414,9.79815,1.3795
-13.1384,1.67008,9.79815,1.3652,-0.660431,-4.90941,9.79815,1.3688,-8.61397,9.49385,9.79815,1.3724,-12.5012,-10.5317,9.79815,1.376,12.8966,-1.43411,9.79815,1.3796
-13.1382,1.67005,9.79815,1.3653,-0.66043,-4.90941,9.79815,1.3689,-8.61383,9.4937,9.79815,1.3725,-12.5009,-10.5315,9.79815,1.3761,12.8964,-1.43409,9.79815,1.3797
-13.138,1.67003,9.79815,1.3654,-0.66043,-4.9094,9.79815,1.369,-8.6137,9.49355,9.79815,1.3726,-12.5007,-10.5313,9.79815,1.3762,12.8962,-1.43407,9.79815,1.3798
-13.1378,1.67,9.79815,1.3655,-0.660429,-4.9094,9.79815,1.3691,-8.61356,9.4934,9.79815,1.3727,-12.5005,-10.5311,9.79815,1.3763,12.896,-1.43404,9.79815,1.3799
-13.1376,1.66997,9.79815,1.3656,-0.660428,-4.90939,9.79815,1.3692,-8.61342,9.49325,9.79815,1.3728,-12.5003,-10.5309,9.79815,1.3764,12.8958,-1.43402,9.79815,1.38
-13.1374,1.66994,9.79815,1.3657,-0.660428,-4.90939,9.79815,1.3693,-8.61328,9.4931,9.79815,1.3729,-12.5,-10.5307,9.79815,1.3765,12.8956,-1.434,9.79815,1.3801
-13.1372,1.66991,9.79815,1.3658,-0.660427,-4.90938,9.79815,1.3694,-8.61314,9.49295,9.79815,1.373,-12.4998,-10.5305,9.79815,1.3766,12.8954,-1.43397,9.79815,1.3802
-13.1369,1.66988,9.79815,1.3659,-0.660426,-4.90938,9.79815,1.3695,-8.613,9.4928,9.79815,1.3731,-12.4996,-10.5303,9.79815,1.3767,12.8951,-1.43395,9.79815,1.3803
-13.1367,1.66986,9.79815,1.366,-0.660426,-4.90937,9.79815,1.3696,-8.61287,9.49264,9.79815,1.3732,-12.4994,-10.5302,9.79815,1.3768,12.8949,-1.43393,9.79815,1.3804
-13.1365,1.66983,9.79815,1.3661,-0.660425,-4.90937,9.79815,1.3697,-8.61273,9.49249,9.79815,1.3733,-12.4991,-10.53,9.79815,1.3769,12.8947,-1.43391,9.79815,1.3805
-13.1363,1.6698,9.79815,1.3662,-0.660424,-4.90936,9.79815,1.3698,-8.61259,9.49234,9.79815,1.3734,-12.4989,-10.5298,9.79815,1.377,12.8945,-1.43388,9.79815,1.3806
-13.1361,1.66977,9.79815,1.3663,-0.660424,-4.90936,9.79815,1.3699,-8.61245,9.49219,9.79815,1.3735,-12.4987,-10.5296,9.79815,1.3771,12.8943,-1.43386,9.79815,1.3807
-13.1359,1.66974,9.79815,1.3664,-0.660423,-4.90935,9.79815,1.37,-8.61231,9.49204,9.79815,1.3736,-12.4985,-10.5294,9.79815,1.3772,12.8941,-1.43384,9.79815,1.3808
-13.1357,1.66972,9.79815,1.3665,-0.660422,-4.90935,9.79815,1.3701,-8.61217,9.49189,9.79815,1.3737,-12.4982,-10.5292,9.79815,1.3773,12.8939,-1.43381,9.79815,1.3809
-13.1354,1.66969,9.79815,1.3666,-0.660421,-4.90934,9.79815,1.3702,-8.61203,9.49174,9.79815,1.3738,-12.498,-10.529,9.79815,1.3774,12.8937,-1.43379,9.79815,1.381
-13.1352,1.66966,9.79815,1.3667,-0.660421,-4.90934,9.79815,1.3703,-8.6119,9.49159,9.79815,1.3739,-12.4978,-10.5288,9.79815,1.3775,12.8935,-1.43377,9.79815,1.3811
-13.135,1.66963,9.79815,1.3668,-0.66042,-4.90933,9.79815,1.3704,-8.61176,9.49144,9.79815,1.374,-12.4976,-10.5286,9.79815,1.3776,12.8933,-1.43374,9.79815,1.3812
-13.1348,1.6696,9.79815,1.3669,-0.660419,-4.90933,9.79815,1.3705,-8.61162,9.49128,9.79815,1.3741,-12.4973,-10.5284,9.79815,1.3777,12.8931,-1.43372,9.79815,1.3813
-13.1346,1.66958,9.79815,1.367,-0.660419,-4.90932,9.79815,1.3706,-8.61148,9.49113,9.79815,1.3742,-12.4971,-10.5283,9.79815,1.3778,12.8929,-1.4337,9.79815,1.3814
-13.1344,1.66955,9.79815,1.3671,-0.660418,-4.90932,9.79815,1.3707,-8.61134,9.49098,9.79815,1.3743,-12.4969,-10.5281,9.79815,1.3779,12.8927,-1.43367,9.79815,1.3815
-13.1342,1.66952,9.79815,1.3672,-0.660417,-4.90931,9.79815,1.3708,-8.6112,9.49083,9.79815,1.3744,-12.4967,-10.5279,9.79815,1.378,12.8924,-1.43365,9.79815,1.3816
-13.1339,1.66949,9.79815,1.3673,-0.660417,-4.90931,9.79815,1.3709,-8.61107,9.49068,9.79815,1.3745,-12.4964,-10.5277,9.79815,1.3781,12.8922,-1.43363,9.79815,1.3817
-13.1337,1.66946,9.79815,1.3674,-0.660416,-4.9093,9.79815,1.371,-8.61093,9.49053,9.79815,1.3746,-12.4962,-10.5275,9.79815,1.3782,12.892,-1.4336,9.79815,1.3818
-13.1335,1.66944,9.79815,1.3675,-0.660415,-4.9093,9.79815,1.3711,-8.61079,9.49038,9.79815,1.3747,-12.496,-10.5273,9.79815,1.3783,12.8918,-1.43358,9.79815,1.3819
-13.1333,1.66941,9.79815,1.3676,-0.660415,-4.90929,9.79815,1.3712,-8.61065,9.49023,9.79815,1.3748,-12.4958,-10.5271,9.79815,1.3784,12.8916,-1.43356,9.79815,1.382
-13.1331,1.66938,9.79815,1.3677,-0.660414,-4.90929,9.79815,1.3713,-8.61051,9.49008,9.79815,1.3749,-12.4955,-10.5269,9.79815,1.3785,12.8914,-1.43354,9.79815,1.3821
-13.1329,1.66935,9.79815,1.3678,-0.660413,-4.90928,9.79815,1.3714,-8.61037,9.48992,9.79815,1.375,-12.4953,-10.5267,9.79815,1.3786,12.8912,-1.43351,9.79815,1.3822
-13.1327,1.66932,9.79815,1.3679,-0.660413,-4.90928,9.79815,1.3715,-8.61023,9.48977,9.79815,1.3751,-12.4951,-10.5265,9.79815,1.3787,12.891,-1.43349,9.79815,1.3823
-13.1325,1.66929,9.79815,1.368,-0.660412,-4.90927,9.79815,1.3716,-8.6101,9.48962,9.79815,1.3752,-12.4949,-10.5264,9.79815,1.3788,12.8908,-1.43347,9.79815,1.3824
-13.1322,1.66927,9.79815,1.3681,-0.660411,-4.90927,9.79815,1.3717,-8.60996,9.48947,9.79815,1.3753,-12.4946,-10.5262,9.79815,1.3789,12.8906,-1.43344,9.79815,1.3825
-13.132,1.66924,9.79815,1.3682,-0.660411,-4.90926,9.79815,1.3718,-8.60982,9.48932,9.79815,1.3754,-12.4944,-10.526,9.79815,1.379,12.8904,-1.43342,9.79815,1.3826
-13.1318,1.66921,9.79815,1.3683,-0.66041,-4.90926,9.79815,1.3719,-8.60968,9.48917,9.79815,1.3755,-12.4942,-10.5258,9.79815,1.3791,12.8902,-1.4334,9.79815,1.3827
-13.1316,1.66918,9.79815,1.3684,-0.660409,-4.90925,9.79815,1.372,-8.60954,9.48902,9.79815,1.3756,-12.494,-10.5256,9.79815,1.3792,12.8899,-1.43337,9.79815,1.3828
-13.1314,1.66915,9.79815,1.3685,-0.660409,-4.90925,9.79815,1.3721,-8.6094,9.48887,9.79815,1.3757,-12.4937,-10.5254,9.79815,1.3793,12.8897,-1.43335,9.79815,1.3829
-13.1312,1.66913,9.79815,1.3686,-0.660408,-4.90924,9.79815,1.3722,-8.60927,9.48872,9.79815,1.3758,-12.4935,-10.5252,9.79815,1.3794,12.8895,-1.43333,9.79815,1.383
-13.131,1.6691,9.79815,1.3687,-0.660407,-4.90924,9.79815,1.3723,-8.60913,9.48857,9.79815,1.3759,-12.4933,-10.525,9.79815,1.3795,12.8893,-1.4333,9.79815,1.3831
-13.1307,1.66907,9.79815,1.3688,-0.660407,-4.90923,9.79815,1.3724,-8.60899,9.48841,9.79815,1.376,-12.4931,-10.5248,9.79815,1.3796,12.8891,-1.43328,9.79815,1.3832
-13.1305,1.66904,9.79815,1.3689,-0.660406,-4.90923,9.79815,1.3725,-8.60885,9.48826,9.79815,1.3761,-12.4928,-10.5246,9.79815,1.3797,12.8889,-1.43326,9.79815,1.3833
-13.1303,1.66901,9.79815,1.369,-0.660405,-4.90922,9.79815,1.3726,-8.60871,9.48811,9.79815,1.3762,-12.4926,-10.5245,9.79815,1.3798,12.8887,-1.43324,9.79815,1.3834
-13.1301,1.66899,9.79815,1.3691,-0.660405,-4.90922,9.79815,1.3727,-8.60857,9.48796,9.79815,1.3763,-12.4924,-10.5243,9.79815,1.3799,12.8885,-1.43321,9.79815,1.3835
-13.1299,1.66896,9.79815,1.3692,-0.660404,-4.90921,9.79815,1.3728,-8.60844,9.48781,9.79815,1.3764,-12.4922,-10.5241,9.79815,1.38,12.8883,-1.43319,9.79815,1.3836
-13.1297,1.66893,9.79815,1.3693,-0.660403,-4.90921,9.79815,1.3729,-8.6083,9.48766,9.79815,1.3765,-12.4919,-10.5239,9.79815,1.3801,12.8881,-1.43317,9.79815,1.3837
-13.1295,1.6689,9.79815,1.3694,-0.660402,-4.9092,9.79815,1.373,-8.60816,9.48751,9.79815,1.3766,-12.4917,-10.5237,9.79815,1.3802,12.8879,-1.43314,9.79815,1.3838
-13.1292,1.66887,9.79815,1.3695,-0.660402,-4.9092,9.79815,1.3731,-8.60802,9.48736,9.79815,1.3767,-12.4915,-10.5235,9.79815,1.3803,12.8877,-1.43312,9.79815,1.3839
-13.129,1.66885,9.79815,1.3696,-0.660401,-4.90919,9.79815,1.3732,-8.60788,9.48721,9.79815,1.3768,-12.4913,-10.5233,9.79815,1.3804,12.8875,-1.4331,9.79815,1.384
-13.1288,1.66882,9.79815,1.3697,-0.6604,-4.90919,9.79815,1.3733,-8.60774,9.48705,9.79815,1.3769,-12.491,-10.5231,9.79815,1.3805,12.8872,-1.43307,9.79815,1.3841
-13.1286,1.66879,9.79815,1.3698,-0.6604,-4.90918,9.79815,1.3734,-8.60761,9.4869,9.79815,1.377,-12.4908,-10.5229,9.79815,1.3806,12.887,-1.43305,9.79815,1.3842
-13.1284,1.66876,9.79815,1.3699,-0.660399,-4.90918,9.79815,1.3735,-8.60747,9.48675,9.79815,1.3771,-12.4906,-10.5228,9.79815,1.3807,12.8868,-1.43303,9.79815,1.3843
-13.1282,1.66873,9.79815,1.37,-0.660398,-4.90917,9.79815,1.3736,-8.60733,9.4866,9.79815,1.3772,-12.4904,-10.5226,9.79815,1.3808,12.8866,-1.433,9.79815,1.3844
-13.128,1.6687,9.79815,1.3701,-0.660398,-4.90917,9.79815,1.3737,-8.60719,9.48645,9.79815,1.3773,-12.4901,-10.5224,9.79815,1.3809,12.8864,-1.43298,9.79815,1.3845
-13.1278,1.66868,9.79815,1.3702,-0.660397,-4.90917,9.79815,1.3738,-8.60705,9.4863,9.79815,1.3774,-12.4899,-10.5222,9.79815,1.381,12.8862,-1.43296,9.79815,1.3846
-13.1275,1.66865,9.79815,1.3703,-0.660396,-4.90916,9.79815,1.3739,-8.60691,9.48615,9.79815,1.3775,-12.4897,-10.522,9.79815,1.3811,12.886,-1.43293,9.79815,1.3847
-13.1273,1.66862,9.79815,1.3704,-0.660396,-4.90916,9.79815,1.374,-8.60678,9.486,9.79815,1.3776,-12.4895,-10.5218,9.79815,1.3812,12.8858,-1.43291,9.79815,1.3848
-13.1271,1.66859,9.79815,1.3705,-0.660395,-4.90915,9.79815,1.3741,-8.60664,9.48585,9.79815,1.3777,-12.4892,-10.5216,9.79815,1.3813,12.8856,-1.43289,9.79815,1.3849
-13.1269,1.66856,9.79815,1.3706,-0.660394,-4.90915,9.79815,1.3742,-8.6065,9.4857,9.79815,1.3778,-12.489,-10.5214,9.79815,1.3814,12.8854,-1.43287,9.79815,1.385
-13.1267,1.66854,9.79815,1.3707,-0.660394,-4.90914,9.79815,1.3743,-8.60636,9.48555,9.79815,1.3779,-12.4888,-10.5212,9.79815,1.3815,12.8852,-1.43284,9.79815,1.3851
-13.1265,1.66851,9.79815,1.3708,-0.660393,-4.90914,9.79815,1.3744,-8.60622,9.48539,9.79815,1.378,-12.4886,-10.521,9.79815,1.3816,12.885,-1.43282,9.79815,1.3852
-13.1263,1.66848,9.79815,1.3709,-0.660392,-4.90913,9.79815,1.3745,-8.60608,9.48524,9.79815,1.3781,-12.4883,-10.5209,9.79815,1.3817,12.8848,-1.4328,9.79815,1.3853
-13.126,1.66845,9.79815,1.371,-0.660392,-4.90913,9.79815,1.3746,-8.60595,9.48509,9.79815,1.3782,-12.4881,-10.5207,9.79815,1.3818,12.8845,-1.43277,9.79815,1.3854
-13.1258,1.66842,9.79815,1.3711,-0.660391,-4.90912,9.79815,1.3747,-8.60581,9.48494,9.79815,1.3783,-12.4879,-10.5205,9.79815,1.3819,12.8843,-1.43275,9.79815,1.3855
-13.1256,1.6684,9.79815,1.3712,-0.66039,-4.90912,9.79815,1.3748,-8.60567,9.48479,9.79815,1.3784,-12.4877,-10.5203,9.79815,1.382,12.8841,-1.43273,9.79815,1.3856
-13.1254,1.66837,9.79815,1.3713,-0.66039,-4.90911,9.79815,1.3749,-8.60553,9.48464,9.79815,1.3785,-12.4874,-10.5201,9.79815,1.3821,12.8839,-1.4327,9.79815,1.3857
-13.1252,1.66834,9.79815,1.3714,-0.660389,-4.90911,9.79815,1.375,-8.60539,9.48449,9.79815,1.3786,-12.4872,-10.5199,9.79815,1.3822,12.8837,-1.43268,9.79815,1.3858
-13.125,1.66831,9.79815,1.3715,-0.660388,-4.9091,9.79815,1.3751,-8.60525,9.48434,9.79815,1.3787,-12.487,-10.5197,9.79815,1.3823,12.8835,-1.43266,9.79815,1.3859
-13.1248,1.66828,9.79815,1.3716,-0.660388,-4.9091,9.79815,1.3752,-8.60512,9.48419,9.79815,1.3788,-12.4868,-10.5195,9.79815,1.3824,12.8833,-1.43263,9.79815,1.386
-13.1245,1.66826,9.79815,1.3717,-0.660387,-4.90909,9.79815,1.3753,-8.60498,9.48404,9.79815,1.3789,-12.4865,-10.5193,9.79815,1.3825,12.8831,-1.43261,9.79815,1.3861
-13.1243,1.66823,9.79815,1.3718,-0.660386,-4.90909,9.79815,1.3754,-8.60484,9.48389,9.79815,1.379,-12.4863,-10.5192,9.79815,1.3826,12.8829,-1.43259,9.79815,1.3862
-13.1241,1.6682,9.79815,1.3719,-0.660385,-4.90908,9.79815,1.3755,-8.6047,9.48373,9.79815,1.3791,-12.4861,-10.519,9.79815,1.3827,12.8827,-1.43257,9.79815,1.3863
-13.1239,1.66817,9.79815,1.372,-0.660385,-4.90908,9.79815,1.3756,-8.60456,9.48358,9.79815,1.3792,-12.4859,-10.5188,9.79815,1.3828,12.8825,-1.43254,9.79815,1.3864
-13.1237,1.66814,9.79815,1.3721,-0.660384,-4.90907,9.79815,1.3757,-8.60442,9.48343,9.79815,1.3793,-12.4856,-10.5186,9.79815,1.3829,12.8823,-1.43252,9.79815,1.3865
-13.1235,1.66812,9.79815,1.3722,-0.660383,-4.90907,9.79815,1.3758,-8.60429,9.48328,9.79815,1.3794,-12.4854,-10.5184,9.79815,1.383,12.8821,-1.4325,9.79815,1.3866
-13.1233,1.66809,9.79815,1.3723,-0.660383,-4.90906,9.79815,1.3759,-8.60415,9.48313,9.79815,1.3795,-12.4852,-10.5182,9.79815,1.3831,12.8818,-1.43247,9.79815,1.3867
-13.1231,1.66806,9.79815,1.3724,-0.660382,-4.90906,9.79815,1.376,-8.60401,9.48298,9.79815,1.3796,-12.485,-10.518,9.79815,1.3832,12.8816,-1.43245,9.79815,1.3868
-13.1228,1.66803,9.79815,1.3725,-0.660381,-4.90905,9.79815,1.3761,-8.60387,9.48283,9.79815,1.3797,-12.4847,-10.5178,9.79815,1.3833,12.8814,-1.43243,9.79815,1.3869
-13.1226,1.668,9.79815,1.3726,-0.660381,-4.90905,9.79815,1.3762,-8.60373,9.48268,9.79815,1.3798,-12.4845,-10.5176,9.79815,1.3834,12.8812,-1.4324,9.79815,1.387
-13.1224,1.66797,9.79815,1.3727,-0.66038,-4.90904,9.79815,1.3763,-8.6036,9.48253,9.79815,1.3799,-12.4843,-10.5174,9.79815,1.3835,12.881,-1.43238,9.79815,1.3871
-13.1222,1.66795,9.79815,1.3728,-0.660379,-4.90904,9.79815,1.3764,-8.60346,9.48238,9.79815,1.38,-12.4841,-10.5173,9.79815,1.3836,12.8808,-1.43236,9.79815,1.3872
-13.122,1.66792,9.79815,1.3729,-0.660379,-4.90903,9.79815,1.3765,-8.60332,9.48223,9.79815,1.3801,-12.4838,-10.5171,9.79815,1.3837,12.8806,-1.43233,9.79815,1.3873
-13.1218,1.66789,9.79815,1.373,-0.660378,-4.90903,9.79815,1.3766,-8.60318,9.48207,9.79815,1.3802,-12.4836,-10.5169,9.79815,1.3838,12.8804,-1.43231,9.79815,1.3874
-13.1216,1.66786,9.79815,1.3731,-0.660377,-4.90902,9.79815,1.3767,-8.60304,9.48192,9.79815,1.3803,-12.4834,-10.5167,9.79815,1.3839,12.8802,-1.43229,9.79815,1.3875
-13.1213,1.66783,9.79815,1.3732,-0.660377,-4.90902,9.79815,1.3768,-8.6029,9.48177,9.79815,1.3804,-12.4832,-10.5165,9.79815,1.384,12.88,-1.43226,9.79815,1.3876
-13.1211,1.66781,9.79815,1.3733,-0.660376,-4.90901,9.79815,1.3769,-8.60277,9.48162,9.79815,1.3805,-12.4829,-10.5163,9.79815,1.3841,12.8798,-1.43224,9.79815,1.3877
-13.1209,1.66778,9.79815,1.3734,-0.660375,-4.90901,9.79815,1.377,-8.60263,9.48147,9.79815,1.3806,-12.4827,-10.5161,9.79815,1.3842,12.8796,-1.43222,9.79815,1.3878
-13.1207,1.66775,9.79815,1.3735,-0.660375,-4.909,9.79815,1.3771,-8.60249,9.48132,9.79815,1.3807,-12.4825,-10.5159,9.79815,1.3843,12.8794,-1.4322,9.79815,1.3879
-13.1205,1.66772,9.79815,1.3736,-0.660374,-4.909,9.79815,1.3772,-8.60235,9.48117,9.79815,1.3808,-12.4823,-10.5157,9.79815,1.3844,12.8791,-1.43217,9.79815,1.388
-13.1203,1.66769,9.79815,1.3737,-0.660373,-4.90899,9.79815,1.3773,-8.60221,9.48102,9.79815,1.3809,-12.482,-10.5156,9.79815,1.3845,12.8789,-1.43215,9.79815,1.3881
-13.1201,1.66767,9.79815,1.3738,-0.660373,-4.90899,9.79815,1.3774,-8.60208,9.48087,9.79815,1.381,-12.4818,-10.5154,9.79815,1.3846,12.8787,-1.43213,9.79815,1.3882
-13.1199,1.66764,9.79815,1.3739,-0.660372,-4.90898,9.79815,1.3775,-8.60194,9.48072,9.79815,1.3811,-12.4816,-10.5152,9.79815,1.3847,12.8785,-1.4321,9.79815,1.3883
-13.1196,1.66761,9.79815,1.374,-0.660371,-4.90898,9.79815,1.3776,-8.6018,9.48057,9.79815,1.3812,-12.4814,-10.515,9.79815,1.3848,12.8783,-1.43208,9.79815,1.3884
-13.1194,1.66758,9.79815,1.3741,-0.660371,-4.90897,9.79815,1.3777,-8.60166,9.48042,9.79815,1.3813,-12.4811,-10.5148,9.79815,1.3849,12.8781,-1.43206,9.79815,1.3885
-13.1192,1.66755,9.79815,1.3742,-0.66037,-4.90897,9.79815,1.3778,-8.60152,9.48026,9.79815,1.3814,-12.4809,-10.5146,9.79815,1.385,12.8779,-1.43203,9.79815,1.3886
-13.119,1.66753,9.79815,1.3743,-0.660369,-4.90896,9.79815,1.3779,-8.60138,9.48011,9.79815,1.3815,-12.4807,-10.5144,9.79815,1.3851,12.8777,-1.43201,9.79815,1.3887
-13.1188,1.6675,9.79815,1.3744,-0.660369,-4.90896,9.79815,1.378,-8.60125,9.47996,9.79815,1.3816,-12.4805,-10.5142,9.79815,1.3852,12.8775,-1.43199,9.79815,1.3888
-13.1186,1.66747,9.79815,1.3745,-0.660368,-4.90895,9.79815,1.3781,-8.60111,9.47981,9.79815,1.3817,-12.4802,-10.514,9.79815,1.3853,12.8773,-1.43196,9.79815,1.3889
-13.1184,1.66744,9.79815,1.3746,-0.660367,-4.90895,9.79815,1.3782,-8.60097,9.47966,9.79815,1.3818,-12.48,-10.5138,9.79815,1.3854,12.8771,-1.43194,9.79815,1.389
-13.1181,1.66741,9.79815,1.3747,-0.660366,-4.90894,9.79815,1.3783,-8.60083,9.47951,9.79815,1.3819,-12.4798,-10.5137,9.79815,1.3855,12.8769,-1.43192,9.79815,1.3891
-13.1179,1.66739,9.79815,1.3748,-0.660366,-4.90894,9.79815,1.3784,-8.60069,9.47936,9.79815,1.382,-12.4796,-10.5135,9.79815,1.3856,12.8767,-1.4319,9.79815,1.3892
-13.1177,1.66736,9.79815,1.3749,-0.660365,-4.90893,9.79815,1.3785,-8.60056,9.47921,9.79815,1.3821,-12.4793,-10.5133,9.79815,1.3857,12.8765,-1.43187,9.79815,1.3893
-13.1175,1.66733,9.79815,1.375,-0.660364,-4.90893,9.79815,1.3786,-8.60042,9.47906,9.79815,1.3822,-12.4791,-10.5131,9.79815,1.3858,12.8762,-1.43185,9.79815,1.3894
-13.1173,1.6673,9.79815,1.3751,-0.660364,-4.90892,9.79815,1.3787,-8.60028,9.47891,9.79815,1.3823,-12.4789,-10.5129,9.79815,1.3859,12.876,-1.43183,9.79815,1.3895
-13.1171,1.66727,9.79815,1.3752,-0.660363,-4.90892,9.79815,1.3788,-8.60014,9.47876,9.79815,1.3824,-12.4787,-10.5127,9.79815,1.386,12.8758,-1.4318,9.79815,1.3896
-13.1169,1.66725,9.79815,1.3753,-0.660362,-4.90891,9.79815,1.3789,-8.6,9.47861,9.79815,1.3825,-12.4784,-10.5125,9.79815,1.3861,12.8756,-1.43178,9.79815,1.3897
-13.1167,1.66722,9.79815,1.3754,-0.660362,-4.90891,9.79815,1.379,-8.59986,9.47846,9.79815,1.3826,-12.4782,-10.5123,9.79815,1.3862,12.8754,-1.43176,9.79815,1.3898
-13.1164,1.66719,9.79815,1.3755,-0.660361,-4.9089,9.79815,1.3791,-8.59973,9.4783,9.79815,1.3827,-12.478,-10.5121,9.79815,1.3863,12.8752,-1.43173,9.79815,1.3899
-13.1162,1.66716,9.79815,1.3756,-0.66036,-4.9089,9.79815,1.3792,-8.59959,9.47815,9.79815,1.3828,-12.4778,-10.512,9.79815,1.3864,12.875,-1.43171,9.79815,1.39
-13.116,1.66713,9.79815,1.3757,-0.66036,-4.90889,9.79815,1.3793,-8.59945,9.478,9.79815,1.3829,-12.4775,-10.5118,9.79815,1.3865,12.8748,-1.43169,9.79815,1.3901
-13.1158,1.6671,9.79815,1.3758,-0.660359,-4.90889,9.79815,1.3794,-8.59931,9.47785,9.79815,1.383,-12.4773,-10.5116,9.79815,1.3866,12.8746,-1.43166,9.79815,1.3902
-13.1156,1.66708,9.79815,1.3759,-0.660358,-4.90888,9.79815,1.3795,-8.59917,9.4777,9.79815,1.3831,-12.4771,-10.5114,9.79815,1.3867,12.8744,-1.43164,9.79815,1.3903
-13.1154,1.66705,9.79815,1.376,-0.660358,-4.90888,9.79815,1.3796,-8.59904,9.47755,9.79815,1.3832,-12.4769,-10.5112,9.79815,1.3868,12.8742,-1.43162,9.79815,1.3904
-13.1152,1.66702,9.79815,1.3761,-0.660357,-4.90887,9.79815,1.3797,-8.5989,9.4774,9.79815,1.3833,-12.4766,-10.511,9.79815,1.3869,12.874,-1.4316,9.79815,1.3905
-13.1149,1.66699,9.79815,1.3762,-0.660356,-4.90887,9.79815,1.3798,-8.59876,9.47725,9.79815,1.3834,-12.4764,-10.5108,9.79815,1.387,12.8738,-1.43157,9.79815,1.3906
-13.1147,1.66696,9.79815,1.3763,-0.660356,-4.90886,9.79815,1.3799,-8.59862,9.4771,9.79815,1.3835,-12.4762,-10.5106,9.79815,1.3871,12.8735,-1.43155,9.79815,1.3907
-13.1145,1.66694,9.79815,1.3764,-0.660355,-4.90886,9.79815,1.38,-8.59848,9.47695,9.79815,1.3836,-12.476,-10.5104,9.79815,1.3872,12.8733,-1.43153,9.79815,1.3908
-13.1143,1.66691,9.79815,1.3765,-0.660354,-4.90885,9.79815,1.3801,-8.59834,9.4768,9.79815,1.3837,-12.4757,-10.5103,9.79815,1.3873,12.8731,-1.4315,9.79815,1.3909
-13.1141,1.66688,9.79815,1.3766,-0.660354,-4.90885,9.79815,1.3802,-8.59821,9.47665,9.79815,1.3838,-12.4755,-10.5101,9.79815,1.3874,12.8729,-1.43148,9.79815,1.391
-13.1139,1.66685,9.79815,1.3767,-0.660353,-4.90884,9.79815,1.3803,-8.59807,9.4765,9.79815,1.3839,-12.4753,-10.5099,9.79815,1.3875,12.8727,-1.43146,9.79815,1.3911
-13.1137,1.66682,9.79815,1.3768,-0.660352,-4.90884,9.79815,1.3804,-8.59793,9.47635,9.79815,1.384,-12.4751,-10.5097,9.79815,1.3876,12.8725,-1.43143,9.79815,1.3912
-13.1135,1.6668,9.79815,1.3769,-0.660352,-4.90883,9.79815,1.3805,-8.59779,9.47619,9.79815,1.3841,-12.4748,-10.5095,9.79815,1.3877,12.8723,-1.43141,9.79815,1.3913
