X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9,Temperature_list,Speed_list
3.71292,1.41271,9.79815,0.5524,-2.58641,1.4117,9.79815,0.5524,0.0964914,-0.281158,9.79815,0.5524,0.110881,3.06051,9.79815,0.5524,2.54494,4.68262,9.79815,0.5524,-3.48391,4.04248,9.79815,0.5524,2.60243,-1.78662,9.79814,0.5524,-0.79167,-3.58852,9.79815,0.5524,-3.43628,-1.24213,9.79815,0.5524,-4.97028,-3.58747,9.79815,0.5524,31.8743,
3.71294,1.41269,9.79815,0.5525,-2.5865,1.4117,9.79815,0.5525,0.0964741,-0.28113,9.79815,0.5525,0.110861,3.06049,9.79815,0.5525,2.54493,4.68259,9.79815,0.5525,-3.48383,4.04255,9.79815,0.5525,2.60241,-1.7866,9.79814,0.5525,-0.791619,-3.58852,9.79815,0.5525,-3.43622,-1.24219,9.79815,0.5525,-4.97033,-3.58746,9.79815,0.5525,31.9508,
3.71295,1.41268,9.79815,0.5526,-2.58659,1.4117,9.79815,0.5526,0.0964568,-0.281103,9.79815,0.5526,0.110841,3.06046,9.79815,0.5526,2.54492,4.68256,9.79815,0.5526,-3.48375,4.04262,9.79815,0.5526,2.6024,-1.78658,9.79814,0.5526,-0.791568,-3.58852,9.79815,0.5526,-3.43617,-1.24225,9.79815,0.5526,-4.97039,-3.58745,9.79815,0.5526,32.0462,
3.71297,1.41266,9.79815,0.5527,-2.58668,1.4117,9.79815,0.5527,0.0964395,-0.281075,9.79815,0.5527,0.110822,3.06044,9.79815,0.5527,2.54492,4.68253,9.79815,0.5527,-3.48367,4.04269,9.79815,0.5527,2.60239,-1.78656,9.79814,0.5527,-0.791516,-3.58851,9.79815,0.5527,-3.43611,-1.24232,9.79815,0.5527,-4.97045,-3.58744,9.79815,0.5527,32.1438,
3.71299,1.41265,9.79815,0.5528,-2.58678,1.41169,9.79815,0.5528,0.0964222,-0.281047,9.79815,0.5528,0.110802,3.06042,9.79815,0.5528,2.54491,4.6825,9.79815,0.5528,-3.48359,4.04276,9.79815,0.5528,2.60238,-1.78654,9.79814,0.5528,-0.791465,-3.58851,9.79815,0.5528,-3.43605,-1.24238,9.79815,0.5528,-4.97051,-3.58743,9.79815,0.5528,32.216,
3.713,1.41263,9.79815,0.5529,-2.58687,1.41169,9.79815,0.5529,0.0964048,-0.281019,9.79815,0.5529,0.110782,3.06039,9.79815,0.5529,2.5449,4.68247,9.79815,0.5529,-3.4835,4.04284,9.79815,0.5529,2.60237,-1.78652,9.79814,0.5529,-0.791413,-3.5885,9.79815,0.5529,-3.43599,-1.24244,9.79815,0.5529,-4.97057,-3.58741,9.79815,0.5529,32.3237,
3.71302,1.41261,9.79815,0.553,-2.58696,1.41168,9.79815,0.553,0.0963875,-0.280992,9.79815,0.553,0.110763,3.06037,9.79815,0.553,2.5449,4.68244,9.79815,0.553,-3.48342,4.04291,9.79815,0.553,2.60236,-1.7865,9.79814,0.553,-0.791362,-3.5885,9.79815,0.553,-3.43593,-1.24251,9.79815,0.553,-4.97062,-3.5874,9.79815,0.553,32.4273,
3.71303,1.41259,9.79815,0.5531,-2.58705,1.41168,9.79815,0.5531,0.0963701,-0.280964,9.79815,0.5531,0.110743,3.06035,9.79815,0.5531,2.54489,4.68241,9.79815,0.5531,-3.48334,4.04298,9.79815,0.5531,2.60235,-1.78647,9.79814,0.5531,-0.79131,-3.58849,9.79815,0.5531,-3.43587,-1.24257,9.79815,0.5531,-4.97068,-3.58738,9.79815,0.5531,32.5246,
3.71305,1.41257,9.79815,0.5532,-2.58715,1.41167,9.79815,0.5532,0.0963527,-0.280936,9.79815,0.5532,0.110723,3.06032,9.79815,0.5532,2.54488,4.68238,9.79815,0.5532,-3.48326,4.04305,9.79815,0.5532,2.60234,-1.78645,9.79814,0.5532,-0.791259,-3.58848,9.79815,0.5532,-3.43581,-1.24263,9.79815,0.5532,-4.97074,-3.58737,9.79815,0.5532,32.2244,
3.71306,1.41256,9.79815,0.5533,-2.58724,1.41166,9.79815,0.5533,0.0963352,-0.280908,9.79815,0.5533,0.110703,3.0603,9.79815,0.5533,2.54487,4.68235,9.79815,0.5533,-3.48318,4.04312,9.79815,0.5533,2.60232,-1.78643,9.79814,0.5533,-0.791207,-3.58848,9.79815,0.5533,-3.43575,-1.2427,9.79815,0.5533,-4.9708,-3.58736,9.79815,0.5533,32.1576,
3.71308,1.41256,9.79815,0.5534,-2.58733,1.41166,9.79815,0.5534,0.0963177,-0.28088,9.79815,0.5534,0.110684,3.06027,9.79815,0.5534,2.54487,4.68232,9.79815,0.5534,-3.4831,4.0432,9.79815,0.5534,2.60231,-1.78641,9.79814,0.5534,-0.791156,-3.58847,9.79815,0.5534,-3.43569,-1.24276,9.79815,0.5534,-4.97086,-3.58736,9.79815,0.5534,32.289,
3.7131,1.41257,9.79815,0.5535,-2.58742,1.41165,9.79815,0.5535,0.0963002,-0.280853,9.79815,0.5535,0.110664,3.06025,9.79815,0.5535,2.54486,4.68229,9.79815,0.5535,-3.48302,4.04327,9.79815,0.5535,2.6023,-1.78639,9.79815,0.5535,-0.791104,-3.58846,9.79815,0.5535,-3.43564,-1.24282,9.79815,0.5535,-4.97092,-3.58737,9.79815,0.5535,32.5585,
3.71311,1.41258,9.79815,0.5536,-2.58752,1.41164,9.79815,0.5536,0.0962827,-0.280825,9.79815,0.5536,0.110644,3.06023,9.79815,0.5536,2.54485,4.68226,9.79815,0.5536,-3.48294,4.04334,9.79815,0.5536,2.60229,-1.78637,9.79815,0.5536,-0.791052,-3.58845,9.79815,0.5536,-3.43558,-1.24289,9.79815,0.5536,-4.97097,-3.58739,9.79815,0.5536,32.973,
3.71313,1.4126,9.79815,0.5537,-2.58761,1.41163,9.79815,0.5537,0.0962651,-0.280797,9.79815,0.5537,0.110625,3.0602,9.79815,0.5537,2.54485,4.68223,9.79815,0.5537,-3.48285,4.04341,9.79815,0.5537,2.60228,-1.78635,9.79815,0.5537,-0.791001,-3.58844,9.79815,0.5537,-3.43552,-1.24295,9.79815,0.5537,-4.97103,-3.58741,9.79815,0.5537,33.5042,
3.71314,1.41262,9.79815,0.5538,-2.5877,1.41162,9.79815,0.5538,0.0962475,-0.280769,9.79815,0.5538,0.110605,3.06018,9.79815,0.5538,2.54484,4.68219,9.79815,0.5538,-3.48277,4.04349,9.79815,0.5538,2.60227,-1.78632,9.79815,0.5538,-0.790949,-3.58843,9.79815,0.5538,-3.43546,-1.24302,9.79815,0.5538,-4.97109,-3.58744,9.79815,0.5538,33.3655,
3.71316,1.41264,9.79815,0.5539,-2.5878,1.41161,9.79815,0.5539,0.09623,-0.280741,9.79815,0.5539,0.110585,3.06015,9.79815,0.5539,2.54483,4.68216,9.79815,0.5539,-3.48269,4.04356,9.79815,0.5539,2.60226,-1.7863,9.79815,0.5539,-0.790897,-3.58842,9.79815,0.5539,-3.4354,-1.24308,9.79815,0.5539,-4.97115,-3.58746,9.79815,0.5539,33.2634,
3.71317,1.41266,9.79815,0.554,-2.58789,1.4116,9.79815,0.554,0.0962124,-0.280713,9.79815,0.554,0.110565,3.06013,9.79815,0.554,2.54482,4.68213,9.79815,0.554,-3.48261,4.04363,9.79815,0.554,2.60224,-1.78628,9.79815,0.554,-0.790846,-3.58841,9.79815,0.554,-3.43534,-1.24314,9.79815,0.554,-4.97121,-3.58748,9.79815,0.554,33.1779,
3.71319,1.41267,9.79815,0.5541,-2.58798,1.41159,9.79815,0.5541,0.0961949,-0.280685,9.79815,0.5541,0.110545,3.06011,9.79815,0.5541,2.54482,4.6821,9.79815,0.5541,-3.48253,4.0437,9.79815,0.5541,2.60223,-1.78626,9.79815,0.5541,-0.790794,-3.58839,9.79815,0.5541,-3.43528,-1.24321,9.79815,0.5541,-4.97127,-3.5875,9.79815,0.5541,33.083,
3.71321,1.41268,9.79815,0.5542,-2.58808,1.41158,9.79815,0.5542,0.0961773,-0.280657,9.79815,0.5542,0.110525,3.06008,9.79815,0.5542,2.54481,4.68207,9.79815,0.5542,-3.48245,4.04378,9.79815,0.5542,2.60222,-1.78624,9.79815,0.5542,-0.790742,-3.58838,9.79815,0.5542,-3.43522,-1.24327,9.79815,0.5542,-4.97133,-3.58752,9.79815,0.5542,32.8382,
3.71322,1.4127,9.79815,0.5543,-2.58817,1.41157,9.79815,0.5543,0.0961596,-0.280629,9.79815,0.5543,0.110506,3.06006,9.79815,0.5543,2.5448,4.68204,9.79815,0.5543,-3.48237,4.04385,9.79815,0.5543,2.60221,-1.78622,9.79815,0.5543,-0.79069,-3.58838,9.79815,0.5543,-3.43516,-1.24333,9.79815,0.5543,-4.97138,-3.58754,9.79815,0.5543,32.7193,
3.71324,1.41271,9.79815,0.5544,-2.58826,1.41157,9.79815,0.5544,0.096142,-0.280601,9.79815,0.5544,0.110486,3.06003,9.79815,0.5544,2.5448,4.68201,9.79815,0.5544,-3.48228,4.04392,9.79815,0.5544,2.6022,-1.78619,9.79815,0.5544,-0.790638,-3.58838,9.79815,0.5544,-3.4351,-1.2434,9.79815,0.5544,-4.97144,-3.58755,9.79815,0.5544,32.7593,
3.71325,1.41271,9.79815,0.5545,-2.58836,1.41158,9.79815,0.5545,0.0961244,-0.280574,9.79815,0.5545,0.110466,3.06001,9.79815,0.5545,2.54479,4.68198,9.79815,0.5545,-3.4822,4.044,9.79815,0.5545,2.60219,-1.78617,9.79815,0.5545,-0.790586,-3.58838,9.79815,0.5545,-3.43504,-1.24346,9.79815,0.5545,-4.9715,-3.58756,9.79815,0.5545,32.921,
3.71327,1.41272,9.79815,0.5546,-2.58845,1.41159,9.79815,0.5546,0.0961068,-0.280546,9.79815,0.5546,0.110446,3.05999,9.79815,0.5546,2.54478,4.68195,9.79815,0.5546,-3.48212,4.04407,9.79815,0.5546,2.60218,-1.78615,9.79815,0.5546,-0.790534,-3.5884,9.79815,0.5546,-3.43498,-1.24353,9.79815,0.5546,-4.97156,-3.58757,9.79815,0.5546,33.1738,
3.71328,1.41272,9.79815,0.5547,-2.58855,1.41161,9.79815,0.5547,0.0960891,-0.280518,9.79815,0.5547,0.110426,3.05996,9.79815,0.5547,2.54477,4.68192,9.79815,0.5547,-3.48204,4.04414,9.79815,0.5547,2.60216,-1.78613,9.79815,0.5547,-0.790482,-3.58841,9.79815,0.5547,-3.43492,-1.24359,9.79815,0.5547,-4.97162,-3.58758,9.79815,0.5547,33.525,
3.7133,1.41273,9.79815,0.5548,-2.58864,1.41163,9.79815,0.5548,0.0960714,-0.28049,9.79815,0.5548,0.110406,3.05994,9.79815,0.5548,2.54477,4.68189,9.79815,0.5548,-3.48196,4.04421,9.79815,0.5548,2.60215,-1.78611,9.79815,0.5548,-0.79043,-3.58844,9.79815,0.5548,-3.43486,-1.24365,9.79815,0.5548,-4.97168,-3.58759,9.79815,0.5548,33.3973,
3.71332,1.41273,9.79815,0.5549,-2.58873,1.41166,9.79815,0.5549,0.0960536,-0.280462,9.79815,0.5549,0.110386,3.05991,9.79815,0.5549,2.54476,4.68185,9.79815,0.5549,-3.48187,4.04429,9.79815,0.5549,2.60214,-1.78609,9.79815,0.5549,-0.790378,-3.58846,9.79815,0.5549,-3.4348,-1.24372,9.79815,0.5549,-4.97174,-3.58759,9.79815,0.5549,33.3054,
3.71333,1.41273,9.79815,0.555,-2.58883,1.41167,9.79815,0.555,0.0960359,-0.280434,9.79815,0.555,0.110366,3.05989,9.79815,0.555,2.54475,4.68182,9.79815,0.555,-3.48179,4.04436,9.79815,0.555,2.60213,-1.78606,9.79815,0.555,-0.790326,-3.58847,9.79815,0.555,-3.43474,-1.24378,9.79815,0.555,-4.9718,-3.5876,9.79815,0.555,33.239,
3.71335,1.41272,9.79815,0.5551,-2.58892,1.41169,9.79815,0.5551,0.0960181,-0.280406,9.79815,0.5551,0.110347,3.05987,9.79815,0.5551,2.54475,4.68179,9.79815,0.5551,-3.48171,4.04443,9.79815,0.5551,2.60212,-1.78604,9.79815,0.5551,-0.790274,-3.58849,9.79815,0.5551,-3.43468,-1.24385,9.79815,0.5551,-4.97186,-3.5876,9.79815,0.5551,33.2033,
3.71336,1.41272,9.79815,0.5552,-2.58902,1.41171,9.79815,0.5552,0.0960004,-0.280379,9.79815,0.5552,0.110327,3.05984,9.79815,0.5552,2.54474,4.68176,9.79815,0.5552,-3.48163,4.04451,9.79815,0.5552,2.60211,-1.78602,9.79815,0.5552,-0.790222,-3.5885,9.79815,0.5552,-3.43462,-1.24391,9.79815,0.5552,-4.97191,-3.5876,9.79815,0.5552,33.1719,
3.71338,1.41272,9.79815,0.5553,-2.58911,1.41172,9.79815,0.5553,0.0959826,-0.280351,9.79815,0.5553,0.110307,3.05982,9.79815,0.5553,2.54473,4.68173,9.79815,0.5553,-3.48155,4.04458,9.79815,0.5553,2.60209,-1.786,9.79815,0.5553,-0.790169,-3.58852,9.79815,0.5553,-3.43456,-1.24398,9.79815,0.5553,-4.97197,-3.5876,9.79815,0.5553,33.1477,
3.7134,1.41271,9.79815,0.5554,-2.5892,1.41173,9.79815,0.5554,0.0959648,-0.280323,9.79815,0.5554,0.110287,3.05979,9.79815,0.5554,2.54473,4.6817,9.79815,0.5554,-3.48146,4.04465,9.79815,0.5554,2.60208,-1.78598,9.79815,0.5554,-0.790117,-3.58853,9.79815,0.5554,-3.4345,-1.24404,9.79815,0.5554,-4.97203,-3.5876,9.79815,0.5554,33.1527,
3.71341,1.4127,9.79815,0.5555,-2.5893,1.41174,9.79815,0.5555,0.0959469,-0.280295,9.79815,0.5555,0.110267,3.05977,9.79815,0.5555,2.54472,4.68167,9.79815,0.5555,-3.48138,4.04473,9.79815,0.5555,2.60207,-1.78596,9.79815,0.5555,-0.790065,-3.58854,9.79815,0.5555,-3.43444,-1.2441,9.79815,0.5555,-4.97209,-3.58759,9.79815,0.5555,33.1714,
3.71343,1.4127,9.79815,0.5556,-2.58939,1.41175,9.79815,0.5556,0.0959291,-0.280267,9.79815,0.5556,0.110247,3.05974,9.79815,0.5556,2.54471,4.68164,9.79815,0.5556,-3.4813,4.0448,9.79815,0.5556,2.60206,-1.78593,9.79815,0.5556,-0.790012,-3.58854,9.79815,0.5556,-3.43438,-1.24417,9.79815,0.5556,-4.97215,-3.58759,9.79815,0.5556,33.2244,
3.71344,1.41269,9.79815,0.5557,-2.58949,1.41176,9.79815,0.5557,0.0959112,-0.280239,9.79815,0.5557,0.110228,3.05972,9.79814,0.5557,2.5447,4.68161,9.79814,0.5557,-3.48122,4.04487,9.79815,0.5557,2.60205,-1.78591,9.79815,0.5557,-0.78996,-3.58855,9.79815,0.5557,-3.43432,-1.24423,9.79815,0.5557,-4.97221,-3.58758,9.79815,0.5557,33.2797,
3.71346,1.41268,9.79815,0.5558,-2.58958,1.41176,9.79815,0.5558,0.0958933,-0.280211,9.79815,0.5558,0.110208,3.0597,9.79814,0.5558,2.5447,4.68158,9.79814,0.5558,-3.48113,4.04495,9.79815,0.5558,2.60204,-1.78589,9.79815,0.5558,-0.789907,-3.58856,9.79815,0.5558,-3.43426,-1.2443,9.79815,0.5558,-4.97227,-3.58758,9.79815,0.5558,33.3231,
3.71347,1.41267,9.79815,0.5559,-2.58968,1.41177,9.79815,0.5559,0.0958754,-0.280183,9.79815,0.5559,0.110188,3.05967,9.79814,0.5559,2.54469,4.68154,9.79814,0.5559,-3.48105,4.04502,9.79815,0.5559,2.60202,-1.78587,9.79815,0.5559,-0.789855,-3.58856,9.79815,0.5559,-3.4342,-1.24436,9.79815,0.5559,-4.97233,-3.58757,9.79815,0.5559,33.3728,
3.71349,1.41265,9.79815,0.556,-2.58977,1.41177,9.79815,0.556,0.0958575,-0.280155,9.79815,0.556,0.110168,3.05965,9.79814,0.556,2.54468,4.68151,9.79814,0.556,-3.48097,4.04509,9.79815,0.556,2.60201,-1.78584,9.79815,0.556,-0.789802,-3.58856,9.79815,0.556,-3.43414,-1.24443,9.79815,0.556,-4.97239,-3.58756,9.79815,0.556,33.4229,
3.71351,1.41264,9.79815,0.5561,-2.58986,1.41177,9.79815,0.5561,0.0958395,-0.280127,9.79815,0.5561,0.110148,3.05962,9.79814,0.5561,2.54468,4.68148,9.79814,0.5561,-3.48089,4.04517,9.79815,0.5561,2.602,-1.78582,9.79815,0.5561,-0.789749,-3.58856,9.79815,0.5561,-3.43408,-1.24449,9.79815,0.5561,-4.97245,-3.58755,9.79815,0.5561,33.5109,
3.71352,1.41263,9.79815,0.5562,-2.58996,1.41177,9.79815,0.5562,0.0958216,-0.280099,9.79815,0.5562,0.110128,3.0596,9.79814,0.5562,2.54467,4.68145,9.79814,0.5562,-3.4808,4.04524,9.79815,0.5562,2.60199,-1.7858,9.79815,0.5562,-0.789696,-3.58856,9.79815,0.5562,-3.43402,-1.24456,9.79815,0.5562,-4.97251,-3.58754,9.79815,0.5562,33.5942,
3.71354,1.41261,9.79815,0.5563,-2.59005,1.41177,9.79815,0.5563,0.0958036,-0.280072,9.79815,0.5563,0.110107,3.05957,9.79814,0.5563,2.54466,4.68142,9.79814,0.5563,-3.48072,4.04531,9.79815,0.5563,2.60198,-1.78578,9.79815,0.5563,-0.789643,-3.58856,9.79815,0.5563,-3.43396,-1.24462,9.79815,0.5563,-4.97257,-3.58753,9.79815,0.5563,33.6684,
3.71355,1.4126,9.79815,0.5564,-2.59015,1.41177,9.79815,0.5564,0.0957856,-0.280044,9.79815,0.5564,0.110087,3.05955,9.79814,0.5564,2.54465,4.68139,9.79814,0.5564,-3.48064,4.04539,9.79815,0.5564,2.60197,-1.78576,9.79815,0.5564,-0.789591,-3.58856,9.79815,0.5564,-3.4339,-1.24469,9.79815,0.5564,-4.97263,-3.58752,9.79815,0.5564,33.7355,
3.71357,1.41258,9.79815,0.5565,-2.59024,1.41177,9.79815,0.5565,0.0957675,-0.280016,9.79815,0.5565,0.110067,3.05953,9.79814,0.5565,2.54465,4.68136,9.79814,0.5565,-3.48055,4.04546,9.79815,0.5565,2.60195,-1.78573,9.79815,0.5565,-0.789538,-3.58856,9.79815,0.5565,-3.43384,-1.24475,9.79815,0.5565,-4.97269,-3.58751,9.79815,0.5565,33.8314,
3.71358,1.41257,9.79815,0.5566,-2.59034,1.41177,9.79815,0.5566,0.0957494,-0.279988,9.79815,0.5566,0.110047,3.0595,9.79814,0.5566,2.54464,4.68133,9.79814,0.5566,-3.48047,4.04553,9.79815,0.5566,2.60194,-1.78571,9.79815,0.5566,-0.789485,-3.58856,9.79815,0.5566,-3.43377,-1.24481,9.79815,0.5566,-4.97275,-3.5875,9.79815,0.5566,33.9374,
3.7136,1.41255,9.79815,0.5567,-2.59043,1.41177,9.79815,0.5567,0.0957312,-0.27996,9.79815,0.5567,0.110027,3.05948,9.79814,0.5567,2.54463,4.68129,9.79814,0.5567,-3.48039,4.04561,9.79815,0.5567,2.60193,-1.78569,9.79815,0.5567,-0.789432,-3.58855,9.79815,0.5567,-3.43371,-1.24488,9.79815,0.5567,-4.97281,-3.58749,9.79815,0.5567,34.0402,
3.71362,1.41253,9.79815,0.5568,-2.59053,1.41176,9.79815,0.5568,0.095713,-0.279932,9.79815,0.5568,0.110007,3.05945,9.79814,0.5568,2.54463,4.68126,9.79814,0.5568,-3.48031,4.04568,9.79815,0.5568,2.60192,-1.78567,9.79815,0.5568,-0.789378,-3.58855,9.79815,0.5568,-3.43365,-1.24494,9.79815,0.5568,-4.97287,-3.58747,9.79815,0.5568,34.1577,
3.71363,1.41251,9.79815,0.5569,-2.59062,1.41176,9.79815,0.5569,0.0956947,-0.279904,9.79815,0.5569,0.109986,3.05943,9.79814,0.5569,2.54462,4.68123,9.79814,0.5569,-3.48022,4.04576,9.79815,0.5569,2.60191,-1.78565,9.79815,0.5569,-0.789325,-3.58854,9.79815,0.5569,-3.43359,-1.24501,9.79815,0.5569,-4.97293,-3.58746,9.79815,0.5569,34.2432,
3.71365,1.4125,9.79815,0.557,-2.59072,1.41175,9.79815,0.557,0.0956765,-0.279876,9.79815,0.557,0.109966,3.0594,9.79814,0.557,2.54461,4.6812,9.79814,0.557,-3.48014,4.04583,9.79815,0.557,2.6019,-1.78562,9.79815,0.557,-0.789272,-3.58853,9.79815,0.557,-3.43353,-1.24507,9.79815,0.557,-4.97299,-3.58744,9.79815,0.557,33.9581,
3.71366,1.41249,9.79815,0.5571,-2.59081,1.41174,9.79815,0.5571,0.0956583,-0.279848,9.79815,0.5571,0.109946,3.05938,9.79814,0.5571,2.5446,4.68117,9.79814,0.5571,-3.48006,4.0459,9.79815,0.5571,2.60188,-1.7856,9.79815,0.5571,-0.789219,-3.58853,9.79815,0.5571,-3.43347,-1.24514,9.79815,0.5571,-4.97305,-3.58744,9.79815,0.5571,33.9024,
3.71368,1.41248,9.79815,0.5572,-2.59091,1.41174,9.79815,0.5572,0.09564,-0.27982,9.79815,0.5572,0.109926,3.05935,9.79814,0.5572,2.5446,4.68114,9.79814,0.5572,-3.47997,4.04598,9.79815,0.5572,2.60187,-1.78558,9.79815,0.5572,-0.789165,-3.58852,9.79815,0.5572,-3.43341,-1.2452,9.79815,0.5572,-4.97311,-3.58744,9.79815,0.5572,33.9986,
3.7137,1.41249,9.79815,0.5573,-2.59101,1.41173,9.79815,0.5573,0.0956217,-0.279792,9.79815,0.5573,0.109906,3.05933,9.79814,0.5573,2.54459,4.6811,9.79814,0.5573,-3.47989,4.04605,9.79815,0.5573,2.60186,-1.78556,9.79815,0.5573,-0.789112,-3.58851,9.79815,0.5573,-3.43335,-1.24527,9.79815,0.5573,-4.97317,-3.58745,9.79815,0.5573,34.2715,
3.71371,1.4125,9.79815,0.5574,-2.5911,1.41172,9.79814,0.5574,0.0956033,-0.279764,9.79815,0.5574,0.109885,3.05931,9.79814,0.5574,2.54458,4.68107,9.79814,0.5574,-3.47981,4.04613,9.79815,0.5574,2.60185,-1.78553,9.79815,0.5574,-0.789059,-3.5885,9.79815,0.5574,-3.43329,-1.24533,9.79815,0.5574,-4.97323,-3.58746,9.79815,0.5574,34.691,
3.71373,1.41252,9.79815,0.5575,-2.5912,1.41171,9.79814,0.5575,0.0955849,-0.279736,9.79815,0.5575,0.109865,3.05928,9.79814,0.5575,2.54458,4.68104,9.79815,0.5575,-3.47973,4.0462,9.79815,0.5575,2.60184,-1.78551,9.79815,0.5575,-0.789005,-3.58849,9.79815,0.5575,-3.43322,-1.2454,9.79815,0.5575,-4.97329,-3.58749,9.79815,0.5575,35.234,
3.71374,1.41254,9.79815,0.5576,-2.59129,1.4117,9.79814,0.5576,0.0955664,-0.279708,9.79815,0.5576,0.109845,3.05926,9.79815,0.5576,2.54457,4.68101,9.79815,0.5576,-3.47964,4.04627,9.79815,0.5576,2.60182,-1.78549,9.79815,0.5576,-0.788952,-3.58848,9.79815,0.5576,-3.43316,-1.24546,9.79815,0.5576,-4.97335,-3.58751,9.79815,0.5576,35.115,
3.71376,1.41256,9.79815,0.5577,-2.59139,1.41169,9.79814,0.5577,0.0955478,-0.27968,9.79815,0.5577,0.109825,3.05923,9.79815,0.5577,2.54456,4.68098,9.79815,0.5577,-3.47956,4.04635,9.79815,0.5577,2.60181,-1.78547,9.79815,0.5577,-0.788898,-3.58847,9.79815,0.5577,-3.4331,-1.24553,9.79815,0.5577,-4.97341,-3.58754,9.79815,0.5577,35.014,
3.71377,1.41258,9.79815,0.5578,-2.59148,1.41168,9.79814,0.5578,0.0955292,-0.279652,9.79815,0.5578,0.109804,3.05921,9.79815,0.5578,2.54456,4.68095,9.79815,0.5578,-3.47948,4.04642,9.79815,0.5578,2.6018,-1.78544,9.79815,0.5578,-0.788845,-3.58846,9.79815,0.5578,-3.43304,-1.24559,9.79815,0.5578,-4.97347,-3.58756,9.79814,0.5578,34.93,
3.71379,1.41259,9.79815,0.5579,-2.59158,1.41167,9.79814,0.5579,0.0955105,-0.279624,9.79815,0.5579,0.109784,3.05918,9.79815,0.5579,2.54455,4.68091,9.79815,0.5579,-3.47939,4.0465,9.79815,0.5579,2.60179,-1.78542,9.79815,0.5579,-0.788791,-3.58845,9.79815,0.5579,-3.43298,-1.24566,9.79815,0.5579,-4.97353,-3.58758,9.79814,0.5579,34.8649,
3.71381,1.41261,9.79815,0.558,-2.59168,1.41165,9.79814,0.558,0.0954919,-0.279596,9.79815,0.558,0.109763,3.05916,9.79815,0.558,2.54454,4.68088,9.79815,0.558,-3.47931,4.04657,9.79815,0.558,2.60178,-1.7854,9.79815,0.558,-0.788738,-3.58843,9.79815,0.558,-3.43292,-1.24573,9.79815,0.558,-4.97359,-3.5876,9.79814,0.558,34.8198,
3.71382,1.41262,9.79815,0.5581,-2.59177,1.41164,9.79814,0.5581,0.0954733,-0.279567,9.79815,0.5581,0.109743,3.05913,9.79815,0.5581,2.54453,4.68085,9.79815,0.5581,-3.47923,4.04665,9.79815,0.5581,2.60176,-1.78538,9.79815,0.5581,-0.788684,-3.58842,9.79815,0.5581,-3.43286,-1.24579,9.79815,0.5581,-4.97365,-3.58761,9.79815,0.5581,34.8154,
3.71384,1.41263,9.79815,0.5582,-2.59187,1.41163,9.79814,0.5582,0.0954546,-0.279539,9.79815,0.5582,0.109723,3.05911,9.79815,0.5582,2.54453,4.68082,9.79815,0.5582,-3.47914,4.04672,9.79815,0.5582,2.60175,-1.78535,9.79815,0.5582,-0.78863,-3.58841,9.79815,0.5582,-3.43279,-1.24586,9.79815,0.5582,-4.97371,-3.58763,9.79815,0.5582,34.8114,
3.71385,1.41264,9.79815,0.5583,-2.59197,1.41162,9.79814,0.5583,0.095436,-0.279511,9.79815,0.5583,0.109702,3.05908,9.79815,0.5583,2.54452,4.68079,9.79815,0.5583,-3.47906,4.0468,9.79815,0.5583,2.60174,-1.78533,9.79815,0.5583,-0.788576,-3.5884,9.79815,0.5583,-3.43273,-1.24592,9.79815,0.5583,-4.97377,-3.58764,9.79815,0.5583,34.8309,
3.71387,1.41264,9.79815,0.5584,-2.59206,1.4116,9.79814,0.5584,0.0954173,-0.279483,9.79815,0.5584,0.109681,3.05906,9.79815,0.5584,2.54451,4.68075,9.79815,0.5584,-3.47898,4.04687,9.79815,0.5584,2.60173,-1.78531,9.79815,0.5584,-0.788523,-3.58838,9.79815,0.5584,-3.43267,-1.24599,9.79815,0.5584,-4.97383,-3.58765,9.79815,0.5584,34.8573,
3.71389,1.41265,9.79815,0.5585,-2.59216,1.41159,9.79814,0.5585,0.0953986,-0.279454,9.79815,0.5585,0.109661,3.05903,9.79815,0.5585,2.54451,4.68072,9.79815,0.5585,-3.47889,4.04694,9.79815,0.5585,2.60172,-1.78529,9.79815,0.5585,-0.788469,-3.58837,9.79815,0.5585,-3.43261,-1.24605,9.79815,0.5585,-4.97389,-3.58765,9.79815,0.5585,34.6272,
3.7139,1.41265,9.79815,0.5586,-2.59225,1.41158,9.79814,0.5586,0.09538,-0.279426,9.79815,0.5586,0.10964,3.05901,9.79815,0.5586,2.5445,4.68069,9.79815,0.5586,-3.47881,4.04702,9.79815,0.5586,2.6017,-1.78526,9.79815,0.5586,-0.788415,-3.58836,9.79815,0.5586,-3.43255,-1.24612,9.79815,0.5586,-4.97395,-3.58766,9.79815,0.5586,34.5492,
