X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,Temperature_list,Speed_list
-16.625,2.11894,9.76459,9.159,-10.2234,10.2905,9.76459,9.159,2.83305,-0.671387,9.76459,9.159,-4.99064,13.1978,9.76459,9.159,10.7605,8.2194,9.76459,9.159,1.52871e-009,
-16.625,2.11894,9.76459,9.16,-10.2234,10.2905,9.76459,9.16,2.83305,-0.671387,9.76459,9.16,-4.99064,13.1978,9.76459,9.16,10.7605,8.2194,9.76459,9.16,7.2811e-010,
-16.625,2.11894,9.76459,9.161,-10.2234,10.2905,9.76459,9.161,2.83305,-0.671387,9.76459,9.161,-4.99064,13.1978,9.76459,9.161,10.7605,8.2194,9.76459,9.161,1.23924e-009,
-16.625,2.11894,9.76459,9.162,-10.2234,10.2905,9.76459,9.162,2.83305,-0.671387,9.76459,9.162,-4.99064,13.1978,9.76459,9.162,10.7605,8.2194,9.76459,9.162,9.56942e-010,
-16.625,2.11894,9.76459,9.163,-10.2234,10.2905,9.76459,9.163,2.83305,-0.671387,9.76459,9.163,-4.99064,13.1978,9.76459,9.163,10.7605,8.2194,9.76459,9.163,7.98172e-010,
-16.625,2.11894,9.76459,9.164,-10.2234,10.2905,9.76459,9.164,2.83305,-0.671387,9.76459,9.164,-4.99064,13.1978,9.76459,9.164,10.7605,8.2194,9.76459,9.164,1.14466e-009,
-16.625,2.11894,9.76459,9.165,-10.2234,10.2905,9.76459,9.165,2.83305,-0.671387,9.76459,9.165,-4.99064,13.1978,9.76459,9.165,10.7605,8.2194,9.76459,9.165,1.44944e-009,
-16.625,2.11894,9.76459,9.166,-10.2234,10.2905,9.76459,9.166,2.83305,-0.671387,9.76459,9.166,-4.99064,13.1978,9.76459,9.166,10.7605,8.2194,9.76459,9.166,4.41979e-010,
-16.625,2.11894,9.76459,9.167,-10.2234,10.2905,9.76459,9.167,2.83305,-0.671387,9.76459,9.167,-4.99064,13.1978,9.76459,9.167,10.7605,8.2194,9.76459,9.167,1.61513e-009,
-16.625,2.11894,9.76459,9.168,-10.2234,10.2905,9.76459,9.168,2.83305,-0.671387,9.76459,9.168,-4.99064,13.1978,9.76459,9.168,10.7605,8.2194,9.76459,9.168,5.49675e-010,
-16.625,2.11894,9.76459,9.169,-10.2234,10.2905,9.76459,9.169,2.83305,-0.671387,9.76459,9.169,-4.99064,13.1978,9.76459,9.169,10.7605,8.2194,9.76459,9.169,2.51017e-010,
-16.625,2.11894,9.76459,9.17,-10.2234,10.2905,9.76459,9.17,2.83305,-0.671387,9.76459,9.17,-4.99064,13.1978,9.76459,9.17,10.7605,8.2194,9.76459,9.17,9.25927e-010,
-16.625,2.11894,9.76459,9.171,-10.2234,10.2905,9.76459,9.171,2.83305,-0.671387,9.76459,9.171,-4.99064,13.1978,9.76459,9.171,10.7605,8.2194,9.76459,9.171,1.10101e-009,
-16.625,2.11894,9.76459,9.172,-10.2234,10.2905,9.76459,9.172,2.83305,-0.671387,9.76459,9.172,-4.99064,13.1978,9.76459,9.172,10.7605,8.2194,9.76459,9.172,1.41396e-010,
-16.625,2.11894,9.76459,9.173,-10.2234,10.2905,9.76459,9.173,2.83305,-0.671387,9.76459,9.173,-4.99064,13.1978,9.76459,9.173,10.7605,8.2194,9.76459,9.173,6.99603e-010,
-16.625,2.11894,9.76459,9.174,-10.2234,10.2905,9.76459,9.174,2.83305,-0.671387,9.76459,9.174,-4.99064,13.1978,9.76459,9.174,10.7605,8.2194,9.76459,9.174,3.20457e-010,
-16.625,2.11894,9.76459,9.175,-10.2234,10.2905,9.76459,9.175,2.83305,-0.671387,9.76459,9.175,-4.99064,13.1978,9.76459,9.175,10.7605,8.2194,9.76459,9.175,5.47698e-010,
-16.625,2.11894,9.76459,9.176,-10.2234,10.2905,9.76459,9.176,2.83305,-0.671387,9.76459,9.176,-4.99064,13.1978,9.76459,9.176,10.7605,8.2194,9.76459,9.176,3.30605e-010,
-16.625,2.11894,9.76459,9.177,-10.2234,10.2905,9.76459,9.177,2.83305,-0.671387,9.76459,9.177,-4.99064,13.1978,9.76459,9.177,10.7605,8.2194,9.76459,9.177,4.72982e-010,
-16.625,2.11894,9.76459,9.178,-10.2234,10.2905,9.76459,9.178,2.83305,-0.671387,9.76459,9.178,-4.99064,13.1978,9.76459,9.178,10.7605,8.2194,9.76459,9.178,2.22365e-010,
-16.625,2.11894,9.76459,9.179,-10.2234,10.2905,9.76459,9.179,2.83305,-0.671387,9.76459,9.179,-4.99064,13.1978,9.76459,9.179,10.7605,8.2194,9.76459,9.179,5.97801e-010,
-16.625,2.11894,9.76459,9.18,-10.2234,10.2905,9.76459,9.18,2.83305,-0.671387,9.76459,9.18,-4.99064,13.1978,9.76459,9.18,10.7605,8.2194,9.76459,9.18,2.72001e-010,
-16.625,2.11894,9.76459,9.181,-10.2234,10.2905,9.76459,9.181,2.83305,-0.671387,9.76459,9.181,-4.99064,13.1978,9.76459,9.181,10.7605,8.2194,9.76459,9.181,2.79197e-010,
-16.625,2.11894,9.76459,9.182,-10.2234,10.2905,9.76459,9.182,2.83305,-0.671387,9.76459,9.182,-4.99064,13.1978,9.76459,9.182,10.7605,8.2194,9.76459,9.182,8.47313e-010,
-16.625,2.11894,9.76459,9.183,-10.2234,10.2905,9.76459,9.183,2.83305,-0.671387,9.76459,9.183,-4.99064,13.1978,9.76459,9.183,10.7605,8.2194,9.76459,9.183,2.6395e-010,
-16.625,2.11894,9.76459,9.184,-10.2234,10.2905,9.76459,9.184,2.83305,-0.671387,9.76459,9.184,-4.99064,13.1978,9.76459,9.184,10.7605,8.2194,9.76459,9.184,9.19759e-010,
-16.625,2.11894,9.76459,9.185,-10.2234,10.2905,9.76459,9.185,2.83305,-0.671387,9.76459,9.185,-4.99064,13.1978,9.76459,9.185,10.7605,8.2194,9.76459,9.185,5.51346e-010,
-16.625,2.11894,9.76459,9.186,-10.2234,10.2905,9.76459,9.186,2.83305,-0.671387,9.76459,9.186,-4.99064,13.1978,9.76459,9.186,10.7605,8.2194,9.76459,9.186,3.72488e-010,
-16.625,2.11894,9.76459,9.187,-10.2234,10.2905,9.76459,9.187,2.83305,-0.671387,9.76459,9.187,-4.99064,13.1978,9.76459,9.187,10.7605,8.2194,9.76459,9.187,6.28049e-010,
-16.625,2.11894,9.76459,9.188,-10.2234,10.2905,9.76459,9.188,2.83305,-0.671387,9.76459,9.188,-4.99064,13.1978,9.76459,9.188,10.7605,8.2194,9.76459,9.188,9.54227e-010,
-16.625,2.11894,9.76459,9.189,-10.2234,10.2905,9.76459,9.189,2.83305,-0.671387,9.76459,9.189,-4.99064,13.1978,9.76459,9.189,10.7605,8.2194,9.76459,9.189,1.90142e-010,
-16.625,2.11894,9.76459,9.19,-10.2234,10.2905,9.76459,9.19,2.83305,-0.671387,9.76459,9.19,-4.99064,13.1978,9.76459,9.19,10.7605,8.2194,9.76459,9.19,9.74077e-010,
-16.625,2.11894,9.76459,9.191,-10.2234,10.2905,9.76459,9.191,2.83305,-0.671387,9.76459,9.191,-4.99064,13.1978,9.76459,9.191,10.7605,8.2194,9.76459,9.191,2.57408e-010,
-16.625,2.11894,9.76459,9.192,-10.2234,10.2905,9.76459,9.192,2.83305,-0.671387,9.76459,9.192,-4.99064,13.1978,9.76459,9.192,10.7605,8.2194,9.76459,9.192,6.41606e-010,
-16.625,2.11894,9.76459,9.193,-10.2234,10.2905,9.76459,9.193,2.83305,-0.671387,9.76459,9.193,-4.99064,13.1978,9.76459,9.193,10.7605,8.2194,9.76459,9.193,4.42106e-010,
-16.625,2.11894,9.76459,9.194,-10.2234,10.2905,9.76459,9.194,2.83305,-0.671387,9.76459,9.194,-4.99064,13.1978,9.76459,9.194,10.7605,8.2194,9.76459,9.194,4.50655e-010,
-16.625,2.11894,9.76459,9.195,-10.2234,10.2905,9.76459,9.195,2.83305,-0.671387,9.76459,9.195,-4.99064,13.1978,9.76459,9.195,10.7605,8.2194,9.76459,9.195,4.77173e-010,
-16.625,2.11894,9.76459,9.196,-10.2234,10.2905,9.76459,9.196,2.83305,-0.671387,9.76459,9.196,-4.99064,13.1978,9.76459,9.196,10.7605,8.2194,9.76459,9.196,7.75566e-010,
-16.625,2.11894,9.76459,9.197,-10.2234,10.2905,9.76459,9.197,2.83305,-0.671387,9.76459,9.197,-4.99064,13.1978,9.76459,9.197,10.7605,8.2194,9.76459,9.197,8.768e-010,
-16.625,2.11894,9.76459,9.198,-10.2234,10.2905,9.76459,9.198,2.83305,-0.671387,9.76459,9.198,-4.99064,13.1978,9.76459,9.198,10.7605,8.2194,9.76459,9.198,8.65043e-010,
-16.625,2.11894,9.76459,9.199,-10.2234,10.2905,9.76459,9.199,2.83305,-0.671387,9.76459,9.199,-4.99064,13.1978,9.76459,9.199,10.7605,8.2194,9.76459,9.199,5.38998e-010,
-16.625,2.11894,9.76459,9.2,-10.2234,10.2905,9.76459,9.2,2.83305,-0.671387,9.76459,9.2,-4.99064,13.1978,9.76459,9.2,10.7605,8.2194,9.76459,9.2,6.41166e-010,
-16.625,2.11894,9.76459,9.201,-10.2234,10.2905,9.76459,9.201,2.83305,-0.671387,9.76459,9.201,-4.99064,13.1978,9.76459,9.201,10.7605,8.2194,9.76459,9.201,9.65339e-010,
-16.625,2.11894,9.76459,9.202,-10.2234,10.2905,9.76459,9.202,2.83305,-0.671387,9.76459,9.202,-4.99064,13.1978,9.76459,9.202,10.7605,8.2194,9.76459,9.202,4.18728e-010,
-16.625,2.11894,9.76459,9.203,-10.2234,10.2905,9.76459,9.203,2.83305,-0.671387,9.76459,9.203,-4.99064,13.1978,9.76459,9.203,10.7605,8.2194,9.76459,9.203,7.68879e-010,
-16.625,2.11894,9.76459,9.204,-10.2234,10.2905,9.76459,9.204,2.83305,-0.671387,9.76459,9.204,-4.99064,13.1978,9.76459,9.204,10.7605,8.2194,9.76459,9.204,6.93834e-010,
-16.625,2.11894,9.76459,9.205,-10.2234,10.2905,9.76459,9.205,2.83305,-0.671387,9.76459,9.205,-4.99064,13.1978,9.76459,9.205,10.7605,8.2194,9.76459,9.205,4.11163e-010,
-16.625,2.11894,9.76459,9.206,-10.2234,10.2905,9.76459,9.206,2.83305,-0.671387,9.76459,9.206,-4.99064,13.1978,9.76459,9.206,10.7605,8.2194,9.76459,9.206,8.28327e-010,
-16.625,2.11894,9.76459,9.207,-10.2234,10.2905,9.76459,9.207,2.83305,-0.671387,9.76459,9.207,-4.99064,13.1978,9.76459,9.207,10.7605,8.2194,9.76459,9.207,7.23525e-010,
-16.625,2.11894,9.76459,9.208,-10.2234,10.2905,9.76459,9.208,2.83305,-0.671387,9.76459,9.208,-4.99064,13.1978,9.76459,9.208,10.7605,8.2194,9.76459,9.208,7.04963e-010,
-16.625,2.11894,9.76459,9.209,-10.2234,10.2905,9.76459,9.209,2.83305,-0.671387,9.76459,9.209,-4.99064,13.1978,9.76459,9.209,10.7605,8.2194,9.76459,9.209,8.06517e-010,
-16.625,2.11894,9.76459,9.21,-10.2234,10.2905,9.76459,9.21,2.83305,-0.671387,9.76459,9.21,-4.99064,13.1978,9.76459,9.21,10.7605,8.2194,9.76459,9.21,9.02546e-010,
-16.625,2.11894,9.76459,9.211,-10.2234,10.2905,9.76459,9.211,2.83305,-0.671387,9.76459,9.211,-4.99064,13.1978,9.76459,9.211,10.7605,8.2194,9.76459,9.211,8.59503e-010,
-16.625,2.11894,9.76459,9.212,-10.2234,10.2905,9.76459,9.212,2.83305,-0.671387,9.76459,9.212,-4.99064,13.1978,9.76459,9.212,10.7605,8.2194,9.76459,9.212,1.47979e-009,
-16.625,2.11894,9.76459,9.213,-10.2234,10.2905,9.76459,9.213,2.83305,-0.671387,9.76459,9.213,-4.99064,13.1978,9.76459,9.213,10.7605,8.2194,9.76459,9.213,5.26551e-010,
-16.625,2.11894,9.76459,9.214,-10.2234,10.2905,9.76459,9.214,2.83305,-0.671387,9.76459,9.214,-4.99064,13.1978,9.76459,9.214,10.7605,8.2194,9.76459,9.214,9.67856e-010,
-16.625,2.11894,9.76459,9.215,-10.2234,10.2905,9.76459,9.215,2.83305,-0.671387,9.76459,9.215,-4.99064,13.1978,9.76459,9.215,10.7605,8.2194,9.76459,9.215,1.2732e-009,
-16.625,2.11894,9.76459,9.216,-10.2234,10.2905,9.76459,9.216,2.83305,-0.671387,9.76459,9.216,-4.99064,13.1978,9.76459,9.216,10.7605,8.2194,9.76459,9.216,5.91806e-010,
-16.625,2.11894,9.76459,9.217,-10.2234,10.2905,9.76459,9.217,2.83305,-0.671387,9.76459,9.217,-4.99064,13.1978,9.76459,9.217,10.7605,8.2194,9.76459,9.217,6.07669e-010,
-16.625,2.11894,9.76459,9.218,-10.2234,10.2905,9.76459,9.218,2.83305,-0.671387,9.76459,9.218,-4.99064,13.1978,9.76459,9.218,10.7605,8.2194,9.76459,9.218,1.54447e-009,
-16.625,2.11894,9.76459,9.219,-10.2234,10.2905,9.76459,9.219,2.83305,-0.671387,9.76459,9.219,-4.99064,13.1978,9.76459,9.219,10.7605,8.2194,9.76459,9.219,3.79843e-010,
-16.625,2.11894,9.76459,9.22,-10.2234,10.2905,9.76459,9.22,2.83305,-0.671387,9.76459,9.22,-4.99064,13.1978,9.76459,9.22,10.7605,8.2194,9.76459,9.22,6.29178e-010,
-16.625,2.11894,9.76459,9.221,-10.2234,10.2905,9.76459,9.221,2.83305,-0.671387,9.76459,9.221,-4.99064,13.1978,9.76459,9.221,10.7605,8.2194,9.76459,9.221,9.80134e-010,
-16.625,2.11894,9.76459,9.222,-10.2234,10.2905,9.76459,9.222,2.83305,-0.671387,9.76459,9.222,-4.99064,13.1978,9.76459,9.222,10.7605,8.2194,9.76459,9.222,5.64421e-010,
-16.625,2.11894,9.76459,9.223,-10.2234,10.2905,9.76459,9.223,2.83305,-0.671387,9.76459,9.223,-4.99064,13.1978,9.76459,9.223,10.7605,8.2194,9.76459,9.223,3.63596e-010,
-16.625,2.11894,9.76459,9.224,-10.2234,10.2905,9.76459,9.224,2.83305,-0.671387,9.76459,9.224,-4.99064,13.1978,9.76459,9.224,10.7605,8.2194,9.76459,9.224,7.96933e-010,
-16.625,2.11894,9.76459,9.225,-10.2234,10.2905,9.76459,9.225,2.83305,-0.671387,9.76459,9.225,-4.99064,13.1978,9.76459,9.225,10.7605,8.2194,9.76459,9.225,3.12784e-010,
-16.625,2.11894,9.76459,9.226,-10.2234,10.2905,9.76459,9.226,2.83305,-0.671387,9.76459,9.226,-4.99064,13.1978,9.76459,9.226,10.7605,8.2194,9.76459,9.226,3.27363e-010,
-16.625,2.11894,9.76459,9.227,-10.2234,10.2905,9.76459,9.227,2.83305,-0.671387,9.76459,9.227,-4.99064,13.1978,9.76459,9.227,10.7605,8.2194,9.76459,9.227,7.85939e-010,
-16.625,2.11894,9.76459,9.228,-10.2234,10.2905,9.76459,9.228,2.83305,-0.671387,9.76459,9.228,-4.99064,13.1978,9.76459,9.228,10.7605,8.2194,9.76459,9.228,4.98745e-010,
-16.625,2.11894,9.76459,9.229,-10.2234,10.2905,9.76459,9.229,2.83305,-0.671387,9.76459,9.229,-4.99064,13.1978,9.76459,9.229,10.7605,8.2194,9.76459,9.229,7.27209e-010,
-16.625,2.11894,9.76459,9.23,-10.2234,10.2905,9.76459,9.23,2.83305,-0.671387,9.76459,9.23,-4.99064,13.1978,9.76459,9.23,10.7605,8.2194,9.76459,9.23,4.75027e-010,
-16.625,2.11894,9.76459,9.231,-10.2234,10.2905,9.76459,9.231,2.83305,-0.671387,9.76459,9.231,-4.99064,13.1978,9.76459,9.231,10.7605,8.2194,9.76459,9.231,4.18277e-010,
-16.625,2.11894,9.76459,9.232,-10.2234,10.2905,9.76459,9.232,2.83305,-0.671387,9.76459,9.232,-4.99064,13.1978,9.76459,9.232,10.7605,8.2194,9.76459,9.232,2.76461e-010,
-16.625,2.11894,9.76459,9.233,-10.2234,10.2905,9.76459,9.233,2.83305,-0.671387,9.76459,9.233,-4.99064,13.1978,9.76459,9.233,10.7605,8.2194,9.76459,9.233,6.61462e-010,
-16.625,2.11894,9.76459,9.234,-10.2234,10.2905,9.76459,9.234,2.83305,-0.671387,9.76459,9.234,-4.99064,13.1978,9.76459,9.234,10.7605,8.2194,9.76459,9.234,3.18547e-010,
-16.625,2.11894,9.76459,9.235,-10.2234,10.2905,9.76459,9.235,2.83305,-0.671387,9.76459,9.235,-4.99064,13.1978,9.76459,9.235,10.7605,8.2194,9.76459,9.235,7.18846e-010,
-16.625,2.11894,9.76459,9.236,-10.2234,10.2905,9.76459,9.236,2.83305,-0.671387,9.76459,9.236,-4.99064,13.1978,9.76459,9.236,10.7605,8.2194,9.76459,9.236,7.10158e-010,
-16.625,2.11894,9.76459,9.237,-10.2234,10.2905,9.76459,9.237,2.83305,-0.671387,9.76459,9.237,-4.99064,13.1978,9.76459,9.237,10.7605,8.2194,9.76459,9.237,3.52974e-010,
-16.625,2.11894,9.76459,9.238,-10.2234,10.2905,9.76459,9.238,2.83305,-0.671387,9.76459,9.238,-4.99064,13.1978,9.76459,9.238,10.7605,8.2194,9.76459,9.238,5.50472e-010,
-16.625,2.11894,9.76459,9.239,-10.2234,10.2905,9.76459,9.239,2.83305,-0.671387,9.76459,9.239,-4.99064,13.1978,9.76459,9.239,10.7605,8.2194,9.76459,9.239,4.92817e-010,
-16.625,2.11894,9.76459,9.24,-10.2234,10.2905,9.76459,9.24,2.83305,-0.671387,9.76459,9.24,-4.99064,13.1978,9.76459,9.24,10.7605,8.2194,9.76459,9.24,3.99083e-010,
-16.625,2.11894,9.76459,9.241,-10.2234,10.2905,9.76459,9.241,2.83305,-0.671387,9.76459,9.241,-4.99064,13.1978,9.76459,9.241,10.7605,8.2194,9.76459,9.241,1.64408e-010,
-16.625,2.11894,9.76459,9.242,-10.2234,10.2905,9.76459,9.242,2.83305,-0.671387,9.76459,9.242,-4.99064,13.1978,9.76459,9.242,10.7605,8.2194,9.76459,9.242,5.86448e-010,
-16.625,2.11894,9.76459,9.243,-10.2234,10.2905,9.76459,9.243,2.83305,-0.671387,9.76459,9.243,-4.99064,13.1978,9.76459,9.243,10.7605,8.2194,9.76459,9.243,9.28662e-010,
-16.625,2.11894,9.76459,9.244,-10.2234,10.2905,9.76459,9.244,2.83305,-0.671387,9.76459,9.244,-4.99064,13.1978,9.76459,9.244,10.7605,8.2194,9.76459,9.244,2.36058e-010,
-16.625,2.11894,9.76459,9.245,-10.2234,10.2905,9.76459,9.245,2.83305,-0.671387,9.76459,9.245,-4.99064,13.1978,9.76459,9.245,10.7605,8.2194,9.76459,9.245,6.73792e-010,
-16.625,2.11894,9.76459,9.246,-10.2234,10.2905,9.76459,9.246,2.83305,-0.671387,9.76459,9.246,-4.99064,13.1978,9.76459,9.246,10.7605,8.2194,9.76459,9.246,3.83219e-010,
-16.625,2.11894,9.76459,9.247,-10.2234,10.2905,9.76459,9.247,2.83305,-0.671387,9.76459,9.247,-4.99064,13.1978,9.76459,9.247,10.7605,8.2194,9.76459,9.247,2.96316e-010,
-16.625,2.11894,9.76459,9.248,-10.2234,10.2905,9.76459,9.248,2.83305,-0.671387,9.76459,9.248,-4.99064,13.1978,9.76459,9.248,10.7605,8.2194,9.76459,9.248,7.27962e-010,
-16.625,2.11894,9.76459,9.249,-10.2234,10.2905,9.76459,9.249,2.83305,-0.671387,9.76459,9.249,-4.99064,13.1978,9.76459,9.249,10.7605,8.2194,9.76459,9.249,5.57246e-010,
-16.625,2.11894,9.76459,9.25,-10.2234,10.2905,9.76459,9.25,2.83305,-0.671387,9.76459,9.25,-4.99064,13.1978,9.76459,9.25,10.7605,8.2194,9.76459,9.25,3.85357e-010,
-16.625,2.11894,9.76459,9.251,-10.2234,10.2905,9.76459,9.251,2.83305,-0.671387,9.76459,9.251,-4.99064,13.1978,9.76459,9.251,10.7605,8.2194,9.76459,9.251,9.94393e-010,
-16.625,2.11894,9.76459,9.252,-10.2234,10.2905,9.76459,9.252,2.83305,-0.671387,9.76459,9.252,-4.99064,13.1978,9.76459,9.252,10.7605,8.2194,9.76459,9.252,4.29575e-010,
-16.625,2.11894,9.76459,9.253,-10.2234,10.2905,9.76459,9.253,2.83305,-0.671387,9.76459,9.253,-4.99064,13.1978,9.76459,9.253,10.7605,8.2194,9.76459,9.253,4.49603e-010,
-16.625,2.11894,9.76459,9.254,-10.2234,10.2905,9.76459,9.254,2.83305,-0.671387,9.76459,9.254,-4.99064,13.1978,9.76459,9.254,10.7605,8.2194,9.76459,9.254,4.36811e-010,
-16.625,2.11894,9.76459,9.255,-10.2234,10.2905,9.76459,9.255,2.83305,-0.671387,9.76459,9.255,-4.99064,13.1978,9.76459,9.255,10.7605,8.2194,9.76459,9.255,4.75939e-010,
-16.625,2.11894,9.76459,9.256,-10.2234,10.2905,9.76459,9.256,2.83305,-0.671387,9.76459,9.256,-4.99064,13.1978,9.76459,9.256,10.7605,8.2194,9.76459,9.256,3.59655e-010,
-16.625,2.11894,9.76459,9.257,-10.2234,10.2905,9.76459,9.257,2.83305,-0.671387,9.76459,9.257,-4.99064,13.1978,9.76459,9.257,10.7605,8.2194,9.76459,9.257,4.74794e-010,
-16.625,2.11894,9.76459,9.258,-10.2234,10.2905,9.76459,9.258,2.83305,-0.671387,9.76459,9.258,-4.99064,13.1978,9.76459,9.258,10.7605,8.2194,9.76459,9.258,8.51304e-010,
-16.625,2.11894,9.76459,9.259,-10.2234,10.2905,9.76459,9.259,2.83305,-0.671387,9.76459,9.259,-4.99064,13.1978,9.76459,9.259,10.7605,8.2194,9.76459,9.259,5.58951e-010,
-16.625,2.11894,9.76459,9.26,-10.2234,10.2905,9.76459,9.26,2.83305,-0.671387,9.76459,9.26,-4.99064,13.1978,9.76459,9.26,10.7605,8.2194,9.76459,9.26,3.58372e-010,
-16.625,2.11894,9.76459,9.261,-10.2234,10.2905,9.76459,9.261,2.83305,-0.671387,9.76459,9.261,-4.99064,13.1978,9.76459,9.261,10.7605,8.2194,9.76459,9.261,8.50625e-010,
-16.625,2.11894,9.76459,9.262,-10.2234,10.2905,9.76459,9.262,2.83305,-0.671387,9.76459,9.262,-4.99064,13.1978,9.76459,9.262,10.7605,8.2194,9.76459,9.262,3.94053e-010,
-16.625,2.11894,9.76459,9.263,-10.2234,10.2905,9.76459,9.263,2.83305,-0.671387,9.76459,9.263,-4.99064,13.1978,9.76459,9.263,10.7605,8.2194,9.76459,9.263,1.76238e-010,
-16.625,2.11894,9.76459,9.264,-10.2234,10.2905,9.76459,9.264,2.83305,-0.671387,9.76459,9.264,-4.99064,13.1978,9.76459,9.264,10.7605,8.2194,9.76459,9.264,4.32541e-010,
-16.625,2.11894,9.76459,9.265,-10.2234,10.2905,9.76459,9.265,2.83305,-0.671387,9.76459,9.265,-4.99064,13.1978,9.76459,9.265,10.7605,8.2194,9.76459,9.265,3.86388e-010,
-16.625,2.11894,9.76459,9.266,-10.2234,10.2905,9.76459,9.266,2.83305,-0.671387,9.76459,9.266,-4.99064,13.1978,9.76459,9.266,10.7605,8.2194,9.76459,9.266,4.55085e-010,
-16.625,2.11894,9.76459,9.267,-10.2234,10.2905,9.76459,9.267,2.83305,-0.671387,9.76459,9.267,-4.99064,13.1978,9.76459,9.267,10.7605,8.2194,9.76459,9.267,8.7105e-010,
-16.625,2.11894,9.76459,9.268,-10.2234,10.2905,9.76459,9.268,2.83305,-0.671387,9.76459,9.268,-4.99064,13.1978,9.76459,9.268,10.7605,8.2194,9.76459,9.268,4.20501e-010,
-16.625,2.11894,9.76459,9.269,-10.2234,10.2905,9.76459,9.269,2.83305,-0.671387,9.76459,9.269,-4.99064,13.1978,9.76459,9.269,10.7605,8.2194,9.76459,9.269,5.02022e-010,
-16.625,2.11894,9.76459,9.27,-10.2234,10.2905,9.76459,9.27,2.83305,-0.671387,9.76459,9.27,-4.99064,13.1978,9.76459,9.27,10.7605,8.2194,9.76459,9.27,5.80908e-010,
-16.625,2.11894,9.76459,9.271,-10.2234,10.2905,9.76459,9.271,2.83305,-0.671387,9.76459,9.271,-4.99064,13.1978,9.76459,9.271,10.7605,8.2194,9.76459,9.271,2.5481e-010,
-16.625,2.11894,9.76459,9.272,-10.2234,10.2905,9.76459,9.272,2.83305,-0.671387,9.76459,9.272,-4.99064,13.1978,9.76459,9.272,10.7605,8.2194,9.76459,9.272,5.46476e-010,
-16.625,2.11894,9.76459,9.273,-10.2234,10.2905,9.76459,9.273,2.83305,-0.671387,9.76459,9.273,-4.99064,13.1978,9.76459,9.273,10.7605,8.2194,9.76459,9.273,8.39801e-010,
-16.625,2.11894,9.76459,9.274,-10.2234,10.2905,9.76459,9.274,2.83305,-0.671387,9.76459,9.274,-4.99064,13.1978,9.76459,9.274,10.7605,8.2194,9.76459,9.274,7.79272e-010,
-16.625,2.11894,9.76459,9.275,-10.2234,10.2905,9.76459,9.275,2.83305,-0.671387,9.76459,9.275,-4.99064,13.1978,9.76459,9.275,10.7605,8.2194,9.76459,9.275,3.85886e-010,
-16.625,2.11894,9.76459,9.276,-10.2234,10.2905,9.76459,9.276,2.83305,-0.671387,9.76459,9.276,-4.99064,13.1978,9.76459,9.276,10.7605,8.2194,9.76459,9.276,6.65247e-010,
-16.625,2.11894,9.76459,9.277,-10.2234,10.2905,9.76459,9.277,2.83305,-0.671387,9.76459,9.277,-4.99064,13.1978,9.76459,9.277,10.7605,8.2194,9.76459,9.277,7.72035e-010,
-16.625,2.11894,9.76459,9.278,-10.2234,10.2905,9.76459,9.278,2.83305,-0.671387,9.76459,9.278,-4.99064,13.1978,9.76459,9.278,10.7605,8.2194,9.76459,9.278,2.54241e-010,
-16.625,2.11894,9.76459,9.279,-10.2234,10.2905,9.76459,9.279,2.83305,-0.671387,9.76459,9.279,-4.99064,13.1978,9.76459,9.279,10.7605,8.2194,9.76459,9.279,4.5798e-010,
-16.625,2.11894,9.76459,9.28,-10.2234,10.2905,9.76459,9.28,2.83305,-0.671387,9.76459,9.28,-4.99064,13.1978,9.76459,9.28,10.7605,8.2194,9.76459,9.28,4.00549e-010,
-16.625,2.11894,9.76459,9.281,-10.2234,10.2905,9.76459,9.281,2.83305,-0.671387,9.76459,9.281,-4.99064,13.1978,9.76459,9.281,10.7605,8.2194,9.76459,9.281,3.9533e-010,
-16.625,2.11894,9.76459,9.282,-10.2234,10.2905,9.76459,9.282,2.83305,-0.671387,9.76459,9.282,-4.99064,13.1978,9.76459,9.282,10.7605,8.2194,9.76459,9.282,7.29685e-010,
-16.625,2.11894,9.76459,9.283,-10.2234,10.2905,9.76459,9.283,2.83305,-0.671387,9.76459,9.283,-4.99064,13.1978,9.76459,9.283,10.7605,8.2194,9.76459,9.283,5.28991e-010,
-16.625,2.11894,9.76459,9.284,-10.2234,10.2905,9.76459,9.284,2.83305,-0.671387,9.76459,9.284,-4.99064,13.1978,9.76459,9.284,10.7605,8.2194,9.76459,9.284,3.18579e-010,
-16.625,2.11894,9.76459,9.285,-10.2234,10.2905,9.76459,9.285,2.83305,-0.671387,9.76459,9.285,-4.99064,13.1978,9.76459,9.285,10.7605,8.2194,9.76459,9.285,4.64641e-010,
-16.625,2.11894,9.76459,9.286,-10.2234,10.2905,9.76459,9.286,2.83305,-0.671387,9.76459,9.286,-4.99064,13.1978,9.76459,9.286,10.7605,8.2194,9.76459,9.286,3.71723e-010,
-16.625,2.11894,9.76459,9.287,-10.2234,10.2905,9.76459,9.287,2.83305,-0.671387,9.76459,9.287,-4.99064,13.1978,9.76459,9.287,10.7605,8.2194,9.76459,9.287,3.11471e-010,
