X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4
-14.5891,1.85831,9.79815,0.7398,-0.665002,-4.9432,9.79815,0.7434,-9.55117,10.5207,9.79815,0.747,-14.0279,-11.8178,9.79815,0.7506,14.3064,-1.59089,9.79815,0.7542
-14.5889,1.85828,9.79815,0.7399,-0.665001,-4.94319,9.79815,0.7435,-9.55101,10.5205,9.79815,0.7471,-14.0277,-11.8176,9.79815,0.7507,14.3062,-1.59087,9.79815,0.7543
-14.5886,1.85824,9.79815,0.74,-0.665,-4.94319,9.79815,0.7436,-9.55084,10.5204,9.79815,0.7472,-14.0274,-11.8174,9.79815,0.7508,14.3059,-1.59084,9.79815,0.7544
-14.5884,1.85821,9.79815,0.7401,-0.664999,-4.94318,9.79815,0.7437,-9.55068,10.5202,9.79815,0.7473,-14.0271,-11.8171,9.79815,0.7509,14.3057,-1.59081,9.79815,0.7545
-14.5881,1.85818,9.79815,0.7402,-0.664999,-4.94318,9.79815,0.7438,-9.55052,10.52,9.79815,0.7474,-14.0269,-11.8169,9.79815,0.751,14.3055,-1.59079,9.79815,0.7546
-14.5879,1.85815,9.79815,0.7403,-0.664998,-4.94317,9.79815,0.7439,-9.55036,10.5198,9.79815,0.7475,-14.0266,-11.8167,9.79815,0.7511,14.3052,-1.59076,9.79815,0.7547
-14.5876,1.85812,9.79815,0.7404,-0.664997,-4.94316,9.79815,0.744,-9.5502,10.5197,9.79815,0.7476,-14.0263,-11.8165,9.79815,0.7512,14.305,-1.59073,9.79815,0.7548
-14.5874,1.85808,9.79815,0.7405,-0.664996,-4.94316,9.79815,0.7441,-9.55003,10.5195,9.79815,0.7477,-14.0261,-11.8162,9.79815,0.7513,14.3047,-1.5907,9.79815,0.7549
-14.5871,1.85805,9.79815,0.7406,-0.664995,-4.94315,9.79815,0.7442,-9.54987,10.5193,9.79815,0.7478,-14.0258,-11.816,9.79815,0.7514,14.3045,-1.59068,9.79815,0.755
-14.5869,1.85802,9.79815,0.7407,-0.664995,-4.94315,9.79815,0.7443,-9.54971,10.5191,9.79815,0.7479,-14.0256,-11.8158,9.79815,0.7515,14.3042,-1.59065,9.79815,0.7551
-14.5866,1.85799,9.79815,0.7408,-0.664994,-4.94314,9.79815,0.7444,-9.54955,10.5189,9.79815,0.748,-14.0253,-11.8156,9.79815,0.7516,14.304,-1.59062,9.79815,0.7552
-14.5864,1.85795,9.79815,0.7409,-0.664993,-4.94314,9.79815,0.7445,-9.54939,10.5188,9.79815,0.7481,-14.025,-11.8154,9.79815,0.7517,14.3038,-1.5906,9.79815,0.7553
-14.5861,1.85792,9.79815,0.741,-0.664992,-4.94313,9.79815,0.7446,-9.54923,10.5186,9.79815,0.7482,-14.0248,-11.8151,9.79815,0.7518,14.3035,-1.59057,9.79815,0.7554
-14.5859,1.85789,9.79815,0.7411,-0.664991,-4.94312,9.79815,0.7447,-9.54906,10.5184,9.79815,0.7483,-14.0245,-11.8149,9.79815,0.7519,14.3033,-1.59054,9.79815,0.7555
-14.5856,1.85786,9.79815,0.7412,-0.664991,-4.94312,9.79815,0.7448,-9.5489,10.5182,9.79815,0.7484,-14.0242,-11.8147,9.79815,0.752,14.303,-1.59051,9.79815,0.7556
-14.5854,1.85782,9.79815,0.7413,-0.66499,-4.94311,9.79815,0.7449,-9.54874,10.5181,9.79815,0.7485,-14.024,-11.8145,9.79815,0.7521,14.3028,-1.59049,9.79815,0.7557
-14.5851,1.85779,9.79815,0.7414,-0.664989,-4.94311,9.79815,0.745,-9.54858,10.5179,9.79815,0.7486,-14.0237,-11.8142,9.79815,0.7522,14.3025,-1.59046,9.79815,0.7558
-14.5849,1.85776,9.79815,0.7415,-0.664988,-4.9431,9.79815,0.7451,-9.54842,10.5177,9.79815,0.7487,-14.0234,-11.814,9.79815,0.7523,14.3023,-1.59043,9.79815,0.7559
-14.5846,1.85773,9.79815,0.7416,-0.664988,-4.94309,9.79815,0.7452,-9.54825,10.5175,9.79815,0.7488,-14.0232,-11.8138,9.79815,0.7524,14.302,-1.59041,9.79815,0.756
-14.5844,1.8577,9.79815,0.7417,-0.664987,-4.94309,9.79815,0.7453,-9.54809,10.5173,9.79815,0.7489,-14.0229,-11.8136,9.79815,0.7525,14.3018,-1.59038,9.79815,0.7561
-14.5841,1.85766,9.79815,0.7418,-0.664986,-4.94308,9.79815,0.7454,-9.54793,10.5172,9.79815,0.749,-14.0227,-11.8134,9.79815,0.7526,14.3016,-1.59035,9.79815,0.7562
-14.5839,1.85763,9.79815,0.7419,-0.664985,-4.94308,9.79815,0.7455,-9.54777,10.517,9.79815,0.7491,-14.0224,-11.8131,9.79815,0.7527,14.3013,-1.59032,9.79815,0.7563
-14.5836,1.8576,9.79815,0.742,-0.664984,-4.94307,9.79815,0.7456,-9.54761,10.5168,9.79815,0.7492,-14.0221,-11.8129,9.79815,0.7528,14.3011,-1.5903,9.79815,0.7564
-14.5834,1.85757,9.79815,0.7421,-0.664984,-4.94307,9.79815,0.7457,-9.54745,10.5166,9.79815,0.7493,-14.0219,-11.8127,9.79815,0.7529,14.3008,-1.59027,9.79815,0.7565
-14.5831,1.85753,9.79815,0.7422,-0.664983,-4.94306,9.79815,0.7458,-9.54728,10.5165,9.79815,0.7494,-14.0216,-11.8125,9.79815,0.753,14.3006,-1.59024,9.79815,0.7566
-14.5829,1.8575,9.79815,0.7423,-0.664982,-4.94305,9.79815,0.7459,-9.54712,10.5163,9.79815,0.7495,-14.0213,-11.8122,9.79815,0.7531,14.3003,-1.59022,9.79815,0.7567
-14.5826,1.85747,9.79815,0.7424,-0.664981,-4.94305,9.79815,0.746,-9.54696,10.5161,9.79815,0.7496,-14.0211,-11.812,9.79815,0.7532,14.3001,-1.59019,9.79815,0.7568
-14.5824,1.85744,9.79815,0.7425,-0.66498,-4.94304,9.79815,0.7461,-9.5468,10.5159,9.79815,0.7497,-14.0208,-11.8118,9.79815,0.7533,14.2999,-1.59016,9.79815,0.7569
-14.5821,1.85741,9.79815,0.7426,-0.66498,-4.94304,9.79815,0.7462,-9.54664,10.5157,9.79815,0.7498,-14.0205,-11.8116,9.79815,0.7534,14.2996,-1.59013,9.79815,0.757
-14.5819,1.85737,9.79815,0.7427,-0.664979,-4.94303,9.79815,0.7463,-9.54648,10.5156,9.79815,0.7499,-14.0203,-11.8114,9.79815,0.7535,14.2994,-1.59011,9.79815,0.7571
-14.5816,1.85734,9.79815,0.7428,-0.664978,-4.94302,9.79815,0.7464,-9.54631,10.5154,9.79815,0.75,-14.02,-11.8111,9.79815,0.7536,14.2991,-1.59008,9.79815,0.7572
-14.5814,1.85731,9.79815,0.7429,-0.664977,-4.94302,9.79815,0.7465,-9.54615,10.5152,9.79815,0.7501,-14.0198,-11.8109,9.79815,0.7537,14.2989,-1.59005,9.79815,0.7573
-14.5811,1.85728,9.79815,0.743,-0.664977,-4.94301,9.79815,0.7466,-9.54599,10.515,9.79815,0.7502,-14.0195,-11.8107,9.79815,0.7538,14.2986,-1.59003,9.79815,0.7574
-14.5809,1.85724,9.79815,0.7431,-0.664976,-4.94301,9.79815,0.7467,-9.54583,10.5149,9.79815,0.7503,-14.0192,-11.8105,9.79815,0.7539,14.2984,-1.59,9.79815,0.7575
-14.5806,1.85721,9.79815,0.7432,-0.664975,-4.943,9.79815,0.7468,-9.54567,10.5147,9.79815,0.7504,-14.019,-11.8102,9.79815,0.754,14.2981,-1.58997,9.79815,0.7576
-14.5804,1.85718,9.79815,0.7433,-0.664974,-4.943,9.79815,0.7469,-9.5455,10.5145,9.79815,0.7505,-14.0187,-11.81,9.79815,0.7541,14.2979,-1.58995,9.79815,0.7577
-14.5801,1.85715,9.79815,0.7434,-0.664973,-4.94299,9.79815,0.747,-9.54534,10.5143,9.79815,0.7506,-14.0184,-11.8098,9.79815,0.7542,14.2977,-1.58992,9.79815,0.7578
-14.5799,1.85711,9.79815,0.7435,-0.664973,-4.94298,9.79815,0.7471,-9.54518,10.5141,9.79815,0.7507,-14.0182,-11.8096,9.79815,0.7543,14.2974,-1.58989,9.79815,0.7579
-14.5796,1.85708,9.79815,0.7436,-0.664972,-4.94298,9.79815,0.7472,-9.54502,10.514,9.79815,0.7508,-14.0179,-11.8094,9.79815,0.7544,14.2972,-1.58986,9.79815,0.758
-14.5794,1.85705,9.79815,0.7437,-0.664971,-4.94297,9.79815,0.7473,-9.54486,10.5138,9.79815,0.7509,-14.0176,-11.8091,9.79815,0.7545,14.2969,-1.58984,9.79815,0.7581
-14.5791,1.85702,9.79815,0.7438,-0.66497,-4.94297,9.79815,0.7474,-9.5447,10.5136,9.79815,0.751,-14.0174,-11.8089,9.79815,0.7546,14.2967,-1.58981,9.79815,0.7582
-14.5789,1.85699,9.79815,0.7439,-0.664969,-4.94296,9.79815,0.7475,-9.54453,10.5134,9.79815,0.7511,-14.0171,-11.8087,9.79815,0.7547,14.2964,-1.58978,9.79815,0.7583
-14.5786,1.85695,9.79815,0.744,-0.664969,-4.94295,9.79815,0.7476,-9.54437,10.5133,9.79815,0.7512,-14.0169,-11.8085,9.79815,0.7548,14.2962,-1.58976,9.79815,0.7584
-14.5784,1.85692,9.79815,0.7441,-0.664968,-4.94295,9.79815,0.7477,-9.54421,10.5131,9.79815,0.7513,-14.0166,-11.8082,9.79815,0.7549,14.296,-1.58973,9.79815,0.7585
-14.5781,1.85689,9.79815,0.7442,-0.664967,-4.94294,9.79815,0.7478,-9.54405,10.5129,9.79815,0.7514,-14.0163,-11.808,9.79815,0.755,14.2957,-1.5897,9.79815,0.7586
-14.5779,1.85686,9.79815,0.7443,-0.664966,-4.94294,9.79815,0.7479,-9.54389,10.5127,9.79815,0.7515,-14.0161,-11.8078,9.79815,0.7551,14.2955,-1.58967,9.79815,0.7587
-14.5776,1.85682,9.79815,0.7444,-0.664965,-4.94293,9.79815,0.748,-9.54373,10.5125,9.79815,0.7516,-14.0158,-11.8076,9.79815,0.7552,14.2952,-1.58965,9.79815,0.7588
-14.5774,1.85679,9.79815,0.7445,-0.664965,-4.94292,9.79815,0.7481,-9.54356,10.5124,9.79815,0.7517,-14.0155,-11.8074,9.79815,0.7553,14.295,-1.58962,9.79815,0.7589
-14.5771,1.85676,9.79815,0.7446,-0.664964,-4.94292,9.79815,0.7482,-9.5434,10.5122,9.79815,0.7518,-14.0153,-11.8071,9.79815,0.7554,14.2947,-1.58959,9.79815,0.759
-14.5769,1.85673,9.79815,0.7447,-0.664963,-4.94291,9.79815,0.7483,-9.54324,10.512,9.79815,0.7519,-14.015,-11.8069,9.79815,0.7555,14.2945,-1.58957,9.79815,0.7591
-14.5766,1.8567,9.79815,0.7448,-0.664962,-4.94291,9.79815,0.7484,-9.54308,10.5118,9.79815,0.752,-14.0147,-11.8067,9.79815,0.7556,14.2943,-1.58954,9.79815,0.7592
-14.5764,1.85666,9.79815,0.7449,-0.664962,-4.9429,9.79815,0.7485,-9.54292,10.5117,9.79815,0.7521,-14.0145,-11.8065,9.79815,0.7557,14.294,-1.58951,9.79815,0.7593
-14.5761,1.85663,9.79815,0.745,-0.664961,-4.9429,9.79815,0.7486,-9.54276,10.5115,9.79815,0.7522,-14.0142,-11.8062,9.79815,0.7558,14.2938,-1.58948,9.79815,0.7594
-14.5758,1.8566,9.79815,0.7451,-0.66496,-4.94289,9.79815,0.7487,-9.54259,10.5113,9.79815,0.7523,-14.014,-11.806,9.79815,0.7559,14.2935,-1.58946,9.79815,0.7595
-14.5756,1.85657,9.79815,0.7452,-0.664959,-4.94288,9.79815,0.7488,-9.54243,10.5111,9.79815,0.7524,-14.0137,-11.8058,9.79815,0.756,14.2933,-1.58943,9.79815,0.7596
-14.5753,1.85653,9.79815,0.7453,-0.664958,-4.94288,9.79815,0.7489,-9.54227,10.5109,9.79815,0.7525,-14.0134,-11.8056,9.79815,0.7561,14.293,-1.5894,9.79815,0.7597
-14.5751,1.8565,9.79815,0.7454,-0.664958,-4.94287,9.79815,0.749,-9.54211,10.5108,9.79815,0.7526,-14.0132,-11.8054,9.79815,0.7562,14.2928,-1.58938,9.79815,0.7598
-14.5748,1.85647,9.79815,0.7455,-0.664957,-4.94287,9.79815,0.7491,-9.54195,10.5106,9.79815,0.7527,-14.0129,-11.8051,9.79815,0.7563,14.2925,-1.58935,9.79815,0.7599
-14.5746,1.85644,9.79815,0.7456,-0.664956,-4.94286,9.79815,0.7492,-9.54179,10.5104,9.79815,0.7528,-14.0126,-11.8049,9.79815,0.7564,14.2923,-1.58932,9.79815,0.76
-14.5743,1.85641,9.79815,0.7457,-0.664955,-4.94285,9.79815,0.7493,-9.54162,10.5102,9.79815,0.7529,-14.0124,-11.8047,9.79815,0.7565,14.2921,-1.5893,9.79815,0.7601
-14.5741,1.85637,9.79815,0.7458,-0.664954,-4.94285,9.79815,0.7494,-9.54146,10.5101,9.79815,0.753,-14.0121,-11.8045,9.79815,0.7566,14.2918,-1.58927,9.79815,0.7602
-14.5738,1.85634,9.79815,0.7459,-0.664954,-4.94284,9.79815,0.7495,-9.5413,10.5099,9.79815,0.7531,-14.0118,-11.8042,9.79815,0.7567,14.2916,-1.58924,9.79815,0.7603
-14.5736,1.85631,9.79815,0.746,-0.664953,-4.94284,9.79815,0.7496,-9.54114,10.5097,9.79815,0.7532,-14.0116,-11.804,9.79815,0.7568,14.2913,-1.58921,9.79815,0.7604
-14.5733,1.85628,9.79815,0.7461,-0.664952,-4.94283,9.79815,0.7497,-9.54098,10.5095,9.79815,0.7533,-14.0113,-11.8038,9.79815,0.7569,14.2911,-1.58919,9.79815,0.7605
-14.5731,1.85624,9.79815,0.7462,-0.664951,-4.94283,9.79815,0.7498,-9.54082,10.5093,9.79815,0.7534,-14.0111,-11.8036,9.79815,0.757,14.2908,-1.58916,9.79815,0.7606
-14.5728,1.85621,9.79815,0.7463,-0.664951,-4.94282,9.79815,0.7499,-9.54065,10.5092,9.79815,0.7535,-14.0108,-11.8034,9.79815,0.7571,14.2906,-1.58913,9.79815,0.7607
-14.5726,1.85618,9.79815,0.7464,-0.66495,-4.94281,9.79815,0.75,-9.54049,10.509,9.79815,0.7536,-14.0105,-11.8031,9.79815,0.7572,14.2904,-1.58911,9.79815,0.7608
-14.5723,1.85615,9.79815,0.7465,-0.664949,-4.94281,9.79815,0.7501,-9.54033,10.5088,9.79815,0.7537,-14.0103,-11.8029,9.79815,0.7573,14.2901,-1.58908,9.79815,0.7609
-14.5721,1.85612,9.79815,0.7466,-0.664948,-4.9428,9.79815,0.7502,-9.54017,10.5086,9.79815,0.7538,-14.01,-11.8027,9.79815,0.7574,14.2899,-1.58905,9.79815,0.761
-14.5718,1.85608,9.79815,0.7467,-0.664947,-4.9428,9.79815,0.7503,-9.54001,10.5085,9.79815,0.7539,-14.0097,-11.8025,9.79815,0.7575,14.2896,-1.58902,9.79815,0.7611
-14.5716,1.85605,9.79815,0.7468,-0.664947,-4.94279,9.79815,0.7504,-9.53985,10.5083,9.79815,0.754,-14.0095,-11.8022,9.79815,0.7576,14.2894,-1.589,9.79815,0.7612
-14.5713,1.85602,9.79815,0.7469,-0.664946,-4.94278,9.79815,0.7505,-9.53968,10.5081,9.79815,0.7541,-14.0092,-11.802,9.79815,0.7577,14.2891,-1.58897,9.79815,0.7613
-14.5711,1.85599,9.79815,0.747,-0.664945,-4.94278,9.79815,0.7506,-9.53952,10.5079,9.79815,0.7542,-14.0089,-11.8018,9.79815,0.7578,14.2889,-1.58894,9.79815,0.7614
-14.5708,1.85595,9.79815,0.7471,-0.664944,-4.94277,9.79815,0.7507,-9.53936,10.5077,9.79815,0.7543,-14.0087,-11.8016,9.79815,0.7579,14.2887,-1.58892,9.79815,0.7615
-14.5706,1.85592,9.79815,0.7472,-0.664943,-4.94277,9.79815,0.7508,-9.5392,10.5076,9.79815,0.7544,-14.0084,-11.8014,9.79815,0.758,14.2884,-1.58889,9.79815,0.7616
-14.5703,1.85589,9.79815,0.7473,-0.664943,-4.94276,9.79815,0.7509,-9.53904,10.5074,9.79815,0.7545,-14.0082,-11.8011,9.79815,0.7581,14.2882,-1.58886,9.79815,0.7617
-14.5701,1.85586,9.79815,0.7474,-0.664942,-4.94276,9.79815,0.751,-9.53888,10.5072,9.79815,0.7546,-14.0079,-11.8009,9.79815,0.7582,14.2879,-1.58884,9.79815,0.7618
-14.5698,1.85583,9.79815,0.7475,-0.664941,-4.94275,9.79815,0.7511,-9.53871,10.507,9.79815,0.7547,-14.0076,-11.8007,9.79815,0.7583,14.2877,-1.58881,9.79815,0.7619
-14.5696,1.85579,9.79815,0.7476,-0.66494,-4.94274,9.79815,0.7512,-9.53855,10.5069,9.79815,0.7548,-14.0074,-11.8005,9.79815,0.7584,14.2874,-1.58878,9.79815,0.762
-14.5693,1.85576,9.79815,0.7477,-0.66494,-4.94274,9.79815,0.7513,-9.53839,10.5067,9.79815,0.7549,-14.0071,-11.8003,9.79815,0.7585,14.2872,-1.58875,9.79815,0.7621
-14.5691,1.85573,9.79815,0.7478,-0.664939,-4.94273,9.79815,0.7514,-9.53823,10.5065,9.79815,0.755,-14.0068,-11.8,9.79815,0.7586,14.287,-1.58873,9.79815,0.7622
-14.5688,1.8557,9.79815,0.7479,-0.664938,-4.94273,9.79815,0.7515,-9.53807,10.5063,9.79815,0.7551,-14.0066,-11.7998,9.79815,0.7587,14.2867,-1.5887,9.79815,0.7623
-14.5686,1.85566,9.79815,0.748,-0.664937,-4.94272,9.79815,0.7516,-9.53791,10.5062,9.79815,0.7552,-14.0063,-11.7996,9.79815,0.7588,14.2865,-1.58867,9.79815,0.7624
-14.5683,1.85563,9.79815,0.7481,-0.664936,-4.94271,9.79815,0.7517,-9.53775,10.506,9.79815,0.7553,-14.0061,-11.7994,9.79815,0.7589,14.2862,-1.58865,9.79815,0.7625
-14.5681,1.8556,9.79815,0.7482,-0.664936,-4.94271,9.79815,0.7518,-9.53758,10.5058,9.79815,0.7554,-14.0058,-11.7991,9.79815,0.759,14.286,-1.58862,9.79815,0.7626
-14.5678,1.85557,9.79815,0.7483,-0.664935,-4.9427,9.79815,0.7519,-9.53742,10.5056,9.79815,0.7555,-14.0055,-11.7989,9.79815,0.7591,14.2857,-1.58859,9.79815,0.7627
-14.5676,1.85554,9.79815,0.7484,-0.664934,-4.9427,9.79815,0.752,-9.53726,10.5054,9.79815,0.7556,-14.0053,-11.7987,9.79815,0.7592,14.2855,-1.58856,9.79815,0.7628
-14.5673,1.8555,9.79815,0.7485,-0.664933,-4.94269,9.79815,0.7521,-9.5371,10.5053,9.79815,0.7557,-14.005,-11.7985,9.79815,0.7593,14.2852,-1.58854,9.79815,0.7629
-14.5671,1.85547,9.79815,0.7486,-0.664932,-4.94269,9.79815,0.7522,-9.53694,10.5051,9.79815,0.7558,-14.0047,-11.7983,9.79815,0.7594,14.285,-1.58851,9.79815,0.763
-14.5668,1.85544,9.79815,0.7487,-0.664932,-4.94268,9.79815,0.7523,-9.53678,10.5049,9.79815,0.7559,-14.0045,-11.798,9.79815,0.7595,14.2848,-1.58848,9.79815,0.7631
-14.5666,1.85541,9.79815,0.7488,-0.664931,-4.94267,9.79815,0.7524,-9.53661,10.5047,9.79815,0.756,-14.0042,-11.7978,9.79815,0.7596,14.2845,-1.58846,9.79815,0.7632
-14.5663,1.85537,9.79815,0.7489,-0.66493,-4.94267,9.79815,0.7525,-9.53645,10.5046,9.79815,0.7561,-14.0039,-11.7976,9.79815,0.7597,14.2843,-1.58843,9.79815,0.7633
-14.5661,1.85534,9.79815,0.749,-0.664929,-4.94266,9.79815,0.7526,-9.53629,10.5044,9.79815,0.7562,-14.0037,-11.7974,9.79815,0.7598,14.284,-1.5884,9.79815,0.7634
-14.5658,1.85531,9.79815,0.7491,-0.664929,-4.94266,9.79815,0.7527,-9.53613,10.5042,9.79815,0.7563,-14.0034,-11.7971,9.79815,0.7599,14.2838,-1.58838,9.79815,0.7635
-14.5656,1.85528,9.79815,0.7492,-0.664928,-4.94265,9.79815,0.7528,-9.53597,10.504,9.79815,0.7564,-14.0032,-11.7969,9.79815,0.76,14.2835,-1.58835,9.79815,0.7636
-14.5653,1.85525,9.79815,0.7493,-0.664927,-4.94264,9.79815,0.7529,-9.53581,10.5038,9.79815,0.7565,-14.0029,-11.7967,9.79815,0.7601,14.2833,-1.58832,9.79815,0.7637
-14.5651,1.85521,9.79815,0.7494,-0.664926,-4.94264,9.79815,0.753,-9.53565,10.5037,9.79815,0.7566,-14.0026,-11.7965,9.79815,0.7602,14.2831,-1.58829,9.79815,0.7638
-14.5648,1.85518,9.79815,0.7495,-0.664925,-4.94263,9.79815,0.7531,-9.53548,10.5035,9.79815,0.7567,-14.0024,-11.7963,9.79815,0.7603,14.2828,-1.58827,9.79815,0.7639
-14.5646,1.85515,9.79815,0.7496,-0.664925,-4.94263,9.79815,0.7532,-9.53532,10.5033,9.79815,0.7568,-14.0021,-11.796,9.79815,0.7604,14.2826,-1.58824,9.79815,0.764
-14.5643,1.85512,9.79815,0.7497,-0.664924,-4.94262,9.79815,0.7533,-9.53516,10.5031,9.79815,0.7569,-14.0018,-11.7958,9.79815,0.7605,14.2823,-1.58821,9.79815,0.7641
-14.5641,1.85508,9.79815,0.7498,-0.664923,-4.94262,9.79815,0.7534,-9.535,10.503,9.79815,0.757,-14.0016,-11.7956,9.79815,0.7606,14.2821,-1.58819,9.79815,0.7642
-14.5638,1.85505,9.79815,0.7499,-0.664922,-4.94261,9.79815,0.7535,-9.53484,10.5028,9.79815,0.7571,-14.0013,-11.7954,9.79815,0.7607,14.2818,-1.58816,9.79815,0.7643
-14.5636,1.85502,9.79815,0.75,-0.664921,-4.9426,9.79815,0.7536,-9.53468,10.5026,9.79815,0.7572,-14.001,-11.7952,9.79815,0.7608,14.2816,-1.58813,9.79815,0.7644
-14.5633,1.85499,9.79815,0.7501,-0.664921,-4.9426,9.79815,0.7537,-9.53452,10.5024,9.79815,0.7573,-14.0008,-11.7949,9.79815,0.7609,14.2814,-1.58811,9.79815,0.7645
-14.5631,1.85496,9.79815,0.7502,-0.66492,-4.94259,9.79815,0.7538,-9.53435,10.5022,9.79815,0.7574,-14.0005,-11.7947,9.79815,0.761,14.2811,-1.58808,9.79815,0.7646
-14.5628,1.85492,9.79815,0.7503,-0.664919,-4.94259,9.79815,0.7539,-9.53419,10.5021,9.79815,0.7575,-14.0003,-11.7945,9.79815,0.7611,14.2809,-1.58805,9.79815,0.7647
-14.5626,1.85489,9.79815,0.7504,-0.664918,-4.94258,9.79815,0.754,-9.53403,10.5019,9.79815,0.7576,-14,-11.7943,9.79815,0.7612,14.2806,-1.58802,9.79815,0.7648
-14.5623,1.85486,9.79815,0.7505,-0.664918,-4.94257,9.79815,0.7541,-9.53387,10.5017,9.79815,0.7577,-13.9997,-11.794,9.79815,0.7613,14.2804,-1.588,9.79815,0.7649
-14.5621,1.85483,9.79815,0.7506,-0.664917,-4.94257,9.79815,0.7542,-9.53371,10.5015,9.79815,0.7578,-13.9995,-11.7938,9.79815,0.7614,14.2801,-1.58797,9.79815,0.765
-14.5618,1.85479,9.79815,0.7507,-0.664916,-4.94256,9.79815,0.7543,-9.53355,10.5014,9.79815,0.7579,-13.9992,-11.7936,9.79815,0.7615,14.2799,-1.58794,9.79815,0.7651
-14.5616,1.85476,9.79815,0.7508,-0.664915,-4.94256,9.79815,0.7544,-9.53339,10.5012,9.79815,0.758,-13.9989,-11.7934,9.79815,0.7616,14.2797,-1.58792,9.79815,0.7652
-14.5613,1.85473,9.79815,0.7509,-0.664914,-4.94255,9.79815,0.7545,-9.53322,10.501,9.79815,0.7581,-13.9987,-11.7932,9.79815,0.7617,14.2794,-1.58789,9.79815,0.7653
-14.5611,1.8547,9.79815,0.751,-0.664914,-4.94255,9.79815,0.7546,-9.53306,10.5008,9.79815,0.7582,-13.9984,-11.7929,9.79815,0.7618,14.2792,-1.58786,9.79815,0.7654
-14.5608,1.85467,9.79815,0.7511,-0.664913,-4.94254,9.79815,0.7547,-9.5329,10.5007,9.79815,0.7583,-13.9982,-11.7927,9.79815,0.7619,14.2789,-1.58783,9.79815,0.7655
-14.5606,1.85463,9.79815,0.7512,-0.664912,-4.94253,9.79815,0.7548,-9.53274,10.5005,9.79815,0.7584,-13.9979,-11.7925,9.79815,0.762,14.2787,-1.58781,9.79815,0.7656
-14.5603,1.8546,9.79815,0.7513,-0.664911,-4.94253,9.79815,0.7549,-9.53258,10.5003,9.79815,0.7585,-13.9976,-11.7923,9.79815,0.7621,14.2784,-1.58778,9.79815,0.7657
-14.5601,1.85457,9.79815,0.7514,-0.66491,-4.94252,9.79815,0.755,-9.53242,10.5001,9.79815,0.7586,-13.9974,-11.792,9.79815,0.7622,14.2782,-1.58775,9.79815,0.7658
-14.5598,1.85454,9.79815,0.7515,-0.66491,-4.94252,9.79815,0.7551,-9.53226,10.4999,9.79815,0.7587,-13.9971,-11.7918,9.79815,0.7623,14.278,-1.58773,9.79815,0.7659
-14.5596,1.8545,9.79815,0.7516,-0.664909,-4.94251,9.79815,0.7552,-9.53209,10.4998,9.79815,0.7588,-13.9968,-11.7916,9.79815,0.7624,14.2777,-1.5877,9.79815,0.766
-14.5593,1.85447,9.79815,0.7517,-0.664908,-4.94251,9.79815,0.7553,-9.53193,10.4996,9.79815,0.7589,-13.9966,-11.7914,9.79815,0.7625,14.2775,-1.58767,9.79815,0.7661
-14.5591,1.85444,9.79815,0.7518,-0.664907,-4.9425,9.79815,0.7554,-9.53177,10.4994,9.79815,0.759,-13.9963,-11.7912,9.79815,0.7626,14.2772,-1.58765,9.79815,0.7662
-14.5588,1.85441,9.79815,0.7519,-0.664907,-4.94249,9.79815,0.7555,-9.53161,10.4992,9.79815,0.7591,-13.996,-11.7909,9.79815,0.7627,14.277,-1.58762,9.79815,0.7663
-14.5586,1.85438,9.79815,0.752,-0.664906,-4.94249,9.79815,0.7556,-9.53145,10.4991,9.79815,0.7592,-13.9958,-11.7907,9.79815,0.7628,14.2767,-1.58759,9.79815,0.7664
-14.5583,1.85434,9.79815,0.7521,-0.664905,-4.94248,9.79815,0.7557,-9.53129,10.4989,9.79815,0.7593,-13.9955,-11.7905,9.79815,0.7629,14.2765,-1.58756,9.79815,0.7665
-14.5581,1.85431,9.79815,0.7522,-0.664904,-4.94248,9.79815,0.7558,-9.53113,10.4987,9.79815,0.7594,-13.9953,-11.7903,9.79815,0.763,14.2763,-1.58754,9.79815,0.7666
-14.5578,1.85428,9.79815,0.7523,-0.664903,-4.94247,9.79815,0.7559,-9.53096,10.4985,9.79815,0.7595,-13.995,-11.7901,9.79815,0.7631,14.276,-1.58751,9.79815,0.7667
-14.5576,1.85425,9.79815,0.7524,-0.664903,-4.94246,9.79815,0.756,-9.5308,10.4983,9.79815,0.7596,-13.9947,-11.7898,9.79815,0.7632,14.2758,-1.58748,9.79815,0.7668
-14.5573,1.85422,9.79815,0.7525,-0.664902,-4.94246,9.79815,0.7561,-9.53064,10.4982,9.79815,0.7597,-13.9945,-11.7896,9.79815,0.7633,14.2755,-1.58746,9.79815,0.7669
-14.5571,1.85418,9.79815,0.7526,-0.664901,-4.94245,9.79815,0.7562,-9.53048,10.498,9.79815,0.7598,-13.9942,-11.7894,9.79815,0.7634,14.2753,-1.58743,9.79815,0.767
-14.5568,1.85415,9.79815,0.7527,-0.6649,-4.94245,9.79815,0.7563,-9.53032,10.4978,9.79815,0.7599,-13.9939,-11.7892,9.79815,0.7635,14.275,-1.5874,9.79815,0.7671
-14.5566,1.85412,9.79815,0.7528,-0.664899,-4.94244,9.79815,0.7564,-9.53016,10.4976,9.79815,0.76,-13.9937,-11.7889,9.79815,0.7636,14.2748,-1.58738,9.79815,0.7672
