X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22,X_23,Y_23,Z_23,X_24,Y_24,Z_24,X_25,Y_25,Z_25,X_26,Y_26,Z_26,X_27,Y_27,Z_27,X_28,Y_28,Z_28,X_29,Y_29,Z_29,X_30,Y_30,Z_30,X_31,Y_31,Z_31,X_32,Y_32,Z_32,X_33,Y_33,Z_33,X_34,Y_34,Z_34,X_35,Y_35,Z_35,X_36,Y_36,Z_36,X_37,Y_37,Z_37,X_38,Y_38,Z_38,X_39,Y_39,Z_39,X_40,Y_40,Z_40,X_41,Y_41,Z_41,X_42,Y_42,Z_42,X_43,Y_43,Z_43,X_44,Y_44,Z_44,X_45,Y_45,Z_45,X_46,Y_46,Z_46,X_47,Y_47,Z_47,X_48,Y_48,Z_48,X_49,Y_49,Z_49,Time_list,Temperature_list,Speed_list
4.5938,0.303612,9.87824,-1.38774,3.84636,10.0087,1.76991,0.652553,9.9852,-3.66153,-3.31363,10.0787,-4.89412,-1.28068,9.88003,-2.54733,1.62371,9.89977,2.54857,3.21913,9.84379,4.41794,4.24151,9.85961,3.60624,-3.04027,9.9639,1.08566,-0.61041,9.91698,-1.20692,-4.12671,9.91917,-2.20492,-2.23707,9.91728,-0.13939,-3.02571,9.9284,2.62549,-3.88729,9.88181,0.118647,-1.72756,9.7877,0.0627048,4.88837,9.98054,-0.0702026,-4.32346,9.90582,-3.4503,4.14087,9.89932,4.47007,2.12041,9.86325,-3.15168,-3.12045,10.0055,2.94189,-1.36972,9.89454,2.64981,-0.0742692,12.0089,-0.358896,1.6837,9.84989,-0.394436,-2.35919,10.1506,-2.89169,2.69704,9.99035,-4.73912,4.99212,9.86315,3.65167,1.17895,9.91266,-4.12342,2.93803,9.74557,-3.41589,2.32773,10.2042,-2.13157,-3.5319,9.72825,-3.1222,-4.09766,9.95137,2.54047,2.19588,9.84151,1.81747,-2.47817,9.8088,1.1487,-3.54994,9.86426,-3.19623,-1.54928,9.85397,-4.06403,1.09726,9.79596,4.148,-2.23503,9.83893,0.790842,0.887053,9.79322,3.77107,3.41693,9.90893,0.984661,2.36988,9.89456,2.76151,0.954708,9.89111,0.735331,3.56665,10.0513,2.31357,4.84131,9.8968,-3.98026,3.68388,10.0129,-4.25331,-4.03466,9.88519,-1.15374,-1.82946,9.82553,2.48808,-1.99173,10.1209,-2.01277,4.4006,9.83987,0.581733,4.25988,9.76608,-3.61242,-0.305049,9.88307,0.00231,6.40755e+006,
4.59332,0.301935,9.87818,-1.38716,3.84567,10.0074,1.76856,0.648913,9.98531,-3.66223,-3.313,10.0775,-4.8939,-1.28098,9.87963,-2.54372,1.62301,9.89922,2.54562,3.22187,9.84328,4.41692,4.24201,9.8591,3.60611,-3.04203,9.96295,1.08474,-0.610436,9.91652,-1.20726,-4.12772,9.91859,-2.20532,-2.23642,9.91701,-0.139196,-3.02614,9.92741,2.62716,-3.88726,9.88117,0.119577,-1.72561,9.78773,0.061552,4.88658,9.98039,-0.0698582,-4.32159,9.90468,-3.4484,4.14164,9.89842,4.47143,2.1213,9.86324,-3.15201,-3.11967,10.0043,2.94345,-1.36809,9.89379,2.65043,-0.0737656,12.0195,-0.362836,1.68387,9.84973,-0.394488,-2.35924,10.15,-2.89081,2.69757,9.98897,-4.73997,4.99205,9.86254,3.65546,1.17787,9.91203,-4.12404,2.93787,9.74564,-3.41576,2.32767,10.2035,-2.13018,-3.5312,9.72781,-3.12323,-4.09969,9.95105,2.53998,2.19859,9.8408,1.8172,-2.47793,9.80844,1.14829,-3.5511,9.86387,-3.19741,-1.54844,9.85389,-4.06396,1.09707,9.79637,4.14966,-2.23493,9.83864,0.784754,0.885759,9.79221,3.77267,3.41771,9.90848,0.983446,2.37314,9.89407,2.76413,0.951922,9.89017,0.735321,3.56595,10.0502,2.31431,4.84026,9.89636,-3.98098,3.68353,10.0119,-4.25459,-4.03171,9.88436,-1.15461,-1.82688,9.82515,2.48811,-1.99232,10.1202,-2.01236,4.3996,9.83988,0.582685,4.25677,9.76569,-3.61089,-0.305139,9.88306,0.00232,6.32699e+006,
4.59286,0.300254,9.87812,-1.38658,3.84498,10.0061,1.76723,0.645293,9.98542,-3.66293,-3.31237,10.0763,-4.89368,-1.28128,9.87924,-2.54012,1.62226,9.89867,2.54268,3.22463,9.84278,4.41592,4.24253,9.85861,3.60598,-3.0438,9.962,1.08382,-0.610476,9.91606,-1.2076,-4.12874,9.91802,-2.20573,-2.23576,9.91675,-0.139004,-3.02657,9.92643,2.62882,-3.88724,9.88053,0.120514,-1.72364,9.78776,0.0603805,4.88476,9.98026,-0.069514,-4.31968,9.90354,-3.44651,4.14241,9.89754,4.47279,2.12218,9.86324,-3.15234,-3.11888,10.003,2.945,-1.36645,9.89305,2.65104,-0.0732701,12.0298,-0.366763,1.68404,9.84958,-0.394545,-2.35929,10.1494,-2.88989,2.69812,9.98759,-4.74083,4.99199,9.86193,3.65925,1.17681,9.9114,-4.12467,2.93769,9.74572,-3.41564,2.3276,10.2027,-2.12882,-3.53049,9.72737,-3.12423,-4.10173,9.95074,2.53949,2.20125,9.84011,1.81693,-2.47767,9.80809,1.14791,-3.55225,9.86349,-3.1986,-1.54761,9.85382,-4.06388,1.09689,9.79678,4.15134,-2.2348,9.83834,0.778691,0.884478,9.79121,3.77425,3.41846,9.90803,0.982231,2.37637,9.89358,2.76669,0.949135,9.88923,0.735312,3.56524,10.0491,2.31504,4.83921,9.89592,-3.98171,3.68318,10.0109,-4.25589,-4.02875,9.88354,-1.15548,-1.82428,9.82478,2.48814,-1.9929,10.1195,-2.01194,4.39861,9.8399,0.583677,4.25363,9.76529,-3.60937,-0.305214,9.88304,0.00233,6.24823e+006,
4.59242,0.298568,9.87806,-1.386,3.84429,10.0048,1.76592,0.641695,9.98553,-3.66362,-3.31173,10.0751,-4.89346,-1.28158,9.87885,-2.53653,1.62148,9.89812,2.53975,3.22739,9.84229,4.41492,4.24306,9.85812,3.60585,-3.0456,9.96107,1.0829,-0.61053,9.9156,-1.20796,-4.12976,9.91745,-2.20615,-2.23511,9.9165,-0.138814,-3.02698,9.92546,2.63046,-3.88724,9.87991,0.121458,-1.72166,9.78779,0.0591907,4.88291,9.98015,-0.0691693,-4.31772,9.9024,-3.44463,4.1432,9.89666,4.47417,2.12306,9.86323,-3.15266,-3.1181,10.0017,2.94653,-1.3648,9.89231,2.65164,-0.0727823,12.04,-0.370675,1.68421,9.84943,-0.394606,-2.35933,10.1488,-2.88893,2.69868,9.98622,-4.74168,4.99193,9.86134,3.66304,1.17575,9.91078,-4.12533,2.9375,9.7458,-3.41555,2.32752,10.202,-2.12749,-3.52978,9.72694,-3.12521,-4.10375,9.95043,2.53898,2.20386,9.83943,1.81667,-2.47739,9.80774,1.14754,-3.5534,9.86311,-3.19978,-1.54679,9.85375,-4.0638,1.0967,9.79719,4.15303,-2.23464,9.83805,0.772655,0.883212,9.79023,3.7758,3.41919,9.9076,0.981014,2.37958,9.89309,2.7692,0.946347,9.8883,0.735305,3.56453,10.0479,2.31576,4.83816,9.89548,-3.98243,3.68284,10.01,-4.25721,-4.0258,9.88272,-1.15633,-1.82167,9.82442,2.48817,-1.99348,10.1188,-2.01152,4.39761,9.83991,0.584707,4.25046,9.76489,-3.60786,-0.305273,9.88303,0.00234,6.17121e+006,
4.59199,0.296878,9.87801,-1.38542,3.8436,10.0035,1.76463,0.638119,9.98564,-3.66431,-3.31109,10.0739,-4.89323,-1.28187,9.87847,-2.53295,1.62066,9.89757,2.53683,3.23017,9.84181,4.41394,4.24361,9.85764,3.60573,-3.04742,9.96015,1.082,-0.610597,9.91515,-1.20832,-4.13079,9.9169,-2.20658,-2.23446,9.91626,-0.138625,-3.02738,9.92449,2.6321,-3.88725,9.87929,0.12241,-1.71967,9.78783,0.0579827,4.88102,9.98006,-0.0688237,-4.31573,9.90127,-3.44276,4.144,9.89579,4.47555,2.12394,9.86323,-3.15299,-3.11732,10.0004,2.94804,-1.36314,9.89158,2.65223,-0.0723022,12.05,-0.374573,1.68438,9.8493,-0.394672,-2.35936,10.1482,-2.88793,2.69927,9.98486,-4.74254,4.99187,9.86075,3.66683,1.17471,9.91017,-4.12601,2.93729,9.74588,-3.41546,2.32743,10.2012,-2.12618,-3.52906,9.72652,-3.12617,-4.10577,9.95012,2.53848,2.20641,9.83877,1.81641,-2.4771,9.80741,1.14719,-3.55454,9.86275,-3.20096,-1.54597,9.85369,-4.06371,1.09652,9.79761,4.15474,-2.23446,9.83776,0.766645,0.88196,9.78926,3.77731,3.41989,9.90717,0.979797,2.38276,9.89262,2.77165,0.943559,9.88737,0.7353,3.56381,10.0468,2.31647,4.83712,9.89505,-3.98315,3.6825,10.009,-4.25855,-4.02283,9.88192,-1.15717,-1.81905,9.82407,2.4882,-1.99404,10.1182,-2.01109,4.39662,9.83993,0.585776,4.24725,9.76447,-3.60635,-0.305316,9.88302,0.00235,6.09587e+006,
4.59158,0.295184,9.87795,-1.38484,3.84291,10.0022,1.76336,0.634564,9.98574,-3.665,-3.31044,10.0727,-4.893,-1.28215,9.87809,-2.52938,1.6198,9.89703,2.53393,3.23297,9.84134,4.41296,4.24418,9.85717,3.6056,-3.04925,9.95924,1.0811,-0.610678,9.9147,-1.2087,-4.13182,9.91636,-2.20702,-2.2338,9.91603,-0.138439,-3.02776,9.92353,2.63371,-3.88726,9.87868,0.123369,-1.71767,9.78787,0.0567566,4.87911,9.97999,-0.0684767,-4.3137,9.90014,-3.44089,4.14481,9.89494,4.47693,2.12482,9.86323,-3.15331,-3.11654,9.99911,2.94953,-1.36147,9.89085,2.65281,-0.0718297,12.0599,-0.378457,1.68455,9.84917,-0.394742,-2.35939,10.1476,-2.8869,2.69987,9.98351,-4.74339,4.99181,9.86018,3.67061,1.17368,9.90957,-4.12671,2.93707,9.74596,-3.4154,2.32732,10.2005,-2.1249,-3.52834,9.7261,-3.1271,-4.10779,9.94982,2.53796,2.20891,9.83811,1.81616,-2.47678,9.80709,1.14686,-3.55568,9.86239,-3.20214,-1.54516,9.85362,-4.06361,1.09634,9.79803,4.15647,-2.23426,9.83747,0.760662,0.880721,9.78831,3.7788,3.42057,9.90675,0.978579,2.38591,9.89215,2.77404,0.940772,9.88645,0.735297,3.5631,10.0457,2.31717,4.83607,9.89462,-3.98388,3.68217,10.008,-4.2599,-4.01987,9.88112,-1.158,-1.81641,9.82373,2.48823,-1.99461,10.1175,-2.01066,4.39563,9.83995,0.58688,4.24401,9.76405,-3.60484,-0.305343,9.88301,0.00236,6.02213e+006,
4.59118,0.293486,9.8779,-1.38425,3.84221,10.0009,1.7621,0.631032,9.98584,-3.66568,-3.3098,10.0715,-4.89276,-1.28243,9.87772,-2.52582,1.6189,9.89648,2.53105,3.23578,9.84088,4.41199,4.24476,9.85671,3.60548,-3.05111,9.95834,1.0802,-0.610772,9.91425,-1.20909,-4.13286,9.91583,-2.20746,-2.23314,9.9158,-0.138254,-3.02814,9.92258,2.63532,-3.88729,9.87808,0.124334,-1.71565,9.78792,0.0555128,4.87716,9.97995,-0.0681277,-4.31163,9.89901,-3.43903,4.14562,9.89409,4.47832,2.12569,9.86323,-3.15363,-3.11575,9.99782,2.951,-1.35979,9.89013,2.65338,-0.0713647,12.0696,-0.382326,1.68473,9.84905,-0.394816,-2.35941,10.1471,-2.88583,2.70049,9.98216,-4.74424,4.99175,9.85961,3.67439,1.17266,9.90898,-4.12742,2.93683,9.74605,-3.41534,2.32721,10.1998,-2.12364,-3.52762,9.7257,-3.12802,-4.10981,9.94951,2.53744,2.21136,9.83747,1.81591,-2.47645,9.80677,1.14656,-3.55682,9.86203,-3.20331,-1.54436,9.85356,-4.06351,1.09617,9.79846,4.15821,-2.23403,9.83718,0.754707,0.879496,9.78737,3.78026,3.42123,9.90634,0.977361,2.38904,9.89169,2.77638,0.937986,9.88553,0.735295,3.56238,10.0446,2.31787,4.83503,9.8942,-3.9846,3.68184,10.007,-4.26128,-4.0169,9.88032,-1.15882,-1.81376,9.82339,2.48825,-1.99516,10.1168,-2.01022,4.39464,9.83997,0.588021,4.24074,9.76361,-3.60333,-0.305355,9.883,0.00237,5.95736e+006,
4.59081,0.291785,9.87784,-1.38367,3.84152,9.99962,1.76087,0.627523,9.98595,-3.6664,-3.30916,10.0703,-4.89253,-1.2827,9.87736,-2.52227,1.61797,9.89594,2.52817,3.23859,9.84043,4.41103,4.24536,9.85626,3.60535,-3.05298,9.95745,1.07932,-0.610879,9.9138,-1.20949,-4.13391,9.91531,-2.2079,-2.23246,9.91557,-0.138069,-3.0285,9.92164,2.63691,-3.88733,9.87748,0.125306,-1.71363,9.78798,0.0542518,4.87518,9.97992,-0.0677754,-4.30953,9.89789,-3.43718,4.14645,9.89325,4.47972,2.12656,9.86324,-3.15397,-3.11489,9.99654,2.95245,-1.3581,9.88941,2.65395,-0.0709069,12.0791,-0.386181,1.6849,9.84894,-0.394895,-2.35942,10.1465,-2.88473,2.70113,9.98081,-4.74509,4.9917,9.85906,3.67816,1.17166,9.90839,-4.12816,2.93658,9.74614,-3.4153,2.32708,10.199,-2.12237,-3.52691,9.72528,-3.12891,-4.11188,9.94921,2.53692,2.21375,9.83684,1.81566,-2.4761,9.80647,1.14627,-3.55795,9.86169,-3.20448,-1.54355,9.8535,-4.0634,1.09599,9.79889,4.15996,-2.23377,9.8369,0.748781,0.878284,9.78644,3.78169,3.42187,9.90594,0.976142,2.39214,9.89123,2.77866,0.9352,9.88463,0.735294,3.56165,10.0434,2.31855,4.834,9.89379,-3.98533,3.68152,10.006,-4.26269,-4.01394,9.87953,-1.15962,-1.81109,9.82307,2.48827,-1.99571,10.1161,-2.00977,4.39365,9.83999,0.589196,4.23745,9.76317,-3.60184,-0.305348,9.883,0.00238,5.89423e+006,
4.59044,0.290079,9.87779,-1.38307,3.84082,9.99832,1.75965,0.624038,9.98605,-3.66713,-3.30853,10.0691,-4.8923,-1.28297,9.87701,-2.51873,1.61701,9.89539,2.52532,3.24143,9.84,4.41008,4.24598,9.85581,3.60523,-3.05487,9.95657,1.07844,-0.610999,9.91336,-1.20989,-4.13497,9.9148,-2.20832,-2.23175,9.91535,-0.137885,-3.02885,9.9207,2.63848,-3.88739,9.87689,0.126284,-1.71159,9.78804,0.0529755,4.87318,9.97992,-0.0674188,-4.3074,9.89677,-3.43534,4.14727,9.89242,4.48112,2.12743,9.86325,-3.15433,-3.11397,9.99528,2.95389,-1.3564,9.8887,2.65451,-0.0704564,12.0884,-0.39002,1.68508,9.84884,-0.394977,-2.35943,10.1459,-2.8836,2.70177,9.97947,-4.74594,4.99164,9.85851,3.68192,1.17066,9.90782,-4.12892,2.93632,9.74623,-3.41528,2.32694,10.1983,-2.12108,-3.52621,9.72487,-3.12978,-4.11401,9.94891,2.53639,2.2161,9.83622,1.81541,-2.47573,9.80617,1.146,-3.55908,9.86135,-3.20565,-1.54273,9.85344,-4.06328,1.09582,9.79932,4.16172,-2.2335,9.83661,0.742883,0.877086,9.78554,3.78309,3.42248,9.90555,0.974923,2.39521,9.89078,2.78089,0.932416,9.88372,0.735296,3.56093,10.0423,2.31923,4.83296,9.89338,-3.98605,3.68121,10.005,-4.26413,-4.011,9.87875,-1.1604,-1.80841,9.82275,2.4883,-1.99626,10.1154,-2.00933,4.39267,9.84001,0.590405,4.23413,9.76273,-3.60034,-0.305324,9.88299,0.00239,5.82987e+006,
4.5901,0.28837,9.87774,-1.38242,3.84004,9.99704,1.75845,0.620576,9.98615,-3.66789,-3.3079,10.0679,-4.89206,-1.28323,9.87666,-2.51521,1.616,9.89485,2.52248,3.24427,9.83957,4.40914,4.24662,9.85537,3.60511,-3.05678,9.9557,1.07757,-0.611131,9.91292,-1.21029,-4.13603,9.9143,-2.20873,-2.23103,9.91514,-0.137701,-3.02919,9.91978,2.64005,-3.88745,9.87631,0.127268,-1.70955,9.7881,0.0516924,4.87116,9.97993,-0.067055,-4.30524,9.89566,-3.43351,4.14811,9.8916,4.48253,2.12829,9.86326,-3.1547,-3.11298,9.99403,2.9553,-1.35469,9.88799,2.65506,-0.0700129,12.0976,-0.393843,1.68526,9.84874,-0.395063,-2.35943,10.1453,-2.88244,2.70243,9.97814,-4.74679,4.99158,9.85798,3.68568,1.16969,9.90725,-4.12969,2.93604,9.74633,-3.41527,2.32679,10.1976,-2.11979,-3.52552,9.72446,-3.13063,-4.11618,9.94861,2.53585,2.21839,9.83562,1.81517,-2.47535,9.80588,1.14576,-3.56021,9.86101,-3.20682,-1.5419,9.85339,-4.06316,1.09564,9.79975,4.16349,-2.2332,9.83633,0.737016,0.875901,9.78464,3.78446,3.42307,9.90516,0.973705,2.39826,9.89034,2.78306,0.929633,9.88283,0.735299,3.5602,10.0412,2.3199,4.83193,9.89297,-3.98678,3.6809,10.004,-4.26561,-4.00806,9.87798,-1.16117,-1.80572,9.82244,2.48832,-1.99679,10.1147,-2.00894,4.39175,9.84002,0.591655,4.23079,9.76227,-3.59885,-0.305283,9.88299,0.0024,5.76757e+006,
4.58977,0.286656,9.87769,-1.3817,3.83919,9.99577,1.75727,0.617138,9.98624,-3.66868,-3.30729,10.0667,-4.89182,-1.28348,9.87632,-2.51169,1.61496,9.89431,2.51965,3.24712,9.83916,4.40821,4.24727,9.85494,3.60499,-3.0587,9.95484,1.0767,-0.611276,9.91248,-1.2107,-4.13709,9.91381,-2.20912,-2.23028,9.91493,-0.137517,-3.02951,9.91886,2.6416,-3.88752,9.87574,0.128258,-1.7075,9.78817,0.0504026,4.86912,9.97997,-0.0666835,-4.30304,9.89455,-3.4317,4.14895,9.89079,4.48394,2.12915,9.86327,-3.1551,-3.11193,9.99279,2.9567,-1.35298,9.88729,2.6556,-0.0695764,12.1067,-0.39765,1.68543,9.84865,-0.395152,-2.35942,10.1447,-2.88125,2.7031,9.97682,-4.74764,4.99153,9.85745,3.68943,1.16872,9.90669,-4.13049,2.93575,9.74642,-3.41527,2.32663,10.1968,-2.11848,-3.52484,9.72404,-3.13146,-4.11841,9.9483,2.53532,2.22062,9.83503,1.81493,-2.47494,9.8056,1.14553,-3.56133,9.86069,-3.20799,-1.54106,9.85333,-4.06304,1.09547,9.80019,4.16527,-2.23288,9.83604,0.731178,0.874729,9.78377,3.78581,3.42363,9.90478,0.97249,2.40127,9.88991,2.78518,0.926853,9.88193,0.735305,3.55946,10.0401,2.32056,4.8309,9.89257,-3.98751,3.68059,10.003,-4.26712,-4.00514,9.87721,-1.16193,-1.80301,9.82214,2.48834,-1.99733,10.114,-2.00862,4.39088,9.84001,0.592944,4.22743,9.7618,-3.59736,-0.305224,9.88298,0.00241,5.70723e+006,
4.58946,0.284939,9.87764,-1.38091,3.83827,9.99453,1.7561,0.613725,9.98634,-3.66949,-3.30668,10.0655,-4.89159,-1.28373,9.87598,-2.50819,1.61389,9.89378,2.51684,3.24999,9.83876,4.40728,4.24794,9.85452,3.60487,-3.06064,9.95399,1.07584,-0.611432,9.91205,-1.21112,-4.13815,9.91333,-2.20951,-2.22952,9.91473,-0.137333,-3.02982,9.91794,2.64313,-3.88761,9.87517,0.129254,-1.70544,9.78825,0.0491061,4.86706,9.98002,-0.0663042,-4.30082,9.89344,-3.4299,4.1498,9.88999,4.48535,2.13001,9.86328,-3.15551,-3.11082,9.99157,2.95807,-1.35125,9.88659,2.65613,-0.0691468,12.1155,-0.401439,1.6856,9.84857,-0.395246,-2.35941,10.1441,-2.88004,2.70377,9.9755,-4.7485,4.99148,9.85694,3.69318,1.16777,9.90614,-4.13131,2.93544,9.74652,-3.41528,2.32646,10.1961,-2.11716,-3.52416,9.72362,-3.13227,-4.12068,9.948,2.53477,2.22281,9.83445,1.81469,-2.47453,9.80533,1.14533,-3.56245,9.86037,-3.20916,-1.54022,9.85327,-4.0629,1.0953,9.80064,4.16706,-2.23253,9.83576,0.725371,0.873569,9.7829,3.78712,3.42417,9.90441,0.971276,2.40426,9.88948,2.78725,0.924076,9.88105,0.735314,3.55873,10.039,2.32121,4.82988,9.89218,-3.98823,3.6803,10.002,-4.26867,-4.00223,9.87644,-1.16267,-1.80029,9.82184,2.48836,-1.99785,10.1133,-2.00836,4.39007,9.83998,0.594271,4.22405,9.76133,-3.59588,-0.305148,9.88298,0.00242,5.64875e+006,
4.58916,0.283218,9.87759,-1.38007,3.83728,9.9933,1.75496,0.610336,9.98643,-3.67032,-3.30608,10.0643,-4.89135,-1.28397,9.87565,-2.5047,1.61277,9.89324,2.51404,3.25286,9.83837,4.40636,4.24862,9.8541,3.60475,-3.06258,9.95315,1.07499,-0.611601,9.91162,-1.21154,-4.13922,9.91286,-2.20988,-2.22873,9.91453,-0.137149,-3.03011,9.91704,2.64465,-3.8877,9.87461,0.130254,-1.70337,9.78833,0.047803,4.86499,9.98009,-0.0659168,-4.29857,9.89234,-3.42812,4.15065,9.88919,4.48677,2.13087,9.8633,-3.15593,-3.10965,9.99036,2.95943,-1.34952,9.8859,2.65665,-0.0687239,12.1243,-0.405212,1.68577,9.84849,-0.395343,-2.35939,10.1435,-2.87881,2.70445,9.97418,-4.74935,4.99142,9.85643,3.69691,1.16683,9.9056,-4.13214,2.93512,9.74662,-3.41531,2.32628,10.1954,-2.11584,-3.5235,9.72321,-3.13306,-4.123,9.9477,2.53423,2.22494,9.83388,1.81446,-2.47409,9.80507,1.14515,-3.56356,9.86006,-3.21032,-1.53936,9.85322,-4.06277,1.09513,9.80108,4.16886,-2.23217,9.83548,0.719595,0.872422,9.78206,3.7884,3.42469,9.90404,0.970064,2.40722,9.88906,2.78926,0.921301,9.88017,0.735324,3.55798,10.0379,2.32185,4.82886,9.89179,-3.98896,3.68,10.001,-4.27025,-3.99933,9.87568,-1.16339,-1.79755,9.82156,2.48838,-1.99837,10.1125,-2.00815,4.38932,9.83994,0.595634,4.22065,9.76085,-3.59441,-0.305055,9.88298,0.00243,5.59203e+006,
4.58888,0.281492,9.87754,-1.37917,3.83623,9.9921,1.75383,0.606972,9.98652,-3.67117,-3.30548,10.0631,-4.89111,-1.2842,9.87532,-2.50122,1.61163,9.89271,2.51126,3.25574,9.83799,4.40545,4.24932,9.8537,3.60464,-3.06455,9.95233,1.07415,-0.611782,9.91119,-1.21196,-4.14028,9.9124,-2.21024,-2.22793,9.91433,-0.136966,-3.03039,9.91614,2.64616,-3.88781,9.87406,0.131258,-1.70129,9.78841,0.0464935,4.8629,9.98017,-0.0655209,-4.29629,9.89124,-3.42635,4.15151,9.88841,4.48819,2.13173,9.86332,-3.15637,-3.10842,9.98916,2.96077,-1.34778,9.88522,2.65717,-0.0683076,12.1328,-0.408968,1.68593,9.84842,-0.395444,-2.35937,10.1429,-2.87756,2.70514,9.97288,-4.7502,4.99137,9.85593,3.70064,1.16591,9.90506,-4.13299,2.93479,9.74673,-3.41535,2.32609,10.1946,-2.1145,-3.52284,9.72279,-3.13383,-4.12536,9.9474,2.53368,2.22702,9.83333,1.81423,-2.47364,9.80481,1.14498,-3.56467,9.85976,-3.21148,-1.5385,9.85317,-4.06263,1.09497,9.80153,4.17067,-2.23179,9.83521,0.713851,0.871287,9.78123,3.78966,3.42518,9.90368,0.968854,2.41014,9.88864,2.79122,0.918529,9.8793,0.735337,3.55724,10.0367,2.32249,4.82785,9.89141,-3.98969,3.67972,10,-4.27187,-3.99643,9.87493,-1.16411,-1.7948,9.82128,2.4884,-1.99888,10.1118,-2.008,4.38863,9.83989,0.597034,4.21723,9.76037,-3.59293,-0.304944,9.88299,0.00244,5.53697e+006,
4.58862,0.279763,9.8775,-1.37822,3.8351,9.9909,1.75271,0.603634,9.9866,-3.67205,-3.30489,10.0619,-4.89087,-1.28442,9.87501,-2.49776,1.61045,9.89217,2.5085,3.25864,9.83762,4.40455,4.25004,9.8533,3.60453,-3.06652,9.95151,1.07331,-0.611974,9.91076,-1.21238,-4.14135,9.91195,-2.21059,-2.2271,9.91415,-0.136784,-3.03065,9.91526,2.64765,-3.88792,9.87352,0.132267,-1.69921,9.7885,0.0451776,4.86079,9.98027,-0.0651163,-4.29399,9.89014,-3.42461,4.15237,9.88763,4.48962,2.13258,9.86334,-3.15683,-3.10713,9.98797,2.9621,-1.34603,9.88454,2.65768,-0.0678979,12.1413,-0.412706,1.6861,9.84836,-0.395548,-2.35934,10.1423,-2.87628,2.70584,9.97158,-4.75105,4.99132,9.85545,3.70435,1.165,9.90454,-4.13386,2.93444,9.74684,-3.4154,2.32588,10.1939,-2.11316,-3.52218,9.72237,-3.13458,-4.12777,9.9471,2.53313,2.22904,9.83278,1.81401,-2.47318,9.80457,1.14484,-3.56578,9.85946,-3.21264,-1.53763,9.85312,-4.06248,1.0948,9.80198,4.17248,-2.23139,9.83493,0.708138,0.870164,9.78041,3.79089,3.42565,9.90333,0.967646,2.41304,9.88824,2.79314,0.915761,9.87843,0.735353,3.55649,10.0356,2.32312,4.82684,9.89103,-3.99041,3.67944,9.99905,-4.27351,-3.99355,9.87418,-1.1648,-1.79204,9.82101,2.48841,-1.99939,10.1111,-2.0079,4.38798,9.83982,0.598467,4.2138,9.75988,-3.59146,-0.304817,9.88299,0.00245,5.48341e+006,
4.58837,0.27803,9.87745,-1.3772,3.83391,9.98973,1.75161,0.600322,9.98669,-3.67295,-3.30431,10.0608,-4.89062,-1.28464,9.8747,-2.49431,1.60924,9.89164,2.50575,3.26154,9.83726,4.40365,4.25078,9.8529,3.60442,-3.0685,9.9507,1.07248,-0.612177,9.91034,-1.21282,-4.14242,9.91151,-2.21093,-2.22626,9.91396,-0.136602,-3.0309,9.91437,2.64913,-3.88805,9.87298,0.133279,-1.69712,9.7886,0.0438554,4.85867,9.98039,-0.0647027,-4.29166,9.88905,-3.42286,4.15325,9.88686,4.49105,2.13343,9.86336,-3.1573,-3.10579,9.9868,2.9634,-1.34428,9.88387,2.65818,-0.0674946,12.1495,-0.416428,1.68626,9.84831,-0.395655,-2.3593,10.1417,-2.87498,2.70654,9.97028,-4.7519,4.99127,9.85497,3.70806,1.16411,9.90402,-4.13475,2.93407,9.74694,-3.41546,2.32567,10.1932,-2.11181,-3.52154,9.72195,-3.13531,-4.13022,9.9468,2.53257,2.23102,9.83225,1.81378,-2.4727,9.80433,1.14472,-3.56688,9.85917,-3.2138,-1.53676,9.85307,-4.06233,1.09464,9.80244,4.1743,-2.23097,9.83466,0.702458,0.869054,9.77961,3.79208,3.42609,9.90299,0.96644,2.41591,9.88783,2.795,0.912996,9.87757,0.73537,3.55574,10.0345,2.32374,4.82584,9.89065,-3.99115,3.67917,9.99806,-4.27519,-3.99068,9.87344,-1.16548,-1.78926,9.82075,2.48843,-1.99989,10.1104,-2.00785,4.38739,9.83974,0.599935,4.21036,9.75938,-3.59,-0.304673,9.88299,0.00246,5.44263e+006,
